	G48	G99	G40	G27	G42	G63	G73	G8	G49	G74	G88	G45	G21	G28	G30	G29	G39	G62	G77	G5	G22	G24	G2	G26	G75	G9	G32	G1	G95	G11	G13	G15	G58	G47	G4	G51	G71	G89	G44	G16	G100	G3	G97	G7	G52	G41	G37	G59	G70	G46	G33	G72	G65	G18	G50	G17	G10	G53	G61	G35	G68	G79	G83	G31	G23	G34	G90	Time	G94	G36	G78	G87	G60	G80	G84	G91	G76	G86	G57	G20	G81	G93	G6	G55	G56	G66	G12	G54	G43	G85	G82	G96	G98	G38	G64	G69	G25	G92	G19	G14	G67
G78	0.002400742362733246	0.007638695867776777	0.0031000285095577874	0.002740570997644889	0.0009216084750684012	0.002700793691189321	0.003309743749922932	0.0029140019754269877	0.012227643594888604	0.01824671889512886	0.002350629095074238	0.005690629234187315	0.004574201554499752	0.0019838769515959833	0.002921503176044194	0.009022950450521898	0.005880468205205462	0.007299095630485777	0.0027469612729083452	0.0030629416201287058	0.0042673534959628764	0.006323576281300587	0.001376273318350601	0.0015031737180052043	0.0033453147453904107	0.0040959924364855444	0.006397347752813688	0.02258080059932115	0.00643140635925198	0.0035339834756425007	0.03523423140586444	0.0025998691092809353	0.00222119892737521	0.007188559412725324	0.011019380271406058	0.01864443996014302	0.0029981855029665287	0.007498743534148238	0.004575674223800548	0.004440257371416852	0.004647864663547531	0.00551288809675402	0.0032831769092123565	0.01322669583412384	0.021953160114281837	0.0032849987827174624	0.008815203140792236	0.0023416778103393593	0.006774159657517414	0.054606294623890904	0.030726542017571003	0.004217979380781667	0.002812180196755465	0.0010973445184473548	0.012258660822447911	0.005666525421198014	0.003451225025946272	0.001861742830143869	0.005329544597501862	0.004263248254260951	0.005184827359318934	0.007251048230326876	0.003600494752883278	0.025114672368797875	0.025318115302604607	0.005743458464420156	0.005175634957668909	0.006564127099298689	0.004190672771355613	0.0016196795666116972	0.1031600794460333	0.0031342324482039646	0.007253017768782154	0.04468930916954092	0.003971499007444637	0.0027998406642139283	0.018367685757093962	0.05148442541346875	0.006062257492371579	0.0056715965938851955	0.06468509254245251	0.0033481513094811314	0.002365097824298444	0.0037388405698706817	0.002547147875650465	0.003915198297475791	0.0038535233186473604	0.004154316022569393	0.004457091885484227	0.0148082152607385	0.0022087648314053675	0.0011387607304019895	0.00515097060195713	0.020153512621305623	0.0022330805438909736	0.006197645308946543	0.0024789824550539093	0.004229851671334989	0.00290931797686084	0.004291456504365775	0.05063762730361076
G79	0.011166087007356617	0.010058221077322961	0.03952054912298079	0.006839526414287778	0.003014633158081928	0.004839035773403003	0.012675397782530238	0.004892302881642814	0.004511694699762471	0.0036629621595747055	0.0035309835337509585	0.004877869208980948	0.00431775092181719	0.024204290491401603	0.0031025569894118712	0.03357356607323221	0.005026654626695716	0.008959907096400347	0.004688954045723973	0.005028987492972147	0.004560514203418064	0.006031379336909744	0.0045711832064514535	0.014083186763030288	0.004187228814201141	0.004384009867159027	0.004722146945286503	0.008928114042391367	0.02233710264419633	0.004821848133565313	0.005266081425082553	0.002832402095119168	0.005328659192916812	0.005034099486687493	0.009023663658212486	0.01026646421951821	0.003265909005845525	0.002881618982478332	0.03094821322154778	0.006566457039845532	0.01260558987918164	0.003536440910956389	0.008991393984102923	0.007811174901100534	0.012208954874980965	0.039348685351828054	0.01852893578722389	0.0032183394466937317	0.006237358536605222	0.006429546447964919	0.00488092399303382	0.003404918044712646	0.004667156003498572	0.0023248115954405276	0.0034958583062828577	0.01003589895068007	0.0031915960909624434	0.003312211420733542	0.00356813321691038	0.004800741090562239	0.002922070570031392	0.1184424028530245	0.003932271102758442	0.016563204282298804	0.0048314945793715295	0.006433154614683475	0.0032044756423086442	0.004001700821562474	0.005448337751673809	0.005616726647332332	0.022009795287846388	0.0061605718569362556	0.0031550559151176196	0.005097937467933407	0.024168938036389195	0.022334707216421994	0.009331932544969999	0.008295141127166583	0.003374887773707497	0.0035385009833126067	0.0038150020421198177	0.0034842760510942245	0.0038584552035364366	0.013465219080713998	0.008880233817956863	0.00374707994939454	0.003801458407923775	0.006622562371411004	0.017658976250398067	0.0066302495654975745	0.008754503680560645	0.003509948054019174	0.005799751869111814	0.008957873721821299	0.014098470255537175	0.005218593339799752	0.003317507194212749	0.059821040033908625	0.010609745909647379	0.0030321392048156797	0.004922725247023828
G80	0.0061606047218494085	0.013276392130320924	0.006188304611489418	0.0066959000754432995	0.01028031098281429	0.005139856057619989	0.007357483502460423	0.00681060440418309	0.015221887984353462	0.011751004797368032	0.0062920694304099654	0.009220112768451333	0.006284851114560165	0.00633908697404591	0.003518585930526066	0.016752182378471436	0.007838080745392736	0.005375730741121038	0.006726822653737411	0.007094837728841884	0.009014033961668727	0.011212073654986795	0.006784191647686373	0.010092455960641681	0.009180934426994447	0.004913452179706379	0.010735526967676063	0.012273977542765855	0.008413449514339252	0.0065176790528304225	0.036902454331711694	0.008406678860421641	0.02149150820778461	0.0046422604513114306	0.00943598168060176	0.010410255793733399	0.0074627433808727205	0.007974902292813425	0.010608214727907612	0.007382497292133216	0.010758905035520216	0.004561047169253782	0.00853174726859444	0.007288991927053012	0.01644648502464614	0.006077730423688857	0.013537242688958383	0.0050574352726948865	0.006905199362549607	0.007323385819719714	0.006210544046983502	0.0075432246850717114	0.009790894950280097	0.0049238357301321835	0.01948011169050984	0.009478893888538878	0.006740264125462714	0.006115742391372559	0.007670563603964453	0.0063872053676057505	0.007488004562372712	0.010886528759159499	0.0063572179041524405	0.025161722718459574	0.005607748923023386	0.0050498071065715995	0.007040247480229994	0.004153632170480099	0.011659079185299766	0.0038645736176952583	0.014902684304214828	0.0051990127328533095	0.007814564450325133	0.04191327868271115	0.006363682049408755	0.00591672160601963	0.022366209697128814	0.015960107433856473	0.011819373151672882	0.004623316355954492	0.008203082936743945	0.00720354897130886	0.004781772160017787	0.004987941486922496	0.009771459088052397	0.011264752456283736	0.005669231018090464	0.011162918017050476	0.0065845895124766315	0.009097290803903448	0.008421539025599035	0.006518979291726488	0.013230253679190753	0.015462430639303948	0.00769417137954688	0.008469696213482968	0.008379792180494873	0.01171709644099468	0.01056635707458265	0.005039689089560629	0.05261646350842856
G81	0.006725222805235295	0.005072268963575166	0.005011991319574141	0.004799606316576604	0.002013070091132096	0.0018022752197074986	0.006965553762927342	0.004041331881591075	0.0034853908940098745	0.011729505054538346	0.0015911109618095404	0.004168337560789238	0.003596806316129588	0.0048311488450432745	0.0036834202988017136	0.015136098680746684	0.004271250174692449	0.00182185093969255	0.0055632075294227215	0.00186123853899542	0.007732649841249809	0.004423016267665156	0.004347157895205242	0.0015668958503671955	0.003452151029644826	0.005667003770439015	0.004543950891175332	0.010168419887930135	0.0056319375402813345	0.002344461064536201	0.002904176546209112	0.0013019508875279535	0.0030116422973265194	0.01488106209372527	0.024687954534256235	0.03278290774517304	0.0048030550928230675	0.021099878481942048	0.002564425351655938	0.005539120296504881	0.005031427058319035	0.005638977865799217	0.0033502603527440266	0.013752344373616584	0.005755557506267337	0.004188943226252581	0.016946466362289168	0.0029057903466499593	0.0025238610766358336	0.09385519176162402	0.065004590678686	0.007133704422298407	0.0017118806177459094	0.0028245193149991975	0.0017501539494942553	0.006706702212827924	0.004007271970801911	0.0027550625292324924	0.0012417593073535882	0.006915733243871623	0.004919551918969363	0.007303691567863059	0.007883085119506111	0.012521428126442172	0.04150312255238264	0.004212941748566356	0.00744685677636842	0.004371013022288617	0.008069106339739793	0.0023838477831424807	0.049874641019862644	0.002766787393317542	0.0029419464399972582	0.0019374757393247036	0.0022953574364640177	0.0030061961331436715	0.025176410425967112	0.058467092281441965	0.010426742504582674	0.008292732399424558	0.10616057109260942	0.004346981807625453	0.0036096525271277005	0.007323000885062362	0.0035909891439791764	0.0015869840962028385	0.0036478150691298225	0.002520119251862392	0.003918420395838567	0.019231587588377248	0.0051108774457421235	0.004034245913050427	0.003273358780346615	0.021133174750788818	0.002328072928299492	0.004963099860728419	0.005966922031914002	0.003151435977659722	0.00505303091156285	0.006340061838464768	0.001284869276694293
G82	0.003533840729909886	0.005073335043238438	0.010261996097688303	0.005491342299783956	0.005156374552596436	0.005860660815857214	0.006123745811237707	0.00431353313337901	0.0057395813979943195	0.0208785326319263	0.004040145294125901	0.017126207912705305	0.005047386129904239	0.014135961608694908	0.018750073707561935	0.01665129714214804	0.018089185812129975	0.007983459215243483	0.007478111837018712	0.006478359392382501	0.00403518462717191	0.007139078392577443	0.004078624172963789	0.010798315783605641	0.010622084819946639	0.004368372032911942	0.0035155287044819866	0.007803262960912418	0.021688527651114328	0.0050175352469255885	0.00731202785952091	0.009320061613366204	0.00351927877980603	0.007850197083877821	0.005779097380529001	0.06538137892764563	0.004735895345392369	0.00556882638662018	0.02978043603312595	0.022488049199371835	0.019538243467240115	0.004104335705859112	0.008003488474914682	0.006623003225295075	0.03925448652237085	0.004840028125169562	0.027616795075322758	0.003782082272500676	0.009989068165215326	0.0033872926129353206	0.010587655597840077	0.004736495559952246	0.00721674417497073	0.00489916230347367	0.007371617881395804	0.008408348580894828	0.006342273922164164	0.004087528576618454	0.0050243892408167205	0.004688665624338688	0.005807179990156681	0.012098714357445493	0.005078009391919892	0.006324121490849406	0.011514596687054677	0.004704872879255312	0.004951049829275983	0.003201820582199254	0.004247751424486698	0.004879060518672927	0.00663969734149152	0.00687260791699737	0.0029030429307280313	0.015499940802763403	0.008050145357867718	0.011534158660953654	0.0121320385193863	0.012134853976284816	0.0065798679548638534	0.005153131697249276	0.0063446047691810255	0.005395736614237066	0.0037394984488710705	0.01457413470202961	0.006663864982393517	0.004681002831658381	0.0044957926262525275	0.008740290212280158	0.008237397941020061	0.00994630156441025	0.06834186312032665	0.004372175209505283	0.007624104877825892	0.01118612903885096	0.0036983651779006494	0.004859291975190285	0.0066193858416873814	0.020434075314043416	0.004747363620287417	0.005075544915815733	0.020399815229647542
G83	0.007800896373813795	0.007324988332776401	0.008572137366040176	0.012339425301876459	0.010564495306055664	0.010939353067452329	0.007303914901167162	0.006886305273231033	0.01659573769434081	0.012909899197249556	0.02117113385929396	0.008444679632677508	0.008734762421402097	0.009487179930150686	0.006071960472309423	0.008628427097387587	0.0075132955276801085	0.01526142468788442	0.0063215988217539066	0.011016006919579392	0.008534155403626032	0.006932226409421533	0.016934659207099037	0.008114883485338193	0.013150580531876269	0.006703306712697143	0.011141260545768326	0.005098362827532023	0.006882878697025735	0.010079887001823225	0.010458675581914075	0.01005854973222642	0.006136795797335243	0.006216219561445489	0.008992755609292753	0.009967896774542715	0.01110113187134587	0.010906755408383349	0.008046460650696731	0.014193896856348422	0.007718014678626152	0.007325736419371664	0.008880681252984158	0.011847343465020664	0.009557143029837569	0.006174253608669806	0.012824414862400957	0.016308062871714584	0.01788956492353634	0.011345576360077391	0.01128836117480041	0.009435034885670478	0.00978773519690104	0.008265636619843109	0.009750235120532781	0.011184431571108358	0.020132080245912707	0.011540635226789499	0.010388708490139738	0.009436496206084053	0.011225159099751206	0.0071350524387811115	0.01679081962534011	0.009265328064878743	0.008156875593205631	0.007857504629837355	0.007813302829641128	0.007877646774226458	0.009896621938904055	0.013753441426356466	0.008597049004675018	0.009640622902011927	0.005842823049155501	0.009350191990769415	0.01112487614812446	0.009421191722438098	0.010475822925712232	0.0072064244849384925	0.012465832185885182	0.006747261085302147	0.007183284802051017	0.011923504706192583	0.008287280572223681	0.007409239881680872	0.008839111383468249	0.009296113752908978	0.005962700407442811	0.0091790336704895	0.013732131053461003	0.012095459726345237	0.009613654430621977	0.007993124776015268	0.006555190164914159	0.010130599136104661	0.007720512626791248	0.010881488529235933	0.008604067476343997	0.0070337127369580294	0.009740959554249895	0.010336716225924455	0.01221915940675911
G84	0.028150868857650533	0.005554843809708043	0.0029998301582481153	0.0056323190808678664	0.003173993453038469	0.025019814474892287	0.02054621756957669	0.002644040109159096	0.0038217012300813752	0.0049523611578757435	0.0039153754008949245	0.0036756593157790288	0.007186877859531253	0.03972528208433858	0.01221117721602591	0.028131865881586674	0.004591826724299236	0.008180693860276677	0.0023852264259230176	0.00691988332413066	0.0032928673623877315	0.0035599416003884903	0.01460825410270872	0.002024072226954387	0.010577342125476754	0.004176652359661968	0.008651596700319753	0.008324987871944772	0.0048082893488979655	0.003221642300765377	0.007196117501202498	0.0017059009211358655	0.005932734614353673	0.003690400513327833	0.0018631461226220533	0.007084462377211521	0.004491808148433274	0.0030419023652793918	0.009999332187728567	0.00793037097984606	0.0038983707271520378	0.004017923734227143	0.023767661636619454	0.01799380708259511	0.008675776439055531	0.039482764143339025	0.02446452982250377	0.00178850363342626	0.009326019180925963	0.008411347997829076	0.009689782690535859	0.010473390137977844	0.005825338176202206	0.0038049522356223423	0.0033254934368009766	0.011271135104339417	0.004116044594844694	0.0026525558189049716	0.002570166439188339	0.0027990729162403606	0.0026219368650175264	0.07027924320912712	0.004153102284828655	0.0205002082323606	0.012530727607171551	0.005990133407992806	0.0070100745440156206	0.00418859773714831	0.0029557505525063454	0.005389446914698271	0.03432275362951947	0.004834806301088039	0.003618724617999958	0.0026624325789661807	0.08242041385969975	0.009310213089643582	0.010920100070037261	0.008689029142307028	0.0031213525887286383	0.003453114646233678	0.0057902332909457585	0.0015345372233064793	0.004876022545176019	0.012469330933400618	0.005120009988728173	0.004342502895963619	0.004017198777403455	0.007880053188367778	0.00940073014719209	0.005971014143122999	0.00412742562476729	0.004809250649309861	0.002329167138139316	0.006618241267531323	0.057980799344211895	0.00522730618470184	0.007037923226961192	0.006477968263527309	0.00374106281032331	0.004329303707201853	0.0029914410977659976
G85	0.002430120499271351	0.022573260386838604	0.022573107617617605	0.0024211348184018312	0.0026147561638929736	0.008080018289446322	0.006542877525357009	0.004028145324641556	0.006037610754426777	0.004844174455609505	0.005144806377716942	0.008623521006375198	0.010576987558866558	0.007667132418603145	0.006275139229144647	0.006671137332484884	0.01626045943463002	0.00515901203370226	0.005959175674540368	0.002858392259384783	0.0025237750732059246	0.0056987628695788425	0.0029679188206310097	0.008731709598099853	0.005448217066957953	0.0030575969923775145	0.00594879663698478	0.002695910707306943	0.0246266709132709	0.0029561390778343327	0.0037105259490235612	0.002646648491036517	0.003889849531733132	0.0185986244304534	0.007237443410146821	0.010441238115136255	0.0035676489379442514	0.004189985038617683	0.008992056861985181	0.0048012782352944835	0.05254717122746271	0.0034045702502149967	0.0039031251486774544	0.01011869474311415	0.004990295949009616	0.012143051635340466	0.049857294220611574	0.0034126424626880077	0.01135679992383647	0.030378926002239175	0.04488885541832641	0.02685498679954972	0.003534286166642156	0.004083393106182083	0.004672801784699726	0.025155673096103334	0.0035273745792320974	0.003708263026837617	0.005218687426370658	0.0028900775986917945	0.003040054370785104	0.009217621218765666	0.0033991467342048254	0.05123218782398609	0.006022624477600656	0.024840968662568307	0.00895853427203415	0.005140924271272834	0.008973184832683067	0.0030450726520216526	0.0160304077543102	0.0038471126265027756	0.004491620352571395	0.0033302761781413347	0.005139236871705231	0.002348980354355279	0.003960774922756057	0.010480829322498013	0.004551458507697403	0.0032712645351859484	0.025064139693800606	0.004888822945154733	0.003201188849033667	0.00677963156104803	0.0032893646603585815	0.004612009281717073	0.002978469483237662	0.0038784597911709247	0.004612225244748202	0.11270663273021252	0.008362614555422324	0.0016495616865671433	0.003331707551023417	0.00479414117913152	0.0031004050555778094	0.003309919840733369	0.0032939413486566854	0.005518577336563949	0.0035604953809465277	0.010165406490347799	0.002861268108499568
G86	0.0024225396944180795	0.04003904798170302	0.014720858460725105	0.0036832025794815795	0.0036485022795768323	0.004304028524828386	0.018365149651204078	0.004122593714999813	0.0033523908416151467	0.003507806968670014	0.0034363568133581445	0.004206074611049623	0.004414823875878115	0.005790527383577869	0.006988460756661987	0.010135509539924929	0.012312662171155387	0.005818675406555449	0.00414386953347844	0.008222791345697303	0.004158917797392652	0.03490865340379497	0.0035301248491736294	0.002627662830643037	0.0032605749614033983	0.005433999451515167	0.01004702262237452	0.013799877641153207	0.004420815468027275	0.0027620138067455456	0.008985497439501092	0.0048321661560060776	0.006912382254384519	0.00736519521297587	0.004551258687668406	0.009140971930224043	0.002909442724010682	0.00264632104361597	0.008282076808821518	0.01303472968102956	0.0061424171323658195	0.0022550552162043844	0.01414391290350154	0.006644221812875377	0.007845716245127107	0.009541097965019254	0.02197709994040346	0.002686775508370672	0.007764489631952093	0.021311703725474886	0.017271138790080586	0.00731453181792489	0.01032560095605948	0.002327074494134065	0.0041787410530281675	0.003977546401113494	0.0035651922687791205	0.007835612916259374	0.0035198840176104483	0.003993398688513861	0.006450058017261859	0.006786250247476423	0.0033941866018623174	0.012259479908819563	0.007525882906994718	0.013423210570594585	0.01582544810789656	0.008092838270028739	0.048560201166138864	0.002990812338130041	0.04142033942375726	0.00368682737233383	0.005827086818264157	0.011199370636074957	0.004649847877178945	0.002621382645664008	0.01116288863409078	0.12892297262490449	0.005130480241374737	0.004459732410608307	0.024366306547048515	0.003342809044323431	0.003322352134937732	0.002763611771401893	0.004319644046830201	0.003850312702555356	0.0026312272155542167	0.01808524000372162	0.00908805638115488	0.017416662223758914	0.0053643138891779855	0.002281130898324775	0.004613138608207672	0.012047955292509918	0.005218772692552103	0.005683738533090757	0.0030188591908970547	0.007922488444365118	0.024467561659574116	0.005223612107677241	0.008716121403062738
G87	0.006881081869975207	0.010890788865607893	0.006970271220130888	0.009431419117491718	0.006694552318957778	0.010621113915604946	0.013384836125644898	0.007598522214115999	0.0076832969408882285	0.006132874077437403	0.008267458803568006	0.016631628452866677	0.009908616007361945	0.008811310959472319	0.007809994964987936	0.01691733503987283	0.01109521296213176	0.008685727526409729	0.018076569408145934	0.009880401911211272	0.007012870612769192	0.008385863650240579	0.007909620741611915	0.010439795236162527	0.015328994833580701	0.007493321438593251	0.019463005985535617	0.005686113337308511	0.006702364336415106	0.012879626173910735	0.011451118994691714	0.00922108685541123	0.006839036748725494	0.007802907392061493	0.012801462735910657	0.006254735142235534	0.011014659535963717	0.009117274213662128	0.007515231916679041	0.007899832166706427	0.006439001297633432	0.014303232819564474	0.021890600247964017	0.009596334249377511	0.008262319553666034	0.011907182725484059	0.02487113568378899	0.011047284444691342	0.008661441273250477	0.010010518047347147	0.004878403478667034	0.008188538263767232	0.00987287911884611	0.0070469280653900155	0.011024348243024498	0.006205839247079413	0.009007479731852067	0.008683307962543836	0.006575368126991105	0.010510832333873314	0.008296602223354571	0.014230449926552776	0.010683603493014069	0.008437669075153063	0.0075787534981030785	0.007780744687987978	0.008274340151192725	0.00564904195704088	0.008469613448866464	0.01036445732652	0.005774389708213001	0.01164483808626608	0.01818070007948666	0.0067120684353699726	0.015107103155016498	0.016781465725501973	0.007980131149541292	0.012757792336553189	0.009996989590559948	0.0119297142634995	0.006283854468713284	0.009157682173019658	0.0071860449872649884	0.025183210171505824	0.011322629025258213	0.008011924864411811	0.009120575300783137	0.00837773301514564	0.0074175861036949765	0.007794789171167915	0.006437552304198921	0.0076193652520460805	0.007035019211715267	0.010184504933110369	0.006720715259911295	0.009547162199190896	0.008946043678714074	0.005821274710798417	0.009314981833884786	0.010034749159508362	0.00927722419330136
G88	0.008005910405149613	0.012854474927292248	0.005986905295038929	0.008849274779863425	0.007578381290742402	0.006986351712015794	0.01165689658854647	0.008647687754972246	0.009824866531480918	0.006094081367627939	0.010145790312350514	0.013155240078225649	0.011028727133062563	0.007588208902465926	0.012022024622439623	0.008565216987154987	0.007679722097956742	0.006449474965012154	0.007856757880935004	0.013656900230774021	0.011413364474570718	0.007730415004518743	0.011130314222945163	0.0072481732618294645	0.009657899396082168	0.00877812891123598	0.02511373045380235	0.01003570603915817	0.011671313988465314	0.013958880952144943	0.005772784435555042	0.006516441579228306	0.00931485711146892	0.007773237683003782	0.006207441113856385	0.007531498926904009	0.020628700804292594	0.008210987342825177	0.00892990551204876	0.007974768619926575	0.014342013616730983	0.012530067996164245	0.006857855386225304	0.011973412752420632	0.0054837877989128755	0.009061434600756334	0.011895977267567779	0.009823267055358229	0.006434128623486178	0.005717337186485654	0.007029039976731554	0.008372773271250378	0.00714985775283237	0.011501265747611827	0.00603214661940262	0.005741428869561663	0.010785759989974565	0.009176856187551931	0.009204963653902895	0.008935606363571552	0.012007466394071626	0.014373828308224047	0.009679684378015033	0.011186408092548903	0.006547905609332877	0.0171534125252551	0.009564183599947164	0.006867231272605683	0.006208561239725016	0.006840973498597888	0.009257647791917541	0.00898756946614439	0.009346016135528667	0.008825648670567393	0.010383184267762316	0.010547568532922314	0.008943862007464803	0.0074769489494020125	0.0173177271263823	0.011390300707984118	0.008196196616705915	0.01099648951223136	0.011445864655439768	0.008921466592208636	0.01064685025824125	0.008316123231438028	0.012455783537440913	0.02048403758265091	0.009797282528796086	0.011659664069817024	0.008926812822823257	0.00794702244634666	0.019337799761922358	0.009881935263179112	0.008428518956781246	0.008096186123499247	0.013762116823652843	0.008416071223102875	0.011899866053423231	0.006427051208448115	0.012770307743982625
G89	0.009459133295112408	0.007387108099672821	0.010912670717228663	0.012594000513018804	0.00877277014221889	0.008811326345876854	0.009306063880726518	0.007989777292404993	0.011053471377930639	0.005280780702521875	0.00805209079206604	0.006824493997757056	0.009040818328570075	0.011763257542577983	0.008335988534994695	0.007565169400016111	0.011685779580069122	0.01189945309947762	0.006672573067538155	0.017185244927190625	0.010013339879737999	0.007171980550994942	0.011304703330581848	0.00617867089581604	0.012694218327344556	0.010696294232417473	0.00907922331253048	0.008652549085154549	0.006680043346360851	0.004466859447039612	0.013606374893270747	0.013599388257281351	0.007354557364645603	0.007631039593495867	0.007570707393239344	0.011639876973423847	0.009085777941492776	0.01501567119071605	0.008743355340502468	0.007926263791680141	0.008221610348120412	0.012373575734317827	0.011676128388170066	0.01167208377385276	0.00819870598644349	0.01236159342747347	0.01607503703932573	0.010829022378219677	0.01214627336101863	0.006525903431133439	0.011891712835857934	0.0055363326721989195	0.007307361071866331	0.011272444692850695	0.008007324521701047	0.009810314081972943	0.006116285473353998	0.01751351951525764	0.012702340966434158	0.008869176011841135	0.012779971140969437	0.00875674503272709	0.010798084943027204	0.008688416132564498	0.01567826889167609	0.01197938727224833	0.007341313086831066	0.0047064529942381006	0.012556618343076314	0.009573701867796814	0.017801153903796326	0.007136505080600508	0.018706160699871712	0.010662732870967325	0.012499042613145722	0.005901945076377	0.009119476199716873	0.010355132756191075	0.006990336381181778	0.006225191993949219	0.007534582710472435	0.010401374233551685	0.01307501502372754	0.013889992943187905	0.007804453387230246	0.009289695710276732	0.0086407143782673	0.007728198447833213	0.009827886846332123	0.008616229077510106	0.011662441416222054	0.01223534802680639	0.00742430973000673	0.006913470320814769	0.007218477961381493	0.01088173395093925	0.0073780393311664175	0.00735141063367834	0.012759010531881616	0.007677499117999958	0.014623866443654305
G90	0.006704669866063923	0.007360319640158557	0.004905049644255418	0.043689251518283415	0.004528046961503873	0.008797679823623167	0.012734952466070981	0.006706368262391959	0.004170265156926694	0.0059535096379965844	0.005786931228204416	0.008679732418814612	0.0051201917636221825	0.004182018495006144	0.013170139834437588	0.02720662679362206	0.006969290301782205	0.00650446330343949	0.007710643331882291	0.010562567794287523	0.0031467196065507164	0.013166409958920718	0.016800773532569483	0.00454594534923053	0.0027362037579348303	0.011747941622221786	0.006422496630842267	0.004274205510333917	0.005415451759513882	0.005226243484611112	0.0054123640922433824	0.004780246927031153	0.0037217222224119042	0.010086837910248541	0.008041191948853865	0.003781367620970115	0.00675335726520103	0.0027489544101149616	0.01334919441310269	0.021177355070116234	0.009331200481308886	0.0040140943285930574	0.015572271041330266	0.012863708304732	0.004728759291926455	0.0056634382650100745	0.005081786024241611	0.003430884624686287	0.01103982304226743	0.035959023179539536	0.02729082988447284	0.003433602799426036	0.04386272561517155	0.0032263315863120404	0.009191075047013142	0.0029464717978862206	0.005946159036370059	0.005213617387426328	0.00391682817485299	0.007126742884526125	0.004079279827122494	0.004336357866140211	0.003042272002331369	0.006240060185867955	0.0052632765152844305	0.0213415491331433	0.07040553971705787	0.005301698524232825	0.00532007440832749	0.0069053310421590495	0.006483092284791791	0.0035511205024314476	0.0038807474799451474	0.00423781626263864	0.006556929092070962	0.007169326071368906	0.015234127764457503	0.023229023862140152	0.009278166419002693	0.016124899566687622	0.007893655208192756	0.005334273199216613	0.004632889454659647	0.004553623198969806	0.005003793154586221	0.005763300788685334	0.004022779467081727	0.023328590860598544	0.00375263216751459	0.006196155270064055	0.004927484161279237	0.0031777837476644473	0.004128809921812623	0.005718169688339884	0.05046084306115733	0.0041865263241144795	0.005571546314913548	0.0033878141371129285	0.005595983674427397	0.03433196206924687	0.005433621470671217
G91	0.008041107844355747	0.014516663366885634	0.009016575240313369	0.0028204483254759	0.0029348097638912914	0.007947037973673807	0.015294309734668303	0.005504763369910265	0.007005874408718248	0.004416527821999536	0.002419420260697257	0.007196492798671459	0.006056282244929655	0.003095683943751363	0.005112603107387126	0.10077746590418395	0.0050319645897823765	0.01934530397594292	0.006204322065798277	0.013318192989398363	0.004517871945636741	0.0077661801535992584	0.0054224973729791286	0.00453479194700019	0.004390971548622829	0.012743921766476554	0.0030690165516916276	0.00432079934686378	0.0026660347355028998	0.005800828885135514	0.007380219432026941	0.006051195134796352	0.00257517436748136	0.003125145666062903	0.003933624041829219	0.02015065382577248	0.0049810256733037505	0.004141730640370455	0.00412517557968565	0.005384017072045333	0.006488003758568525	0.01848151678742032	0.006145897570312705	0.027126475062426957	0.031059567963160967	0.01846726661198175	0.09556696371366338	0.002372654904792683	0.0036427371340489348	0.005532970034028144	0.0032614892376591456	0.007848845662020588	0.0021211535471281754	0.0033540979763135655	0.0021185641459115765	0.004715525831425608	0.005900434017608371	0.011846204063481164	0.0030677523795359213	0.0042093116286826965	0.002862725456636904	0.025911885425413676	0.006444682717949998	0.0045412218423134245	0.003999164202835973	0.005022301046693091	0.004777526167494393	0.004995504970806383	0.0067635806727738826	0.004019093199242224	0.0022645076500312487	0.011641040020195758	0.002015266701645415	0.006992778042963728	0.005390354665814945	0.0646524202281864	0.015174223370286495	0.003443588835393525	0.006103582966742356	0.003665842491730872	0.004498751834631399	0.006215696052684552	0.0034373312703379184	0.039788215610040326	0.029124882648798676	0.0037076622779981887	0.0036269989869423644	0.002428554966651209	0.003143639184525128	0.0038599076826818265	0.026473303149449404	0.0020449397919002394	0.007797666639456349	0.007027952436639715	0.0037963374138300747	0.004073605693462034	0.0046437026051613425	0.006821732730060269	0.011605198248146075	0.005407760390032767	0.0033307122639303246
