	HSF1	JUND	ZNF143	TFAP2A	PAX6	TEAD4	EOMES	TCF12	GATA6	GATA4	RNF2	BCOR	LEF1	SMAD3	RYBP	KLF4	FOXA1	POU5F1	SP1	REST	EGR1	HDAC2	JUN	NR2F1	NRF1	E2F6	TP63	CREB1	TCF4	FOSL1	PRDM1	SIN3A	SOX2	SOX17	OTX2	ATF3	HEY1	ZNF274	ZNF207	MAX	TRIM28	BRCA1	CHD2	BACH1	CTNNB1	TAL1	TBP	PDX1	TAF2	YY1	TP53	SNAI2	FOXA2	HNF1B	HNF4A	SUZ12	KDM5A	NUP98	MXI1	AR	RBBP5	GABPA	SP4	UBTF	NIPBL	PCGF1	SMAD2	MAFK	TAF1	HAND2	KDM5B	SMC1A	SAP30	GATA3	EP300	ZFP42	RXRA	BRD1	SMARCA4	TET1	STAT3	HDAC6	CHD7	KLF5	USF1	NR5A2	BRD2	TAF7	USF2	CTBP2	FOXH1	PHF8	NANOG	FOXP1	KDM2B	SMAD1	SMAD4	CTCF	SMC3	THAP11	ATF2	SIX5	RAD21	FOXM1	CHD1	MYC	MLLT3	GTF2F1	TFAP2C	SP2	HAND1	RFX5	PAX7	BCL11A	GATA2	KDM4A	CEBPB	SRF	DNMT3B	SIRT6	EZH2	SOX9	BRD4
SOX17	0.0035006945470551862	0.012413219157645169	0.004288321118269203	0.0034925525901231434	0.0009232842557442399	0.0035342065914145153	0.008581472481613391	0.006436897146627573	0.02488756236725632	0.018933223165986467	0.023699165857050293	0.006552161530689617	0.004157274800414186	0.007638635842531815	0.005879362257951475	0.002751211593272204	0.0005610126042376955	0.03765232913857182	0.007925561608569822	0.00956085627302015	0.004275668563911317	0.007374539269497942	0.002258607978442422	0.00013065869694734643	0.004716415480283427	0.016085116898694983	0.00039800055768378476	0.006644798172450608	0.008345019188921724	0.0015263269137995338	0.022020917776040705	0.00620227020344019	0.009957660893851021	0.05420458909534356	0.010027143456085956	0.0019658540345268826	0.003109476048890107	0.0055753710679808995	0.009377857569807179	0.006343274970473559	0.010195896651637587	0.006199809587662489	0.006539973413058999	0.00541216177122392	0.008745161023962835	0.007396775949167693	0.00523066873992053	7.848256444450505e-06	0.005808464466815211	0.007533053824628499	0.011875439127138024	0.0050689187974243734	0.001654637998523979	0.0002494105752482666	0.000502916343119952	0.00890618047281115	0.008747979554366642	0.008235288171541464	0.004574055145405699	0.0013226589559948618	0.007854945412499818	0.005512268032435612	0.005754239070484425	0.01051989081943055	0.006574035014760107	0.013755935324334962	0.01308673888415486	0.00016016653353856174	0.00619205321252722	0.007964598370608164	0.030712198808104912	0.006012834450606322	0.002880530412892791	0.008644597985912833	0.006662087074679339	0.01311840799133309	0.004443722795683663	0.00464169405405382	0.005815444738027632	0.006526981487801336	0.005432573057734418	0.00843341503128678	0.007593291257506005	0.0030335727355277928	0.0022190802451240088	0.005751525879068772	0.010122370606402411	0.006452643738085204	0.004093825584538868	0.032159906326088485	0.007631300491661527	0.00416954588961007	0.024503881736102264	0.004873744348503163	0.022843274615910708	0.004171629970054169	0.007404063424240371	0.0062570422308573966	0.0067771209341917155	0.005235256955387635	0.004803257381852796	0.0029253248748826494	0.00669222149320899	0.006785321732051621	0.022628879854166027	0.0050665437509100925	0.013061026327023748	0.0070351061947136395	0.002601892231492295	0.0033705538033306937	0.006771660498315348	0.0041514168598669144	0.00011752946511357913	0.007031254106142262	0.00459562831259895	0.004484435610703126	0.006785704827855458	0.006200970047081918	0.013576343397692913	0.0030251783419130503	0.02418923523356898	0.0028252931519158497	0.007166916380633223
SOX2	0.0014847891142514555	0.024123428793867502	0.00112693700456338	0.0072696594708555355	0.000675631195235345	0.0032947849981489093	0.03789091955103996	0.0018650922623782893	0.051995613214120016	0.020048657168205197	0.0028812459474116003	0.0020608778247625504	0.004363700322985664	0.0015402106430659793	0.0017607254556319535	0.001001444682786888	9.74635396452456e-05	0.03487998688554385	0.007508738266301923	0.011945657519179833	0.010975815135380224	0.002141939022636982	0.0025278028213698246	0.000318193861920343	0.001165178415987391	0.002004248232329286	0.0	0.002619185874984909	0.0044967010899923075	0.00025147664818878004	0.020588154709855724	0.011192998092474272	0.28591639925388745	0.00517582040445862	0.009178444764256862	0.0006452446169671433	0.0009988379467965598	0.0004963251226881092	0.009874769565492313	0.006540283215298189	0.003118607723983166	0.001684687973024741	0.0020881879034299992	0.008676373902973504	0.005318667362104975	0.0009645051129892283	0.0020179710111045057	0.0	0.0017048978126620734	0.002040561730317385	0.009148422295669334	0.00462165790479426	0.00015589575034203622	8.384480479840115e-05	0.0	0.0022153760869525955	0.0031012971196965663	0.0018658524071994461	0.0036195633813284438	0.004616738683042703	0.027896183781329173	0.0021592086665077085	0.002162308950217961	0.0030497474782286275	0.004818123608485707	0.00469213668528284	0.005586303107764835	0.0004730741711812535	0.0013689012995084713	0.0005003171931390194	0.002531549753905654	0.002811923744181403	0.0007554482017616347	0.0146241519051831	0.002193113647527015	0.00906674025756952	0.0017969109780666868	0.00613620516587588	0.0036584653999862026	0.0024959399113526014	0.004804106737750827	0.001197856013456218	0.003458583726801157	0.0023538755794609402	0.0025021609630930483	0.0013780303411495595	0.005347470337182088	0.012416012332959121	0.001099973305488643	0.005333076936710345	0.003318114556925785	0.0011654705026506267	0.03920381746564362	0.0044483628292142354	0.01348985115797899	0.0026983878649630435	0.0027996490163544057	0.0033526043965409467	0.0035088481335752964	0.00163020782799645	0.002462420499854584	0.0007556990152881676	0.00217968286217852	0.0021059354126817787	0.0184264381950734	0.008342002814226404	0.004972409923467777	0.010902522227932933	0.0019408777070810336	0.0009409409436161615	0.011030978012730756	0.0009367023953110507	5.38758688044599e-06	0.00298533763842602	0.0028755783841718585	0.00291805725944019	0.000804634611989876	0.0023628042161816664	0.049552621350550684	0.0006170421870643624	0.002205283417341472	0.0006839093898875038	0.0037430283943128903
SOX9	0.0048694291055545	0.0074749920255130445	0.005666727070667717	0.003097843294922085	0.0009413226450940974	0.00496505731572821	0.0127788894603922	0.005741711059737094	0.00584697375700879	0.007893740555913483	0.005199439435921688	0.008861888477214844	0.004868099563072465	0.009014260826311288	0.00554694864583192	0.006163167429754543	0.0008422187047002302	0.011686848963190156	0.029926521231886147	0.006159467897367233	0.005709804346965383	0.008888174955878717	0.004500735200273303	0.0019622464187365025	0.0071808670362380235	0.004312419895847414	0.00016588663368786202	0.03025615829327536	0.007993108749219002	0.0016269665862236687	0.004884292742703523	0.030558720126704346	0.005587446037042631	0.0032723826957942338	0.03659530555182107	0.0026237318451022935	0.0030595957144783706	0.0030034036537568065	0.006306784817725394	0.024231505085557267	0.006808666111549387	0.0071805520566067885	0.007221775723158834	0.005248677506179662	0.01082046391759057	0.0032768303885073267	0.0058304038369768165	0.0005131263876598285	0.007078289422636357	0.005644290385626969	0.006621034891695774	0.006304765821114484	0.001059301359431835	0.0020751293124317816	9.224700646767302e-05	0.008008942709734474	0.007818299731503074	0.007186963968653449	0.030775689788510138	0.007332750733054083	0.009503100171994674	0.004028556287044794	0.006194339216768922	0.006964773550496062	0.006414486831865369	0.019875149263580808	0.008022719183066584	0.0008076961197408202	0.007860462322860744	0.003742659162167585	0.01038517480714075	0.0082192568976675	0.004972949489323543	0.0049130159783957305	0.007811530806814873	0.008293812702578627	0.004787111001354348	0.003385255165234286	0.008133836753527458	0.011446636475221445	0.00945496223888387	0.0040520812598281416	0.008683387208379014	0.0029927999778993734	0.005383800596910634	0.003587608561880715	0.007015305380506443	0.007251393800359468	0.007200440079838972	0.006826001631599481	0.0033157436054379735	0.004968672846420198	0.0072568271617594335	0.004601917459951797	0.027915161405723785	0.004844086805529119	0.007173939031049403	0.034719293259773576	0.01651886860258835	0.0059076730452018176	0.007907479108223951	0.003582808460537685	0.008562846170237027	0.008784564161057426	0.007240776443540976	0.006284533055860231	0.007448859781403593	0.007566578878673556	0.005309457901109686	0.0039210726016996435	0.006150594020718724	0.00572733434310466	0.0	0.00549653285708038	0.008061904395240009	0.04439988810258802	0.007768084113577105	0.0070325995760425	0.01150361913945953	0.0021902982057620053	0.00806943145336426	0.018465116753730557	0.005929849418719798
SP1	0.005993302811644644	0.007151272524612604	0.006086719544702137	0.003287629375297362	0.001592070933672524	0.0038436854125169216	0.007114935103184671	0.0072229210128502835	0.005864995221975387	0.01628148974719174	0.00837698820657249	0.005808964728968153	0.004096208326161925	0.005969265759775801	0.007718558859057012	0.002322081035332234	4.892458293220439e-05	0.008237639669295093	0.026688698560758065	0.02715441164490392	0.01856735999195606	0.009097371097091628	0.004171361586188127	0.0001973015216260949	0.0034989159720036638	0.02227459724280816	0.0003550900334902118	0.03108269869940408	0.010164778328237551	0.002202740578881625	0.02618279441500087	0.008576767994165641	0.010107512320158229	0.003428162432927941	0.02489373793162902	0.002274322684960174	0.0023140115544208017	0.0038571177848856623	0.008987573015937823	0.020206049136488227	0.006982116515026838	0.00829817736619227	0.007110442303083645	0.007456781381047499	0.007282589730722127	0.004755374318639637	0.0065975289255559766	0.0009278051956459732	0.006550080460021727	0.028952461608748495	0.008570834937082461	0.002795769490706078	0.0025434233950206537	0.0004326115849233769	0.0004612764714666923	0.008911623766289062	0.007614676749009333	0.00794362517815536	0.016371052549969255	0.004197959163029899	0.008282500311267881	0.006331610175925284	0.006490617992012758	0.006256882906224883	0.03479516712404036	0.009270713900993367	0.007276929866919957	0.00015662213370459273	0.005568037468118669	0.0009243341943220766	0.007840347604279194	0.006383886233014205	0.005102595658045922	0.004909535897923809	0.00888329896394884	0.026460340564655984	0.004554342847257623	0.006367086429890736	0.007886081157259653	0.007887833113430769	0.006478665905041364	0.004217022394158372	0.010002103101360113	0.002783771965437173	0.002596771925598981	0.003454638084675426	0.007977466383015941	0.03672716600096078	0.0036144030639231038	0.0069124713344877065	0.006489074454496109	0.004443637677518268	0.022040683183097314	0.004483923896818186	0.02314143094136326	0.00648250528844122	0.007178767202058051	0.005715105109980582	0.006395399945666598	0.00570689406922491	0.007461180197187353	0.0035428918923692174	0.007887873094350746	0.009122332176160665	0.007238309301559383	0.02156048353540454	0.0044783728654195975	0.007695981650052437	0.004117876156575206	0.003410830895826712	0.0031986587576002885	0.004887773288691568	3.810234535027318e-05	0.004893715483592041	0.003099547794071119	0.00487464501517215	0.0030841987910301635	0.005458369724898771	0.008158383145006264	0.0018914113892127581	0.008461764622039245	0.0019721560736713347	0.006937236860195077
SP2	0.0031788688386648572	0.005566045548564111	0.017160942915764567	0.0022548431435744478	0.0009665372941997263	0.0037233169059761166	0.004471936954423852	0.023465638292231538	0.0037671052122961153	0.016879894647985786	0.006560185352504265	0.00540667569517457	0.00520490360362475	0.004954346241071353	0.005989906855001639	0.0030872451804660798	0.00029964404382259665	0.00752264527821657	0.023868905280495976	0.02654972866440193	0.004213103908616772	0.0063362021762405725	0.003308308940864087	0.0004255449561776461	0.005726861337042914	0.014517634473794307	6.6190131795359e-05	0.02038315082972648	0.00702400846261785	0.000743946530080976	0.01813918384096329	0.030452397533202617	0.005244714181426139	0.009169338097679978	0.02350427785965203	0.0018253467448939478	0.002558588485466491	0.0036815402517592693	0.006348900788290202	0.01943239520164328	0.007600633644912814	0.0121134229645336	0.005273426533437527	0.004740217976266377	0.005478306888343989	0.0032615216267726337	0.006799993677504767	7.618837746155153e-05	0.005494609620191302	0.006305653153982286	0.0054513213950699605	0.002984027834236041	0.003992113550222278	0.00031287777784957195	0.0009192733591279003	0.008255756435739975	0.006402678154932459	0.00868392417270482	0.014551721456672802	0.0025151024509846402	0.026298337646967287	0.024757960938915895	0.007920672813422507	0.006599416624069087	0.03164030413823616	0.012884479052779075	0.005734728765242463	0.00018568355055701257	0.005411768533798462	0.0015848703542046566	0.008773512609698681	0.007666739293045831	0.004139016712047949	0.0059905359844976205	0.010854347815441645	0.007928444744633181	0.0032162440120719585	0.005056922343440028	0.005750987786787136	0.019474195455756377	0.005850145741797921	0.003596051116534383	0.006579608187948664	0.0017418256319453667	0.0031677656118060376	0.0029546411244760536	0.007294981742374498	0.02768828483146775	0.003661279724197403	0.006305392303053494	0.005928379437357706	0.0070667954836027645	0.020431509356166857	0.0046029919508783065	0.02247849322866096	0.0051647471708518005	0.006581559637082221	0.02198858410980263	0.007067122739559635	0.007003125125165781	0.006156901991410368	0.01008242340939117	0.006423009870226258	0.007275181580478676	0.005478647774949767	0.0068358735866795445	0.0046613209792621775	0.006111235626573513	0.004204456674679358	0.019778100686130683	0.003423229580104066	0.008485665349964137	0.0001664008918364017	0.005975436308927204	0.004616594022174644	0.015453116992756257	0.009569720498380218	0.00540652370606272	0.006053292263094737	0.0019489710680082122	0.005629802154499611	0.0026855564739698317	0.00936236334875474
SP4	0.0032708627930866175	0.030075342822274066	0.01701887077082052	0.002576087682010418	0.0008285175060766358	0.0029123899147850403	0.008883494063919967	0.005620170618833112	0.00445578980053466	0.005510727629682338	0.024440499572285022	0.004437197873374705	0.005960349048476726	0.003691383805926109	0.00545792128549824	0.002065433291131636	1.7841507563338023e-05	0.005641418112242943	0.021540031623697563	0.022736231040766358	0.015222996565472336	0.005869226960347453	0.0024557383762787433	0.0006794103360754065	0.004010197509365142	0.014886589277049365	0.00028524140605253463	0.02485417531607777	0.006877674458444257	0.0009007273395973794	0.003978250768598956	0.022017596363186252	0.006381630121961203	0.0026957224430705614	0.025872916102993956	0.0020058397506596015	0.0017751795450127567	0.002475202312400833	0.009686309452705233	0.017165512045373428	0.006536738219559654	0.005755818794411588	0.005181050854408158	0.019995289915389656	0.006990471507749828	0.0036515752180374893	0.007916253810488234	6.0278718368860675e-05	0.005788279754189256	0.02187913480768828	0.008578909969119752	0.0026796708758357376	0.0009366396447237511	0.0004909914162457854	0.00028479336705505446	0.006972030339949651	0.00498614940235581	0.0051909116198808	0.003552782862950856	0.0018351676785924127	0.029148644107189602	0.005866355433308456	0.028373656554960578	0.005480070036297762	0.02700549595522622	0.009763451834036487	0.007629116664148239	0.00022231696600589595	0.006689521830629777	0.0029385647087515356	0.007388464599139283	0.006570900838541519	0.0020820021608508404	0.007882441509962354	0.007115361282278508	0.007262931281714291	0.003818419248196414	0.0028018505697315972	0.005610143891348181	0.00656312725097602	0.010260193498748916	0.004118780127712255	0.005848226780396645	0.0023886472776423586	0.002638747389091259	0.003874373401526365	0.006042085098213199	0.028163242774594508	0.003928259517476867	0.007974345043158967	0.0038757618676566025	0.003697120228885198	0.02641646422749599	0.0036352225487372826	0.01973466793501267	0.0041461718518361924	0.009584464073642893	0.02162553728956982	0.006201798635520736	0.01762400297199996	0.007639645300995487	0.008568251913821726	0.005288538018654005	0.00629478832312551	0.028560041328426208	0.02711411148166127	0.004604047808428259	0.005969123962497597	0.00427178230964988	0.0031081554503211753	0.0042391480476475785	0.00512407672222272	0.00044301065407653184	0.005742019539534177	0.00404408597338386	0.005361920575285707	0.002595037157490437	0.005827565631399568	0.01359596018760196	0.0010503671707987046	0.004971557202807385	0.001947978891655102	0.005148201095593115
SPP1	0.005653926529632057	0.012300372730445886	0.0070461285538864805	0.005012857957349572	0.0013108786219417027	0.0062690950363046465	0.010550154437166625	0.009110755049661901	0.012558595631958469	0.013843250240863296	0.009853733181822174	0.007634600748866691	0.004778751334486311	0.00975942233077802	0.008458891129385086	0.0030363285198983362	9.854039319640582e-05	0.025717404625010317	0.010472886904458167	0.011067717185309888	0.004837375679234656	0.013688681268027735	0.004530326807360215	0.0006392211907257457	0.007770066715363767	0.004945986234646432	0.0006365680834194326	0.010097534619546664	0.00802064915214363	0.003484201714485798	0.011118474109776401	0.011276005802444361	0.011738233032493986	0.005018777182777481	0.01911629852664259	0.006700112834397361	0.006189195120786188	0.004691311993524484	0.011241122519811927	0.00857313340387989	0.010671893860104692	0.010633730491383928	0.010843663114733391	0.007738450556844586	0.011199676882871597	0.004236925523343457	0.007178279442331464	0.0	0.006498522010108355	0.012604545615572867	0.008962087626069114	0.004595570137297339	0.0011187770963496915	0.001142215043083741	0.00025843042482542357	0.010774692755845928	0.009547993211382007	0.009884170317965539	0.009926766319742236	0.0072993335367671774	0.013846163071707836	0.010293808422957632	0.008068883461856883	0.012512661648121023	0.009902733476779862	0.0064047710270993	0.013783175710255112	0.0012221662302554616	0.007327851415746825	0.000858227426067434	0.011381206477811165	0.009832904419405817	0.005619993418151498	0.006533973192125269	0.007857186742656978	0.016530531533191967	0.005679551693898608	0.006258284220293247	0.008717307301250728	0.011371121073743187	0.008818335929573182	0.005935198515340458	0.011524853906344857	0.003796087200724742	0.003187713682345846	0.006540716141801657	0.009560017650103248	0.00902782511835684	0.006581489592469903	0.012844336192372862	0.009201237555110249	0.010959948847639513	0.022367367131489634	0.005517253232966083	0.010966961232083228	0.005651220758676342	0.00966977029752234	0.010569033975077842	0.012048473881299199	0.007494761778576743	0.007775311396600869	0.004285025654191417	0.008963774954975029	0.009518010360157134	0.01130007086879962	0.009004108515296884	0.0074104433059280625	0.006749773878136372	0.008123048748740326	0.004736906173400773	0.0061115195992861296	0.007761553147953056	4.757645838422429e-05	0.009311431062320304	0.005972559826116346	0.006507277324535201	0.0051789417451385406	0.009791087461573506	0.009658474306094079	0.0033017645453217045	0.01513945055946932	0.0022408280232074536	0.010882666400589483
SPPL2A	0.007237390867907992	0.011328808272943976	0.007620202910179689	0.002279477129704483	0.0017410421513068973	0.005012136449287213	0.01289233822156388	0.010855925762466726	0.023340047114381562	0.01675179450525717	0.008807243853415385	0.009249871051342397	0.010958245918270758	0.006619347131865219	0.010519327123545466	0.0025008529548525573	0.0002175983898693282	0.012185370486490078	0.009143971942282194	0.009891853988697862	0.007232250896640856	0.009929187831086756	0.0048106092529583725	0.00043068630704407674	0.010276974745709435	0.006461782503308226	0.00019583196910604337	0.010045400827347931	0.01623282208187228	0.0011534573976050859	0.009882563098091521	0.009405076576081759	0.008365010628672823	0.004728864548416177	0.008929397096044605	0.004102101609463585	0.0038657530940688057	0.005677873397404716	0.010179776431522984	0.01016684446225763	0.010315113668006535	0.008945261452339308	0.010407901894879227	0.008574352062357392	0.012602540496291581	0.005780766739786951	0.007161365993669311	6.65333232782738e-05	0.009010263399264	0.012844067440292841	0.015084032742712809	0.007900624563428323	0.0026130649404695187	0.0003472207260500163	0.0008081406790470273	0.012226602285921057	0.011964513807649615	0.00964763324788635	0.005982076663644385	0.003831890809580333	0.010579676238083709	0.007736524811001275	0.00812482387191605	0.01077963724394668	0.011240783499165007	0.005090786990099477	0.009204870462494777	0.0007583122409711654	0.009444313895648024	0.0015173973735838318	0.014201371366053043	0.011164143274079706	0.0043235405352862535	0.008204914570614598	0.009104188770610035	0.012838547602169775	0.00877982457147434	0.006204444371353316	0.010417911055459235	0.010214163589475732	0.009818777013366177	0.005614285868126206	0.012140043145839495	0.0031509319769051866	0.003532980814983682	0.005845038901052366	0.009785143318634273	0.008982574406692536	0.006841054756192235	0.010014229670331495	0.006871173685073556	0.009728222785444994	0.016267103288722586	0.0069244900275087186	0.00827548750419984	0.006257220944398748	0.01167773295089588	0.010662076106334578	0.011711972845473881	0.006356476490135592	0.010177576830538134	0.006407143558358827	0.009214455372719147	0.010032223679065673	0.011038768826687664	0.006782881842152106	0.0062000882441426595	0.009532584323065434	0.005728014121049595	0.006391442795293163	0.015357970972026114	0.007658533118668995	4.407740088356595e-05	0.009986066051935024	0.006875708393031834	0.008952948866451704	0.002994779325802706	0.011119319131963267	0.012932033015232361	0.003019489036809549	0.00931896911067256	0.002801014520363567	0.009707640712398864
SRBD1	0.00576415793397222	0.00860949470793894	0.0069737964802815845	0.0058212960030365616	0.001241505305519548	0.005229163031314478	0.010914555371871401	0.009829352938295358	0.006432517035411622	0.008540584919617464	0.013977470777663124	0.008114159540792651	0.005421736328657374	0.006645934785814401	0.008692065539372427	0.003468102812029065	0.00020109736838933883	0.010240665983512889	0.009883259141945691	0.012196573985823552	0.006407940653386666	0.011384886859772203	0.003945791500828268	0.00022341057689793305	0.01164420481963104	0.00791241441835146	0.0007385317231588711	0.012570511570131018	0.0186895671184745	0.0010968748449269026	0.00639304666902808	0.012797183561631549	0.0036296068426476635	0.005067481859698294	0.007710672563226329	0.0031799661128565923	0.0029755928856199207	0.005429265437934637	0.012627784107858368	0.007386495658547013	0.01322842914076102	0.011977970361093621	0.011595622143683091	0.008564346788019045	0.009310526571085128	0.005313556487789442	0.00817990107644739	5.37730632376707e-05	0.010866485967661902	0.007566976979923121	0.013420397103637021	0.008242023583761776	0.0015039398620001491	0.0011246994098268873	0.0007538945682753185	0.010042764594927847	0.012961540863306578	0.010079148976288584	0.008117978784948002	0.0036223800960876506	0.017420981161045308	0.008047033464445139	0.008836700408417233	0.00856760488855148	0.012723453460953344	0.006065879558617669	0.013281323046429929	0.0004413001574090245	0.01302072149150779	0.0016591786031613376	0.015437518235564062	0.011271030852858296	0.004496368177716771	0.00741431349486236	0.01128733448069124	0.014284696073572693	0.005626775800583636	0.006714822219353649	0.010776974409763147	0.00978113417032284	0.011790932243298198	0.00660373381590243	0.01548473986432353	0.004090138226716311	0.0027438688193402905	0.007287110323180916	0.011807142955279423	0.013772171153498321	0.004221962213586709	0.00960419744755599	0.00688872890139808	0.0071270480991732265	0.009087452276101539	0.006658031465265472	0.007846572128532297	0.008117822155774312	0.01093855919557946	0.010204566584957114	0.015379467404996317	0.007520684650869878	0.013343028540363209	0.00456852578881303	0.010098809158144897	0.011481949133156252	0.014306827462412136	0.008603384010853405	0.006152996924958045	0.009214106864891165	0.005499706862045355	0.005599460403241198	0.005991184479595865	0.010251982362025406	0.0003961185430998132	0.01468117900865208	0.004995350875302884	0.011421516992207241	0.004106420569566273	0.0111120776314982	0.011457505060077257	0.0026013842579753655	0.011126726398841835	0.00314266738819283	0.008981941004301093
SRF	0.005308332932956642	0.026594120399740278	0.01296207728786993	0.010569161041267056	0.0013398835073137674	0.004735247526461035	0.0073365899112776654	0.025139816510622984	0.004023194582102021	0.0049385671161091965	0.005792212053405471	0.004331565459705918	0.007315847810689435	0.003878928142966534	0.0052539073142846004	0.0018900629870340936	9.835912890762372e-05	0.012305853721841084	0.024621197137925516	0.023297752171420424	0.004366625133099764	0.020819091130222254	0.002961430890900334	0.000371438862898002	0.0051988527617066824	0.012296595886688291	0.0007839198339682229	0.021121379203301233	0.005470016985530348	0.00129596249486012	0.007469306692232224	0.020788976971715757	0.005401991601229302	0.00286632737583012	0.009227669770385787	0.002187245342883561	0.0024730094804433418	0.002699099693537814	0.005617194616855197	0.02940535367011261	0.013204162055518963	0.006814841155341144	0.005024363112795046	0.01815181888864066	0.00859809785678079	0.0036611719545412997	0.004526644484829797	7.00502998189108e-05	0.0058420265117859705	0.03074202340323631	0.00690370591860541	0.003051456954812261	0.0012214531730731376	0.00035984574756717377	0.000550297431239378	0.004925055382745976	0.004799311991566345	0.005969672115678278	0.005567056723922627	0.002645115435854331	0.008178000950451732	0.016605305524023062	0.007475090774554142	0.0046662374514086	0.021924904716137422	0.010578411662527426	0.07426965619429625	0.0006221016819991692	0.004824801190569604	0.001163043409471953	0.006017649457207616	0.00469778250403221	0.0023112087816215864	0.008299397863115763	0.006251644654451281	0.004724454445307455	0.0037491650730846235	0.004110261066067396	0.006191793977749796	0.006122476878734859	0.005836373642068414	0.004019155390874801	0.006256180362810783	0.002235901830839499	0.00159231100657514	0.0070343952521015884	0.004800598999812895	0.02134904907500427	0.0034917885543200326	0.005344786850791323	0.008650595627866114	0.006503495838686383	0.00819834430439883	0.004136251938028088	0.01593053961516239	0.00561159189916653	0.005287848724155352	0.018265956323659713	0.006811788757197448	0.004276569844601544	0.00542652091071779	0.002878932733226759	0.005652626248373598	0.005811005399389965	0.02137021506974576	0.004686507690041225	0.005480971729247424	0.006314814146894696	0.0032703779232720045	0.003686503931361066	0.005167293448745751	0.014834857608135337	0.00013068556234290365	0.0043916477795611746	0.009000525333432567	0.004887942533021603	0.008571252159556994	0.031114089489824158	0.006929559892265592	0.0023326093384680403	0.0046014726055278185	0.0028596365572545954	0.005000704074003952
ST3GAL6	0.00489596533361165	0.01025141080861588	0.007241987849022079	0.0036630062631867856	0.0025363777653290326	0.004367596559860427	0.02513426121844697	0.01143048796999319	0.01942534751371098	0.020676494753723247	0.009685537323376493	0.00787541915301022	0.00536538745496669	0.006351026897542697	0.010231551416454928	0.003758230424374716	4.2886795313186465e-05	0.02729071195511116	0.009141181380488595	0.009892027076402325	0.008098317836329133	0.00924710608399806	0.004517664854846628	0.00170278366018277	0.009349848521573962	0.007770466795605192	0.0001726204510068642	0.009231298633850766	0.011703768873019747	0.0018279121750175028	0.014786271978780416	0.010021214697979697	0.005325277724356044	0.007381806579199991	0.011183664722209254	0.003490599109832919	0.0030179947082178337	0.004932406896972773	0.013194183385830085	0.007656599172611834	0.012563925065804308	0.00857664349878415	0.01430081684708818	0.007991204380229325	0.01273097792855468	0.004749614435582342	0.007235211749773458	3.566454101679379e-05	0.011699614400860441	0.008517066526242475	0.009502562017494578	0.005915291826498311	0.001177725461054306	0.0005086771364020676	0.0004931658459845014	0.008634127851992131	0.009475762914701081	0.008741037164824243	0.01221425615795522	0.002952665321210756	0.016570625937741206	0.006961315226389101	0.012111134844578686	0.008612247727765093	0.011824621610764065	0.005038246128351652	0.017118992857868467	0.0012122814103732872	0.009680700346696776	0.001961714949223639	0.010525943530756253	0.008910375052070318	0.004195187628898288	0.007449711266136271	0.009790683589264115	0.008918526570106146	0.006237474682409876	0.0057935506386231515	0.008101276317040478	0.008218776762012579	0.007216097782137568	0.006159662189702938	0.009682053842250965	0.0033420101678579297	0.004491340247741206	0.00917482000405096	0.0102802300929371	0.008126190799717768	0.007614193326655771	0.010844495173731521	0.0058187730000261225	0.006826823426122647	0.017370039763578326	0.0073366475167944934	0.007125557687411909	0.007504366279722598	0.008118918252580189	0.010925710563016921	0.009253258567688683	0.007659598126230882	0.015486554722409904	0.004179616783169124	0.01136355603339993	0.008513927884410093	0.012130315881962344	0.006927809168163319	0.010212294850017309	0.010412192096653842	0.0038511596470691112	0.004871765136634834	0.006977927742358403	0.00587036663824969	0.00014270779672224845	0.007748423947817787	0.007140154455148029	0.007465158778144583	0.00481200929163166	0.00811523800388468	0.014215472236752758	0.00271132478112361	0.00789125108154524	0.003474114182486684	0.009497771127202978
