	NR2F1	TFAP2A	CHD2	RBBP5	TCF4	BCOR	RXRA	FOSL1	MYC	GTF2F1	NUP98	ATF3	KDM4A	SIN3A	MXI1	CEBPB	KLF5	KDM5B	RYBP	EOMES	LEF1	SNAI2	HSF1	TAF7	EGR1	SP1	TEAD4	TP63	NANOG	FOXH1	SMC3	HAND2	EP300	CTNNB1	SUZ12	PRDM1	SOX9	PAX6	FOXM1	HAND1	JUN	CHD1	SMARCA4	CHD7	MLLT3	ZNF274	HNF1B	BRD2	JUND	GATA6	SMAD3	TET1	TRIM28	BRD1	GATA3	KLF4	TAF1	PHF8	ZFP42	PCGF1	CTBP2	KDM5A	CREB1	HNF4A	SRF	FOXA1	FOXA2	AR	KDM2B	SIX5	HDAC2	MAFK	SP4	PAX7	NR5A2	BACH1	TP53	USF2	SMAD1	CTCF	E2F6	SP2	ZNF143	BRD4	GATA2	HEY1	SIRT6	SMAD2	USF1	DNMT3B	RAD21	TCF12	TBP	FOXP1	POU5F1	SMC1A	NRF1	THAP11	RFX5	REST	EZH2	MAX	STAT3	TAL1	PDX1	NIPBL	ZNF207	SOX2	SAP30	SOX17	UBTF	TFAP2C	BCL11A	TAF2	GATA4	HDAC6	OTX2	BRCA1	SMAD4	GABPA	RNF2	YY1	ATF2
UBTD2	0.0003821558647528031	0.004143900450418603	0.009808600035397333	0.010164418863592026	0.009798953402947442	0.007469952628559034	0.005574398786306443	0.0012352492926235804	0.010593710041902326	0.009102584220743717	0.012618768470034005	0.0033710799197128405	0.007265285352098127	0.011431961102296936	0.006102694438779749	0.003622095536750932	0.004125247205434426	0.008751809647500218	0.012740137203401402	0.009977393744824833	0.004656418943577993	0.0032104637843095485	0.0058351767398492	0.008527651863536516	0.006640415859278821	0.010967027714271048	0.009909041189702246	0.0001236712032675662	0.011696232510659446	0.012518043896653707	0.012598628671992641	0.002307862772612968	0.010027311128278807	0.012089672537729829	0.011212684846739677	0.016223609025653837	0.0043912413404900985	0.0019564866794175907	0.011140169913066747	0.006945707233633764	0.005271450387691657	0.010084953466705841	0.011030154613690387	0.00970307279128587	0.009085075231280928	0.004522945056617991	0.00042295650851685546	0.009552928181214771	0.012481857522412813	0.006696378126912859	0.008068230199826864	0.009876628845806975	0.020502145992228694	0.010748360684155503	0.007800505957428142	0.005533796925993867	0.008070847331393726	0.006145297819835963	0.018099487487963715	0.006636913199546189	0.013202119583058657	0.009625639724495703	0.008705374019099753	0.0004538531246379185	0.010231042102028754	0.00015166012640497963	0.0008824040676032761	0.0062455987638802045	0.008868198910174376	0.006674779912848177	0.009603879292424808	0.0007887188655358704	0.010769983963312524	0.00014100913360107456	0.008889477369041755	0.008533739433313757	0.009915864239595746	0.005281785440171022	0.007691795706888228	0.012460136076613873	0.006008854619117635	0.005231319045247511	0.008696289597536532	0.012556536033813103	0.007090290584735947	0.0023115703212187645	0.003406746223703124	0.014620242479207103	0.0030943164806951982	0.011607032124055483	0.011283007226564118	0.010369006188207179	0.0069893185992209545	0.005545796110959856	0.017334831636601197	0.008944074922447994	0.0054503152570918685	0.008278471712446432	0.006787944459718413	0.009509418496258342	0.011317337670678591	0.013432862486299454	0.009758728195687983	0.009579602252647389	1.980927394815141e-05	0.009515457599315024	0.010853164417610474	0.0028332087236135088	0.004687554893217414	0.005761736138658351	0.019441820811321266	0.00509749013896634	0.009423494027144472	0.009521155524360007	0.006823852568858856	0.00746667574766941	0.009675007694818442	0.012163945537241733	0.008321303967677	0.007514407498266635	0.009475143054890245	0.011471266936642403	0.010020632473581223
UBTF	0.0007888453643935827	0.005581648053533803	0.005662017322575762	0.026656083266876514	0.00656088232951267	0.019538030836574665	0.0042447219563200335	0.002310524798145194	0.00822039738444265	0.00736482034800547	0.005946019187292286	0.0023683773886694045	0.004719676689115889	0.008759248065331824	0.0038756905608309474	0.006242712222347797	0.001858733692478157	0.02743345163020375	0.006089608609885082	0.043754604229600015	0.003293390820499065	0.0031447407309761356	0.0034520114023182955	0.006429742114672494	0.004364456665752961	0.02465704244338079	0.0035631192439192555	0.0001173248486667812	0.008100498035363878	0.0055660055315404165	0.013458389449208609	0.004561395662008798	0.007268167737795327	0.009196284846910001	0.0063615826976663485	0.017718200098073473	0.002701322598535234	0.0018067121363378352	0.007832630385122531	0.008725038349694767	0.003030981095414917	0.026478020973245562	0.006264916083738173	0.006560577665510312	0.008755063293298412	0.0037319717852811727	8.645322164689315e-05	0.006577698219274973	0.013141218140946277	0.004842164738426544	0.00490882117161617	0.009240599643993508	0.022185107049789023	0.004528751151962309	0.009858080183551093	0.002110839172641225	0.02127530787786495	0.004501031456333625	0.014230548110508017	0.0032322669549205547	0.005974982664981979	0.0048679291265568015	0.004953637434204444	0.000614371326258867	0.02629447613018993	3.583418117029699e-05	0.0027707492753454924	0.003011520816611913	0.02095000284072509	0.0028540015575732863	0.005818020165955796	0.00030145803625004333	0.007450817243594271	9.281141172430786e-05	0.004469199483876473	0.0061993185130685465	0.007002227860859479	0.00479480294630768	0.004032442807453329	0.0067287893381142	0.003573552938288737	0.0031647910585281868	0.004403371179935961	0.008667166630917746	0.0032982458646840496	0.0022940702339532553	0.001970690879513474	0.013354467260896244	0.002049713393970366	0.009198507717180867	0.028570779806227478	0.005563497976175135	0.005037538875001761	0.004116855348288584	0.01919436369890831	0.007045885004853597	0.004026784662885665	0.003977205415175784	0.005124197757944047	0.0205532446738536	0.006319200433492066	0.005510748178877613	0.0049402621993465965	0.004246360807955925	3.9096651960977826e-05	0.0061353605046215055	0.0077559327244887686	0.003644687797478182	0.0024512200582118165	0.0060780134397121245	0.06753585047126197	0.002789320195655765	0.011646316038089468	0.00582313888502691	0.006876876405015789	0.004274018582272178	0.007805180133734539	0.008709739235834587	0.005510410670975279	0.004704912145338505	0.006351664540987589	0.025625761338171377	0.004989037298943301
UBXN8	0.001877360524389835	0.004493637849721477	0.010126314370091477	0.012945261341496216	0.010483783763740626	0.007698367199020829	0.005636006948737871	0.006140621179132315	0.013370328898452214	0.009170096325125901	0.011694328046460433	0.0035925792788801493	0.006733374767167759	0.00822380855039657	0.0057875669635627765	0.0038266906234443957	0.0034080472612638387	0.010919429179441395	0.016059397204895052	0.008704560954365063	0.006760341146393933	0.008049698409950134	0.004282912925930971	0.010796758745448096	0.0071690603186739055	0.009450850261842681	0.006174938566514881	0.0007034020359181736	0.011492312712286162	0.008336782733283534	0.01003962693765284	0.0015226585286901937	0.010332555813533281	0.017349788755341326	0.014147696258124334	0.00872206631470884	0.0027624910163344227	0.0009808793054794738	0.011726129873315644	0.010109415624615606	0.003517511641422349	0.01207798973373699	0.009583034530298441	0.009286978494977153	0.00803086031427853	0.005468408781074714	0.001849784863864847	0.008936340137311604	0.014721027534993283	0.006322107782397906	0.00839083289191644	0.010743394392298666	0.011163354701122319	0.008150937606202929	0.007153336479040278	0.011854445032861302	0.012214686090155951	0.007248252175382866	0.02215999779357516	0.011118269798039291	0.010417226859051354	0.012591901371484027	0.010858528800981157	0.0010206869907655122	0.01116993049820197	4.578688514168201e-05	0.001070825998054608	0.004669023564779242	0.00921300252714297	0.0048723279836940395	0.013747881325995406	0.00047747939914790863	0.009464274930414466	0.00022045884364995768	0.006289337937564146	0.007942494499605261	0.009405679847548292	0.006455054712211636	0.011954119320951674	0.012391001030405054	0.007784347265841796	0.005809253723393115	0.009241345387025184	0.009172464081479904	0.004759165911655411	0.002436148982709149	0.0027420430417216626	0.012027630486354239	0.00345616486433323	0.008985621504437994	0.010222540052758591	0.008908521110203514	0.008678684527655415	0.005328267396923193	0.011815737495053357	0.008341806913795019	0.006268299380838084	0.008521741560057965	0.006025846380736268	0.00855984428783501	0.009936108460958059	0.009502182445073951	0.009049872682333178	0.004388474810421649	0.0	0.009969385925277288	0.016467766482528543	0.00577938062768862	0.0057718462711524735	0.004469603240144071	0.014945473672816876	0.004384696832776731	0.009179514904883914	0.009330405555252323	0.007281211883573129	0.006391780159359157	0.011171570052526612	0.010216470956045937	0.009588419308159714	0.00868365082560788	0.010077708823294425	0.009525625210175047	0.008732874899576165
UCHL5	0.0011163434079778322	0.002854291053277981	0.012703464926276036	0.013562147858472233	0.013172943793613409	0.013323786005978043	0.006296642505146355	0.0013548492155574935	0.01105929543376785	0.012583558065329282	0.011758687308474425	0.002532302569944252	0.007447866790298293	0.008715014848685667	0.008147635699141636	0.003963766437288832	0.0033920482943890773	0.01069785245756225	0.009528808872902136	0.0075620665011300195	0.008017553382773707	0.003202740595809735	0.006257691886276418	0.010201068560922961	0.006305141404195681	0.010525449810639416	0.00640644549380128	0.0004943057989042192	0.008648792783191975	0.006921971573095552	0.009942356908941314	0.0028244007534449205	0.01010516152584379	0.011269801889983805	0.013959795446910896	0.009413590372814806	0.0035003183298307388	0.0010444142827364623	0.010695353646946706	0.008707865389864108	0.003918850159731321	0.011435553890949702	0.012882040807991458	0.010335109774440923	0.009834763493378956	0.003907020369488107	0.0004831753593625161	0.014497921337174436	0.009346515829523632	0.00720895369961349	0.008386400268908993	0.011151549335561332	0.010552951615111694	0.015295018259853629	0.007539117482673773	0.0025219361917766035	0.008103335516975868	0.009906391583235464	0.017944828588247155	0.0054447198275773	0.009287096622909604	0.011305142381797735	0.012854974085692217	0.0004350503382429024	0.007112838986872594	4.2196976794302894e-05	0.0008892507786908381	0.0024200930659422437	0.008245876830173563	0.004032994721265846	0.013222463408142928	0.0005468378127602467	0.01449807924197968	6.495718529750857e-05	0.007714699349989116	0.00810411007764007	0.013893715700055346	0.005677650441321613	0.0064379439063633834	0.015998427985834722	0.006167851418942843	0.006139683380298855	0.006306355215443852	0.010449299764603763	0.005614797319889612	0.00310844975045839	0.0024209782350807876	0.012044871897977401	0.0032223975231605753	0.009444501812793155	0.012965513890430071	0.010557836227757463	0.008776909951379018	0.006586287488806686	0.01386657292497449	0.012321559257761404	0.00614678106314565	0.008892601279153695	0.005481600471817592	0.009002607615304439	0.010782683422759924	0.012080023087866478	0.008929903892493214	0.004048744624807799	8.840133770778045e-05	0.010502693781207252	0.013827156055737769	0.003669164600956736	0.004603122519696055	0.005260696042071468	0.010119552267732507	0.005019294193191504	0.010423755298787573	0.010671755605729293	0.009018301512510037	0.005980100306881666	0.00891804685040075	0.01207081927994012	0.009814603628851414	0.012209222192901695	0.010548257261381944	0.01925960284825001	0.008938497727473047
UCP2	0.000622021991121349	0.005202425238135322	0.009854146888705293	0.01127536047689954	0.00983111281546453	0.007732629667065467	0.007706179882347626	0.0014074317529861316	0.009635752659321109	0.007952249300634465	0.008956803601851212	0.0034080401014270826	0.007351721883901708	0.00913856436273969	0.006075239472053466	0.006696099177281103	0.005180565340402181	0.009247446216118586	0.008511945236121003	0.008386393247534776	0.0069460769604999285	0.0027194630530892982	0.012954810443280049	0.01402661521051614	0.008281209564863754	0.01014321728383	0.005694446207792883	0.00017657502242990924	0.00974356026748239	0.006539029790634923	0.013436987698092491	0.002512263316610436	0.00940075868738599	0.009334923512865259	0.008594606933777348	0.010889188462677793	0.0023270148981325398	0.0025767700379925682	0.008475328941634405	0.010138172657093764	0.004137580994062795	0.012901512809503073	0.009980912472470335	0.009296548347246242	0.007966327716188382	0.004828370453156791	0.0009881907249830735	0.00787831028600488	0.009844491769853933	0.01479181329297782	0.008252172307910912	0.009887212041535877	0.03134329506518647	0.005515889480652508	0.017657603517457043	0.0031854429944716874	0.00797042499406425	0.008671340488106473	0.013701200768328956	0.0051920510065920885	0.016873613558829628	0.008084748904560225	0.011621919072548151	0.0007641625266678086	0.012144602331048724	9.809071352149669e-05	0.0016501100779890473	0.004036314979657041	0.00893495596502956	0.0061716795739110274	0.011662238821273246	0.000840862971282847	0.012005429013086634	0.00025830784551666584	0.005315614360398205	0.007414796183414522	0.008816951934703726	0.005613093183915991	0.006652633532472888	0.011818303841644628	0.006341407436020404	0.006089963758901338	0.006998827491339318	0.01188562226470565	0.006892473124499279	0.002848322242773088	0.0019811440876869734	0.01758435054808786	0.0034438998859954877	0.010313389771250462	0.013838156098785921	0.010381224509144879	0.01062454141209318	0.006307566839278394	0.01689454682160433	0.009274582659364514	0.0049219807545934245	0.0065054420117815525	0.0055973688348557385	0.011615972247499448	0.008297712186040132	0.006773078415762112	0.012155554097537201	0.0045827543072181525	7.149935568099398e-05	0.00947852173834141	0.011680667349169093	0.0032880687915837177	0.004923373125815763	0.004608351914220533	0.018162593749236983	0.0047538540580284675	0.008822320531082728	0.007609571236189466	0.0069009654747194706	0.00702378251411875	0.009062449384807096	0.008350466491194737	0.01076494374309925	0.007206154780395382	0.012053098137621406	0.0181137158131831	0.011123450819673593
UGGT2	0.0003965907260205962	0.004655364359721069	0.009396644396431064	0.010155932397315678	0.012089883969744253	0.008258124353188286	0.006258558074831236	0.0011371422275488624	0.008072599005723243	0.009882243911147077	0.010017271153169477	0.002561533646795894	0.009111158181838722	0.01164856949197191	0.008318020154548257	0.004252313388950695	0.0042608517796210305	0.01530963164077633	0.010387362017167476	0.010771172350661891	0.006871772597641419	0.0040573120712905884	0.006111972479616754	0.011869757580289405	0.004898328414910985	0.010910943558832797	0.008466548129618882	0.00035185028670688654	0.009449646625043925	0.006770279857061611	0.011204001315660116	0.0016295405203838368	0.011010580104730334	0.011372199039615755	0.01059469236692282	0.011471706611681363	0.002957825278988877	0.0016397872561705674	0.01068837301531633	0.007943339460413883	0.00671829155516651	0.010100463639460938	0.00990327179459159	0.011501468254243977	0.008167072147155858	0.005880065739085392	0.0005530720780056874	0.010300796758180948	0.009867359744421236	0.009394773059576145	0.010206812436090939	0.009453006583948034	0.016068843499389536	0.006467451152258408	0.0117245802697682	0.0037298044686946688	0.00868533765480541	0.006239020369384841	0.010208805034096456	0.004600726871378108	0.011808067169164743	0.011760061935065277	0.012377940546683279	0.000268457676185228	0.007589740955251231	0.0001105052670925817	0.0017075497382224249	0.0035994705133904964	0.00785498086846753	0.005535343683610971	0.013503436307270225	0.0004938645629754182	0.009502706156500272	0.00025100013148541644	0.005087913409547254	0.00931903824671067	0.01184682187483305	0.009865707759489311	0.007948513766365331	0.009682427750620977	0.006261071576221046	0.004760734210060358	0.008442672446223033	0.01058713262953817	0.004476931012042616	0.0034312122625150734	0.0018463425106030615	0.020910337774947156	0.004023632723052047	0.009588919998238334	0.009817536456536498	0.009713669883688348	0.008456314347692161	0.0075807007016249536	0.018246630648652014	0.00912539630168481	0.006725628794482926	0.006737651261990664	0.007348238657883778	0.013255571288798413	0.009578390398259742	0.007473722284071451	0.01533897098410805	0.005348014741766527	1.803275022560633e-05	0.012684293788326275	0.01315436096300531	0.0038366694237157275	0.00526324152666051	0.005659763418063966	0.009167705584500047	0.004569593159537069	0.009781509733562292	0.011766159360201749	0.008697713082116516	0.00714850030762451	0.012857224958036683	0.012538587869421395	0.010941962271920751	0.007877969175943633	0.01295544330988823	0.011824353928064205	0.013085496267799448
UHRF1BP1L	0.0008035658598211067	0.004358627694834338	0.010663581493181688	0.014129708809155178	0.012452017051378701	0.00863703797327188	0.008851603950790298	0.0022447776237201024	0.011067242696391345	0.009502079231892772	0.011335736154064233	0.00342911408875909	0.010270053652408294	0.011447603011473325	0.005885850419569505	0.0032505272047069415	0.0051631138138471585	0.011242066295011356	0.010084120136832247	0.01037630504155121	0.009449831216848364	0.004925815128283675	0.0076689322564578504	0.01219975041425282	0.00819680220874431	0.011808040869802933	0.005015534095108731	0.0010669115495642097	0.009361118066258632	0.006455566604131927	0.011146948706008195	0.0016068495929661365	0.010633875806975708	0.01162438529444326	0.010507507172470275	0.013312636061663824	0.0032714559058786247	0.0016238534396772406	0.009647172264996116	0.012569950408043993	0.004793334748716157	0.011267730567712263	0.009550268840885456	0.01046943406795741	0.006713319708452041	0.005020055003121505	0.0006166954957833097	0.013189160971908996	0.01337411648667933	0.007453079760214096	0.007195811466058259	0.008164564439055338	0.010427031495669334	0.008931189859248406	0.007933549977962437	0.0032190642992380118	0.010480994262907653	0.006590802403880219	0.0122508143109852	0.005020817995942476	0.010815626336987289	0.012445096936247655	0.012443188754825269	0.00027823369396376657	0.007708753694508486	0.0001307924376026316	0.0008997799898635536	0.003322369290038841	0.008266332018826712	0.005366476350538853	0.011518770130862839	0.0006036756592906632	0.013740878402022812	0.0005110286514448399	0.0052736186653904145	0.009008106068368396	0.012559583374498	0.005867067636415371	0.006854662957950875	0.009645812510906609	0.006700512131395544	0.005769387995937391	0.009289088693802273	0.00997230640944612	0.0038654649009619464	0.0032949089495292396	0.004095126740514592	0.0084605096575234	0.0034461578290412398	0.0110845442761238	0.015441298595121304	0.00957256731965343	0.008805672745553933	0.008117427821026745	0.009577493019585577	0.011858340994851252	0.006142952052056846	0.010044988562525845	0.006360270688177254	0.00871641495523882	0.011337277734406579	0.007985963523676233	0.01211603116917364	0.0059011652635978335	0.00016048960884440592	0.011379744823037592	0.011421800035458646	0.003591316517867653	0.005158983325421862	0.0055258874079376396	0.009653533698729101	0.004821291931468324	0.009675301383562507	0.011685727305171631	0.006847603715642895	0.010269970573209757	0.008928974533946258	0.015011602094223447	0.011351040723987741	0.015555082538797357	0.011224869394693264	0.010402959080581734	0.012168590290327927
UHRF2	0.0004371066912546529	0.003985185747649982	0.011481836548979519	0.009871060550633113	0.012697899373148221	0.009659231718099046	0.006009081207023559	0.0020625905047931855	0.008975711499388821	0.010466292554314345	0.015793604417376296	0.0034771389184570928	0.007917262882344997	0.010681775610544718	0.006444164423460558	0.003828757967790502	0.004043341766097931	0.0127007737966008	0.013154588221653453	0.0139956554221871	0.006183198862446952	0.0033170750354596006	0.006739779282751833	0.011875692953392747	0.009890338439675066	0.011353412472251136	0.006074321825006059	0.00021457915747878376	0.00916775718868509	0.006070525053593203	0.01036430468055052	0.0018013717151046426	0.010267927534852419	0.01568149446620248	0.010991758914788572	0.008857077188332653	0.002748937135409996	0.001967406813503339	0.014108185544018555	0.006359867044894027	0.004606917924195979	0.010832699749776582	0.010704841060586405	0.010333557911716534	0.006730918382980846	0.0051953042133822845	0.0003416583893158328	0.01031757097388028	0.009324011173102562	0.007062079416897391	0.007047618585979503	0.01864191071724806	0.009728690800030696	0.0066087911650654	0.007167985379970151	0.003856359876138148	0.007926723783272593	0.007194889254197604	0.01071630698869867	0.005733012212790134	0.009436434228218776	0.01195716962269286	0.010003045681598087	0.0005759631400293983	0.00817824617294806	0.00011609037771953468	0.0014693931670982936	0.004307534658321812	0.010812843859492667	0.005112575803384056	0.012761893117228106	0.0010152827070373574	0.011363116976517788	0.00018630452553588958	0.005771403613083946	0.009653194050258248	0.00942729401449475	0.0062231062631878	0.007957253202686575	0.011083787049232111	0.006118056468926724	0.005135164585415398	0.008015778918956488	0.015455415803219205	0.007259804418424716	0.0032400928117791543	0.0038837844548652873	0.011508100657922444	0.003099895749508718	0.010646821084426439	0.01136654889488539	0.012804216848492592	0.010376724025564036	0.006619611888721713	0.00952677340699213	0.014311777066006228	0.007422241138249015	0.007949639565261827	0.00901377030076985	0.010774878958423125	0.011637822839273127	0.00816026145975745	0.010272035924259773	0.009673971670312857	0.00014728338696618902	0.011117586161776273	0.010827669978326569	0.00327185109614172	0.004446826877239418	0.004602504749300291	0.008216787651722663	0.007404382958677803	0.01011257358609437	0.011490381936999543	0.008158295300556694	0.008455358999147924	0.00870357843415919	0.015577737258828458	0.012019158666780182	0.009525781914110734	0.010373355771765735	0.01273954877485378	0.009334296235951492
UNC5C	0.0001420818906367584	0.004423357737181372	0.006282169540822634	0.0062630825636768245	0.020105382549265614	0.00604530540714674	0.003342790324928216	0.0006855385265407735	0.009174314218913732	0.005679811962693486	0.007014633385753996	0.001961674899542772	0.0049909512017429205	0.005523552485383218	0.008223704890200493	0.0013883125126266374	0.0034144360121334603	0.00647670041628513	0.005691789105255886	0.019288373973078487	0.008241563800878078	0.01801724536671148	0.003528839177636612	0.005524900611976727	0.005741190658918073	0.005579251080004378	0.0023646562980327813	0.0004825597284779633	0.049542693433709956	0.00399889896219008	0.011704201421230034	0.002231300825348912	0.0066481432618041075	0.006461474860616473	0.005664939614145916	0.023352879785658403	0.0020157459438825075	0.001153453530982276	0.007062200628818072	0.04446007135166006	0.0028694559318088674	0.008378644210152442	0.007446832671110479	0.006680267488359934	0.017519955809885458	0.004127534939141485	0.0006105644166725505	0.006309818304151053	0.009572182440592724	0.04856893317171601	0.004610074455199457	0.008643795948080894	0.014177163713954085	0.003494456613543499	0.008774574547238265	0.003975282371216755	0.0060542865895054886	0.0049930265379709085	0.008652252237711183	0.0035003672796182295	0.006992668718240251	0.010118584561043135	0.009823378487061218	0.0006041027675098323	0.005513429543118472	1.061314258448393e-05	0.0008924577039585005	0.0016525931139015028	0.004968649992949858	0.0025942407251994407	0.007875984186944528	0.00013935967273821873	0.005226865813214717	8.777169164328827e-05	0.004460281520474816	0.004587576508788216	0.01082225318681639	0.004430764768276344	0.0046417655134818655	0.007117049498392263	0.0033225435247661744	0.0036510755515555054	0.00494333771488662	0.0054435926412775325	0.004133503882079536	0.0021985893486337967	0.0011923632397445759	0.01393807278582471	0.0017632295755348958	0.016259467283025967	0.0073038905038403735	0.007875132056144409	0.006520311356844918	0.004002261207335104	0.05828936340317323	0.006181794524463138	0.004563194584475158	0.004387653203489801	0.004278892316657779	0.00686004384173931	0.007316201431465586	0.005142215384380509	0.005738168982931056	0.004919209047273157	6.466920683959006e-06	0.006569251063907328	0.010064727562233608	0.021366090482864065	0.002452382078029589	0.007362711196015315	0.007478503727719829	0.0075167259314341105	0.005213069828109473	0.006778505751717664	0.05596053982470977	0.006749280298277214	0.017111636952807676	0.006151136866330205	0.007036159715781128	0.006560586306948748	0.006458177224186987	0.004706726999219044	0.012819179137022471
UNC5D	0.0002596194816732246	0.0029970378640262287	0.009298685903573136	0.010713595354961414	0.011031096175724887	0.01054359302878197	0.0054763827362687145	0.002432727840594256	0.008043148449487255	0.009789715787699344	0.010299377533853005	0.002717787540197296	0.01102734084239002	0.012095563565409782	0.007400293853662803	0.006195538661875071	0.003292136292539223	0.010641654261543168	0.010667316938530527	0.020793881948252317	0.012042799301051033	0.004047955134280782	0.005106749590626807	0.008135430044337573	0.008429754519406035	0.010164959678181575	0.004021369767178109	0.00015024188119469852	0.012499490154880267	0.00590808026930368	0.010260039294563155	0.0028413926720751315	0.013512809875415876	0.011006374694465674	0.01043567007424426	0.007350592834680066	0.0026599646335004144	0.00213935590931464	0.009743630743135773	0.010294373422457797	0.0037796237073847755	0.009989509849469754	0.010032155643667525	0.008588478587397058	0.00901940744463026	0.004404782016941215	0.0002700356415259805	0.01282921249079975	0.011892015096744401	0.009352940530138824	0.007261205653289603	0.014969971022224133	0.016376222243183823	0.005163887579258351	0.017932650373100587	0.003801193276338882	0.007605105786386538	0.007978902157958606	0.0113457727719236	0.0044874615173147465	0.008932103136335648	0.010685017385992056	0.010295501684756963	0.0012417991520866486	0.012562399449587529	0.0001410543230157727	0.0032827382466331777	0.0033726658337137954	0.00726687163908971	0.005582071795011717	0.01143231614449756	0.0006472613890141445	0.010284480539077835	0.0003333802407752193	0.00885826633398258	0.0076546833671051525	0.009805446362826778	0.0060075071664972965	0.008101065316747398	0.010254877465447511	0.0064791629259841775	0.0057698807856472745	0.00833851234830651	0.009049484184878534	0.005733717963469907	0.003229040206944112	0.0025762634394328396	0.011426934391850826	0.003503772718622305	0.013872593999385943	0.015162154495514842	0.010058005876555264	0.007818876177816618	0.010451810066803955	0.012026418510373116	0.01036987721060089	0.004924459882409409	0.00743593834454192	0.0066119420008150164	0.009369028782257847	0.008590869447190645	0.010791023126539033	0.019130341875870878	0.0056271814694652976	0.00021946888649617438	0.0085280123249411	0.011012288520897985	0.009207024892568793	0.003938775626103825	0.005389315271870667	0.00749867040512497	0.005419591936091944	0.010103294446102437	0.00985670997140082	0.010010510221914758	0.00905679338555758	0.010529649916635842	0.010258857042495661	0.011230224978527678	0.006224302880329995	0.009704238686507804	0.011731856359987301	0.011443555097957527
USF1	0.006295589100938291	0.010517374269887159	0.0053954701532831495	0.02094644702302815	0.005385547265352811	0.024118376021765555	0.004090882063544998	0.0015200439668927523	0.006589824882014621	0.005925573522214807	0.006393975591059925	0.0028418039143547494	0.032760257656299877	0.020474340991083504	0.004722800288646813	0.0032162072734906685	0.001345957553733506	0.006048709809622324	0.008074969475365954	0.00445150209564334	0.003585839830430598	0.0033173889640813817	0.0045515007856053585	0.00708830047636048	0.008356894493188514	0.022442723895557005	0.002998447875214966	0.0005148426263165874	0.018754060036362385	0.003156294137612702	0.004934941086598335	0.0028021745233703338	0.01800925986830262	0.013026652620325875	0.005685913922055622	0.004759083667119922	0.0032976825338112458	0.0035142166555102955	0.005006181345146045	0.0042548650700162515	0.002271710448464993	0.02328028705502628	0.00636764230435478	0.005579740664620562	0.00421991137378407	0.005545881690868274	0.0009151507290257999	0.007705425897770794	0.005707810941694214	0.0033477168349945797	0.00540399751446484	0.006185080902519224	0.004890575607952361	0.003991577812859288	0.004866990688544148	0.004014424928297197	0.02451877880051831	0.0058060143726220955	0.007353348939818531	0.0026457346104905607	0.0053081430103309865	0.0046177718390372985	0.0313770173134002	0.0005663658723721978	0.005031083058057487	0.0004604530448202692	0.007191659140683747	0.0030929074893802683	0.023482919337816748	0.012684436986065929	0.02335922832010585	0.0005569623836316391	0.01919047721379144	0.0008420547280965659	0.003358059575868303	0.00695604980645547	0.006751515522359738	0.00498722849274148	0.005174072345319328	0.005704932386292209	0.029158480064874502	0.0025449641461190112	0.0043680793511754745	0.0067353653318995696	0.003430021225111989	0.006525892346740847	0.0018137591798767035	0.005209816824722976	0.007238139598325948	0.0057080019904079855	0.006784598722995754	0.005715357370662187	0.0034858845507321702	0.003491177881047323	0.006074246598301244	0.006323322654918547	0.0060683749771531445	0.00541592573872711	0.004075394230930783	0.023824427218246385	0.004861537059712343	0.023951010171015346	0.006499401241126956	0.007315302107418237	0.0	0.005681269058466832	0.006945715315279255	0.00657926538889157	0.012281584896768092	0.0018085207402581036	0.004087301237950912	0.0035370718114197696	0.005399203999414698	0.020756960910164542	0.0029304471005830394	0.003090843746708709	0.024274139623623653	0.006238758106084256	0.009506140223413673	0.023703977883476435	0.006532856557380593	0.024403776119157835	0.019139629382188054
