	CTBP2	GABPA	NRF1	HDAC6	SMAD4	KDM2B	GTF2F1	OTX2	TAF1	ZNF274	BRD4	JUND	PDX1	RAD21	FOXH1	BRCA1	TCF12	MXI1	RYBP	SIX5	EP300	KLF5	NUP98	PAX7	YY1	ZFP42	FOXM1	HAND1	SOX9	TET1	KDM5A	CEBPB	SP2	TAF7	BCL11A	ZNF207	GATA6	CTCF	MLLT3	TEAD4	SMAD1	HNF1B	CHD1	EGR1	SNAI2	TFAP2A	SOX17	TAL1	THAP11	BCOR	LEF1	EZH2	USF2	TAF2	RFX5	NIPBL	FOXP1	REST	GATA2	NR2F1	TBP	PAX6	POU5F1	PRDM1	SIN3A	DNMT3B	FOXA1	JUN	TCF4	KLF4	PHF8	SAP30	USF1	SIRT6	MYC	PCGF1	E2F6	SUZ12	MAX	GATA3	SMC1A	ATF3	EOMES	AR	HAND2	KDM4A	HNF4A	FOSL1	NANOG	RXRA	SMC3	KDM5B	FOXA2	CREB1	TP53	CTNNB1	HSF1	BRD1	UBTF	HDAC2	SRF	SOX2	SMARCA4	MAFK	ZNF143	CHD2	GATA4	BRD2	ATF2	HEY1	RNF2	SP1	SP4	TRIM28	NR5A2	RBBP5	CHD7	SMAD2	BACH1	STAT3	TFAP2C	SMAD3	TP63
RBM7	0.01401060027640083	0.00699189579242571	0.006239698475272963	0.008272541968489118	0.011119050210469786	0.010347724239446247	0.014367562293484135	0.012642476922103005	0.008474694137363325	0.006017476951406951	0.011856637510276555	0.009311545873722127	3.789746738762581e-05	0.012307019384174916	0.007096029546450972	0.00712846182565379	0.011831889465691013	0.009260149953285621	0.009769779955453526	0.00658107679536742	0.009749345462976546	0.003393562012990285	0.010003875173742422	6.001604275090394e-05	0.008905237475494432	0.012162712575964796	0.010447667434157655	0.004131589926256259	0.005627085794191973	0.011904769322483286	0.011776832400314978	0.003404070754141113	0.006017344244213053	0.013738722053216777	0.008402121234328725	0.02065927533427038	0.01239601249779173	0.00950258594596698	0.008187993666120871	0.0070345617921962885	0.0055871980081924925	0.00038820630686977004	0.012399625770544907	0.005173934651789514	0.003754175430618319	0.003802317890743817	0.005992222803554824	0.005510376370605842	0.006482580753936057	0.00850639133740421	0.005197072735519564	0.011916590185629157	0.0054368873644279605	0.00930412053136578	0.008274166421603845	0.011752035700398473	0.006576287412241838	0.009707139372065647	0.0046407698172977584	0.0012220501451266751	0.00934993355031665	0.001346441079952446	0.013529936710710176	0.006826848020923485	0.010912357638504858	0.011994811761128342	0.0001955099437891689	0.005810338374451902	0.012386218071853632	0.003020893406086992	0.009378192253281665	0.0037134691972166255	0.004254295148848927	0.003207899062433844	0.01002349552084974	0.0054960123027532745	0.008193617443424134	0.012721443325667551	0.008632888528048844	0.00881550664060397	0.009932228878119006	0.003392189236566341	0.008967488728222431	0.003744344661995642	0.0032506247231339916	0.007713932583070331	0.0003246799118458662	0.0028623208276131636	0.010407090470056498	0.008308437252680195	0.009649733084345016	0.011862236304122949	0.002123116941200924	0.010466879998795996	0.016305296741418177	0.011720920249706578	0.006090632869740801	0.009690284223917229	0.007232561362744518	0.010808204699843057	0.010475965412922318	0.0037756667690455443	0.011596681014643288	0.0014948194570861381	0.008140305035440176	0.010092377845331194	0.009274007573607537	0.01144280055112524	0.010641160243018161	0.0036452835713297774	0.01250410501278063	0.009771067135949371	0.014128263760445453	0.010020821310249065	0.005500730395552556	0.011776020240904246	0.011388276569757064	0.011495114223796605	0.009397523224865336	0.01199492841215432	0.005653443165409298	0.008268828786955985	6.475935981431596e-05
RCBTB1	0.01069376143067463	0.011758693100131936	0.0071300807164688465	0.006316277219493077	0.011511031080644628	0.010960176036481079	0.009291223322849606	0.008474834767312108	0.01222399889599318	0.004681430696640926	0.012085818588515465	0.012275587535160259	0.00011579778186884688	0.011646064899770422	0.00626357940602185	0.007931507090819478	0.010845622035322789	0.006529131531565251	0.01217989047689515	0.004900306138143259	0.01580579077629907	0.0034855998487604246	0.01319955160934258	0.00019125745014461843	0.009941496297508736	0.01584070110481943	0.011713993013843205	0.005322997796256768	0.003328765701469758	0.014781557735564051	0.013639286338401026	0.0037961412580458094	0.0053975365385692435	0.010477707760233004	0.008991990933930142	0.010403240281120406	0.006564363945857817	0.015872682191507368	0.007417279116558565	0.006393074207585986	0.012024916776488905	0.0002769133998353918	0.012109502055055942	0.006076623651887275	0.0035824892889400116	0.005003476150968832	0.004176481898273863	0.005165086146436417	0.008436114185032269	0.009715475679575668	0.005169508323827595	0.01103006342796153	0.007171387098684466	0.008148016058801907	0.007648174720212305	0.010977998983065907	0.00720155478804642	0.0107311069738229	0.0043549837605188525	0.0003700708852257247	0.01145748944501133	0.001251129093826556	0.011260078203536831	0.008232814206923565	0.009865349360659428	0.017504963738371893	0.00031183532976454016	0.0037841718788019286	0.010862217636434128	0.0038731825169222526	0.007038847453911384	0.004568140970267355	0.0032121771671433643	0.002258728367277302	0.009601157090988546	0.005776452144185379	0.007726358272689658	0.010502275085055154	0.008545472593727135	0.0067333318813786736	0.011464023313775907	0.0029457289674861263	0.011841359348381295	0.0034667695520350364	0.0018158208250350322	0.007721526337776617	0.00044124500166979125	0.0010859848008708227	0.009437516063081781	0.006329457358252614	0.009739706050702075	0.012401087569200159	0.0009680015658003751	0.011692898969436538	0.012267113138377791	0.011229965090696533	0.006366394319222065	0.008323662557675995	0.009788782698140467	0.014056730419728559	0.008835868232024428	0.00528452903370865	0.010462696871407372	0.0007096291205215046	0.007329199556096357	0.01389356064553552	0.008589148133515585	0.010464671375508688	0.010945276271366882	0.005551018712638928	0.012718189420091865	0.01120611612837954	0.01000475769221084	0.012151384028247997	0.0049784434615480705	0.013629326028484986	0.01140728950585536	0.010738359964675736	0.00946904774429183	0.010154127409176773	0.006713927136897335	0.00651523473970103	0.0007484814946396678
RCBTB2	0.006329647807953692	0.007603696373554137	0.005739853715931375	0.005489710289342042	0.0270253381788211	0.026614980258807548	0.006718389205273078	0.027701182091612032	0.010974028595721502	0.0030261331201631644	0.005726973828877615	0.007971714025129431	2.313992699120713e-05	0.007044843651724603	0.00621957140906224	0.006264415079034557	0.006453008584470423	0.004688520459638907	0.024849153133003576	0.00390815232157844	0.022695904144526897	0.0036455090427313544	0.007959142675835895	0.00015315724214464942	0.006788895292594729	0.010028160143391853	0.009981198550214876	0.010656792382378858	0.0029885864976771648	0.00595569121902435	0.005963766348374572	0.007796907027432775	0.0042373502412800705	0.006460003381130758	0.007884950040841531	0.009493307440587373	0.018128577852448428	0.007095416873505785	0.004579290698138155	0.00315709822178683	0.0037675198212805735	0.00027727955165916595	0.01698078517967393	0.006519787427750701	0.0067399692037658976	0.006417403897415678	0.0026243898967235678	0.004249486256008535	0.004702001608441893	0.0050820175977143315	0.004053331775889811	0.006680183407301986	0.003722153500304741	0.006286106831751365	0.005143151122054275	0.006501052293532388	0.020280246916333285	0.02421414275634123	0.0036632283941665416	0.00029461159874353074	0.021907174542533187	0.0013110613002430857	0.006914598628418453	0.005035110351916387	0.007931211478180673	0.0075288359870663004	0.00016290196724828116	0.003557607772831165	0.01052156499116087	0.0026973063054689947	0.004200209324470924	0.003556853445867817	0.0035425392245473745	0.001931287191831696	0.007160741588933484	0.014291925412326203	0.004405573516091246	0.006649177636162014	0.005720263769413663	0.005466258000835848	0.0073260469107900884	0.0025956731171806785	0.021670621823646756	0.002625541226202125	0.0019937598104698487	0.023170255858167683	0.00030394247672163826	0.0014686580419001184	0.025114867715970178	0.0036390502163760273	0.006604744204926315	0.00599950160337211	0.0014368511404412889	0.03460802994968204	0.006721381811262625	0.008670265182749007	0.0040975925304057624	0.005392478791950597	0.005954461045768621	0.007646206949096972	0.004808363602611716	0.002398885090517286	0.006880051282778995	0.0004076989960299142	0.004941045011690282	0.00768141397147746	0.0035621117147061074	0.00683967026935998	0.006855125315303039	0.002332625223553293	0.007104454797990329	0.007339547030475938	0.03014205055706434	0.006588325097026624	0.003375162353741805	0.02719522226299473	0.008719949829938163	0.02698623246093922	0.024137689707734028	0.007738486647641223	0.00392877508096664	0.00399537766497386	0.00028859677826565116
REST	0.005683494251871349	0.00627786805081529	0.0032760564454211234	0.003363967282364018	0.024806565470225462	0.021846124500583233	0.006657525500345354	0.022580987807035855	0.0063240650149924615	0.0022656646356075867	0.006384180635732004	0.020176463507714636	0.00013966414860228457	0.00727458162857977	0.003361707256131325	0.00508480958565929	0.006123612933243645	0.0037722432270139695	0.0071470388343119464	0.010813927059483192	0.03268122894835222	0.0022936958321893046	0.005250398838504203	0.0002851198942135118	0.02213473448038205	0.005502729271660811	0.00655177254571133	0.001996127530941972	0.0018680701899490546	0.008381117557570143	0.004993642470308891	0.003190683404919857	0.0039531882426388455	0.008047582372812044	0.017881227510159192	0.006451312528766836	0.0057664759041292655	0.006492092064853162	0.00487719120336392	0.011289984847387096	0.005847280235005917	0.0005623581767286755	0.03261078851743042	0.003297571173148594	0.0018101499099544907	0.00919802282590669	0.002866349767886008	0.0025029441764012864	0.004112454851100559	0.00569673836083998	0.003097342402770532	0.005003781221201523	0.005258330319747168	0.007851134672566694	0.0037935112455978145	0.009193500292975113	0.01298167434994177	0.029715443043944155	0.0023937936290821782	0.00042254495507680666	0.01654378059410347	0.0008358180135408965	0.00924527392284993	0.00710531396800811	0.02894636247747342	0.006028253810341529	0.002235869592984064	0.0036149491369864514	0.014740228641606462	0.0029872498714703394	0.006309503163464394	0.0037807564607336645	0.0015472654673149046	0.0015348229757819365	0.005834895045789957	0.00818771441948282	0.0033156468129247572	0.008558218930156894	0.004497018760678645	0.0036945706505465705	0.006000571637400191	0.002709733000727248	0.024040690322810525	0.002346832657166075	0.0009986719600509684	0.005205791498436209	0.0001361981052609227	0.0007646202682934179	0.03490453009407412	0.00626370674753807	0.006148338650461386	0.0063729467217424835	0.001854127944750745	0.026644922986385253	0.007759561604702587	0.028561815343267606	0.0026366592587442595	0.0034967767604254037	0.005293199441534972	0.006019119190750734	0.00397168923371303	0.0037474422144798624	0.013680931110905625	0.0002329834760807436	0.00350287178925263	0.022795602329296585	0.0045446953825056	0.00719501702210188	0.006465003505091807	0.0032862507197723542	0.005908735710042049	0.021458979865672332	0.0071193635718698614	0.006376684056714234	0.0025186490288582088	0.004946833703315028	0.007715107520464325	0.032587790160491376	0.005737937269139933	0.0057595460152127555	0.022920852254461523	0.008271189759829696	8.887984811236174e-05
REV3L	0.011803311464009623	0.007234035961725652	0.00647377879853085	0.007729117941686536	0.011009300752826379	0.009029064505841202	0.009561353963014076	0.012495492682035416	0.010066889545589475	0.005357392691876003	0.014395209309074126	0.0085472234243158	0.00010232604473264	0.010026099187452522	0.0067125623037707525	0.010027605781624977	0.010230015635095024	0.00779198114800728	0.010033256480480167	0.005206399447270058	0.00967631533152447	0.003551641119764033	0.009128868271437648	9.216975100131004e-05	0.007774554715781489	0.008673961939614564	0.010805716107168765	0.0161165970578591	0.0026018714665464937	0.010250925553720983	0.01212614166655112	0.0035060238929562003	0.00599371563814199	0.010458676344425653	0.011661576710643209	0.01131024645278696	0.019902464801224425	0.009372516753727023	0.009901752054376557	0.0059989162573519704	0.006198356789790745	0.0003952191368587477	0.009457960744722042	0.006184713355197253	0.005362374433671284	0.0072063041463258795	0.003768366332675483	0.006518199368642598	0.005854612981003324	0.009040337432250892	0.006122627656988212	0.00886414853032297	0.005877147514903248	0.008225072599191068	0.005837783796889556	0.013754368624354356	0.006382910978847712	0.008519309907231034	0.007114437271840372	0.0005967684961006439	0.0072684300771940396	0.002239439512158529	0.024234777419499663	0.013010638089880221	0.008351712768375642	0.015338059014382068	0.00018194426600750052	0.003792089701138156	0.013329295701838061	0.003988427941599847	0.005676776869536572	0.004179528394159781	0.0032454347104257206	0.002704788622103674	0.010292916385133041	0.005078679218730554	0.007315787014252359	0.010785979150631682	0.006979969469271799	0.006365629234543274	0.009831211468903695	0.0024852332272597283	0.009870829994041715	0.0031801286965197208	0.0014188417190905862	0.008706242781046602	0.0004039952970524816	0.0015497910985632984	0.022472599415643193	0.007099074989160763	0.012098175565979747	0.010452304669699465	0.0018422286359365478	0.009622483023753896	0.013388430306608759	0.00920903669786936	0.008132156432931937	0.005150113528622691	0.008653512118321374	0.008928935439835516	0.009169087393895312	0.006384309648100754	0.009758042415672526	0.0012313766043823386	0.008668225703053424	0.02048822455265172	0.014562294515742376	0.010059454967468226	0.009403733063277908	0.0029137610908549867	0.008623987110996583	0.009594933449767471	0.008717772513986017	0.011698632956943334	0.005351664665705723	0.010789817858180182	0.009242540609673723	0.016464255118186673	0.01036173099560748	0.010452167740124472	0.00578469435574819	0.0071642125416422195	0.00024136240726522907
RFESD	0.0084729784557978	0.003744705350467624	0.002837391298672303	0.0032015574708963075	0.030408559748108573	0.01872695156403914	0.0068071409877671395	0.013189869993484541	0.0037501220100696225	0.002867291500995107	0.006964157391947581	0.02127133132786684	0.00011967476150553694	0.02492947063048591	0.003669137398631211	0.005208265446095275	0.005699600297319076	0.014112893877719433	0.019573542370552754	0.0027268343526623026	0.020189627375084243	0.001768012299763326	0.005567749556832212	7.855561905873294e-05	0.0078099107053795	0.011917853093753056	0.004299619233224742	0.00701320749005833	0.0024685242632661937	0.006201200597505397	0.004903677878838395	0.002223319703183896	0.002252839363348299	0.005553997902110247	0.0090396664421055	0.006555533513849229	0.009307445959408212	0.025417037974337045	0.013266243040164053	0.01326270216537956	0.00544253643348831	0.0014981395291290335	0.004549605051635466	0.013090058057260361	0.0035789821420846232	0.012718606247133871	0.006676346097863269	0.005283027514599151	0.0034887010133226965	0.005007983680486634	0.0031545422723913462	0.00417165715664788	0.011118907999766644	0.004356879152196258	0.0029626789442420754	0.004886248734329024	0.0037914570401347976	0.02000289971931387	0.0019973152416547426	0.0002545595590498273	0.018126125359139968	0.0006684512169166716	0.015203425845470658	0.01283325045695048	0.018802446590967064	0.007535354868751505	4.4054427341922715e-05	0.0021726732809629083	0.00549561600322283	0.0019709416244054097	0.0030530938490134713	0.0028894873277540006	0.005298823687069164	0.002062965829804518	0.005200313438117297	0.013023784534843595	0.0024674456650318854	0.005831039972867387	0.003952022311426616	0.0033523092013426087	0.0059130469943525985	0.001230359219822344	0.0075642439745537806	0.002524111493289707	0.002700259798556055	0.015354463903901109	0.0006876526433684868	0.0013917731554050027	0.016527041371073567	0.004231127117310653	0.005123141298830306	0.0055759627531546865	0.0019524248148580778	0.01995794273639292	0.006438618530181979	0.004932126907186756	0.0027737510190118326	0.0036904446025852185	0.014345484940938208	0.004869396964441351	0.006008268232127472	0.00498581294528604	0.005453643475739157	0.0006101407892149822	0.0030152566644178714	0.005492495966630061	0.007002811595825917	0.004857727227958454	0.015128418800767669	0.0016787188465076555	0.023025851353792544	0.020472579546031076	0.016980816838581502	0.01895406983033574	0.005182744445487294	0.020159024940725506	0.005768817343805047	0.06408629302473474	0.019030764738007862	0.0045389028299333755	0.007759719346510534	0.005573491658694208	0.0010572978298065466
RFPL2	0.008164320408908299	0.0046665125984697116	0.0038348204658099645	0.004629875898564269	0.005374109467979846	0.00535938981600244	0.00538983110199133	0.023779149505562577	0.007216909038603186	0.0022618350837498614	0.006014468390785458	0.017087714511960353	9.236069410113548e-05	0.005782619524808489	0.0041652485895634075	0.009648852173063511	0.00577251459772046	0.00469539448694907	0.005931441985173666	0.002768042923404708	0.005834023249012462	0.0021091556193139336	0.005859991631994726	9.52964427262562e-05	0.00993208365900081	0.016546266119201042	0.007026793841499424	0.0199909752735884	0.001585431455076346	0.0077458455726982485	0.010429232284409248	0.0017719821164335734	0.0038588710038974286	0.007632235561773017	0.009309252498144939	0.009887371786666498	0.030971311204674043	0.005848977247424531	0.014513335917669849	0.002687018625715932	0.005768242373067024	0.00031624062362415066	0.005697896399188206	0.004212501626928731	0.005563391701694211	0.011405083230678948	0.015114932078953534	0.004316834248024014	0.003951506263108553	0.006131753433368985	0.006712803417731191	0.0057238828063476185	0.0026833708345138144	0.008275761011232244	0.0052586458375254615	0.008274778782696127	0.003448861313830242	0.006158251778971581	0.0037341652685401266	0.0002822415934800182	0.004528126223858056	0.00046425991836991203	0.07409668346610898	0.05142003272245949	0.006770310721337854	0.016645317135654942	6.867660196549078e-06	0.0030840141267296805	0.00841281458512371	0.002338083599517976	0.0040481525807415444	0.0022551913951205814	0.0015536703343755653	0.0012588707289106671	0.005052483914543826	0.0029556774549826335	0.005242274031749618	0.005978069996155151	0.005137075585017515	0.007897717676069144	0.006427320008533002	0.0017399012480705763	0.013950817165966805	0.004030467521612961	0.003098684527401552	0.003949646447523414	0.002205919644232556	0.0008610909225117499	0.05488782754016772	0.0036847016418853074	0.006889021354533306	0.00664749086970416	0.0011897965471131774	0.005765321552560283	0.012197287727382525	0.007106541288296979	0.005766992699368164	0.0037244792086552642	0.015423844087930575	0.010180815820091097	0.007624384216865336	0.025559166718326285	0.00532200938590449	0.00036447050155379967	0.004521755214715111	0.007609520801965324	0.028327783943343513	0.006770061788533555	0.007162379656641541	0.0013498482688920335	0.006547111384193567	0.006006909789528484	0.005549136859886674	0.025035464750286604	0.00513403348268009	0.007338654782089354	0.007175358442102729	0.023891141944761596	0.004738264069641783	0.0072200458556450796	0.0033501263193103465	0.005006369595764699	0.00022033354920633787
RFX5	0.006559888418504712	0.005252174183068214	0.0033994680125480478	0.004390597223501007	0.004494827741426164	0.020550271261408754	0.0069607086286503	0.021419357843738315	0.0053435492588513244	0.0022541977377694366	0.005591160511173851	0.02135897374481281	1.0653851510977134e-05	0.02457350952539043	0.0038904323892222058	0.0057117092152117	0.0050925920991410235	0.005852061365372521	0.026139036645200498	0.002623333690992501	0.027354532553305	0.0024010673264395635	0.004964458452589373	6.012639050952256e-05	0.03274352024113417	0.005173083657837702	0.0069104847294667975	0.003202698898520003	0.0023653252210768575	0.005938262125813068	0.005325265798114144	0.002648850733347866	0.0032303096396608787	0.005547289357175625	0.024587010914396377	0.006903076540965928	0.004506398712265404	0.0063686444856728515	0.005138223810601866	0.009238067448347516	0.004325082159511219	0.0006505761219396291	0.023743588140190168	0.0169348472628131	0.004512939195850882	0.008265317096760314	0.004784519381438438	0.003352228970338331	0.004442698829962982	0.004885525529326112	0.003271283557781031	0.0061541198606104314	0.003690757178461443	0.0069102326202706895	0.01793941243002924	0.006375626534144035	0.0037443617258390055	0.029263808913181328	0.0026413494296868485	0.00037595341156006185	0.02020526057997043	0.0011486328341161025	0.005668658092857827	0.005110317772850885	0.03077942064173419	0.007143649792532378	0.00010703217569057857	0.003411126826614544	0.005478538271613457	0.001784384053527419	0.004419379807274464	0.0026139227022769084	0.007597287887446967	0.001669150023725749	0.005223783313186007	0.00948350473756201	0.003950128495874031	0.00803693797181016	0.0036509395910959124	0.0038536051718676173	0.0052704005465687796	0.0022528893672537193	0.024696708074854138	0.0020263267057782615	0.0014728544266173929	0.0050441289196719715	0.0006188271802951631	0.0015705673335052435	0.022013421421257912	0.004453159195830959	0.005090826287794584	0.006505019434812571	0.0036138342880126764	0.02447052069812222	0.005220899999737886	0.005597548415066878	0.005064421243874904	0.003481059909871739	0.00629544607896267	0.004912649947583543	0.005823562864144734	0.00253847682366614	0.005723389955528535	0.0002474873670094179	0.00399670074330924	0.023764228448873582	0.006141246972046735	0.005713614660686266	0.022017439385172397	0.0017060690006073477	0.028440950506731438	0.02612727126031306	0.022913946233218654	0.005752775950826084	0.003297722551252617	0.025345793825298436	0.006088231241085997	0.006663207641398691	0.004970934615525965	0.005959091288887661	0.009523471211997753	0.0035545766359710413	0.00034321186291674365
RFX7	0.014003189585825374	0.008573918063178728	0.006724337139966342	0.007159763858589439	0.010166840269878553	0.014122015359936825	0.010363297188766166	0.01003881448306972	0.009106491636057578	0.006379037312994598	0.01165206317437644	0.012309117094886433	7.452776903854603e-06	0.010439761918725546	0.008537637884721928	0.01231897753966364	0.0088286303542547	0.00643417685701095	0.009227727472050803	0.004349380971814995	0.010789370714567311	0.007532812004393363	0.010424487053505386	0.00011129216045292386	0.011061658771564009	0.009842292239415653	0.011872029413295637	0.010483761641723058	0.0037996878369173227	0.01161972367623648	0.010565120546538392	0.004512713494513508	0.007131330149479592	0.012858442181996372	0.008290073121550596	0.012730732665925962	0.006911919259697826	0.010059223933392506	0.008740262974008636	0.0056844171988037736	0.00795849426566164	0.0005903867322866081	0.010075067235432998	0.007822952849587419	0.009607855645742933	0.0028756120829151804	0.005987895519199284	0.0055603100223243895	0.009659043035065326	0.01067051616186764	0.006795935067632366	0.010874291317007564	0.00667764881069079	0.012090113268760529	0.009154136218480729	0.011406126371423944	0.006746085324356787	0.010509882261638473	0.006215242708971668	0.0010093646344198066	0.008456260222340375	0.0015229204140094817	0.013165156135873803	0.008460642011285267	0.010008739895489687	0.011544121719723525	8.594599600527185e-05	0.00505775017724569	0.012695409387060744	0.002952506317473193	0.010224316611774963	0.0044526523656411255	0.0032937494163137997	0.002423270208248106	0.009895446475578305	0.005533757365304491	0.009713797305527287	0.009358532663977908	0.008841858484194788	0.006775880723237065	0.0118044790928641	0.0030582436987371675	0.009843394242000782	0.004083522543500235	0.001879006023656917	0.007874787952502783	0.0005990901166550251	0.00148868554654292	0.009861502390661425	0.007007160795752104	0.0150795182633154	0.010581361372147371	0.002831714030444483	0.011108802420103462	0.01076080157733603	0.011763725017288054	0.006897516659382953	0.006605629340374563	0.009695997122955225	0.013583180429415415	0.0087481052249054	0.0024840137198794843	0.010428305931692174	0.0008487624264427141	0.007664401501920619	0.00981742868395259	0.007429061096462407	0.011654619932374011	0.010220203930156834	0.004074656761593488	0.010893495010362053	0.009031346676204241	0.0111031121852497	0.011358610528199694	0.006030739009093964	0.009379295988874064	0.013536716531572957	0.010352289928496905	0.009679325194140635	0.012556291573237927	0.006324867809568886	0.007153996254334382	0.00030858005522643766
RGPD2	0.011145847048731358	0.009728038640091486	0.004901637910502286	0.005851754665622045	0.009262302730158994	0.007656451835260959	0.008041915301616702	0.014971249622091466	0.009189729224252556	0.004390860755598363	0.009574147399968211	0.014886576025274274	8.696322940047129e-05	0.013603273948037405	0.0068470824612051505	0.008717503463521268	0.008035408431688349	0.006262744021988967	0.007809613957182722	0.0046672362686995825	0.009932882168356943	0.003167380114576249	0.009820727438353346	7.873506815411723e-05	0.01212900285391504	0.009520681045810199	0.010341704040161043	0.005957099525984208	0.0029685485535466327	0.011435406283023768	0.009366660165040414	0.003054635191110312	0.004462740343506219	0.00996645212039798	0.007113145559609836	0.011782327704301435	0.012360293134090788	0.009188039727234393	0.017258080136091362	0.004623967292359135	0.006342721995990787	0.00070959615631721	0.009423426229582935	0.006256730159482002	0.006235326935711654	0.012070169299416931	0.005099850966730816	0.007926678289519056	0.006473652241074136	0.0074105870785994826	0.007263592614648679	0.007846688618008793	0.006347757772556779	0.008889075021511017	0.006902389321430649	0.010155782616240868	0.005927665642852443	0.008983764990214011	0.004005569422727794	0.0011126197263060455	0.007960576988900892	0.0010814422017735132	0.032241417964684216	0.015207649594785422	0.008574495481757545	0.011423380981919775	0.0002417466553390457	0.00396165715659929	0.010124622963464313	0.004082988612259998	0.00644880146607529	0.00417478835696805	0.0034367769946727165	0.003163177117794635	0.0074044748703172335	0.005108020918017694	0.006873536344461191	0.008377891341097508	0.009330856628775561	0.006727329886617276	0.008916467643461616	0.002698889347971571	0.00786023459359652	0.005433561334607864	0.0014063414635007887	0.008284085685051887	0.0008202765574402168	0.0014343812769298716	0.021367927592543343	0.006737237549192753	0.012188899174886655	0.011856768526386029	0.0024513041682395556	0.008273480422267804	0.00838118222367635	0.01039174491160091	0.005067458884252392	0.006230864637049588	0.009800178518554234	0.008641897161357024	0.011462407852408655	0.0045723887542496915	0.010084667377125963	0.0005376207384843101	0.006485558991223564	0.013068535387666006	0.013243479842387324	0.0095829691762276	0.01657261021006717	0.0027908324197042297	0.009827979356406388	0.00879877059061432	0.012045034310189823	0.029097369397501602	0.007560351864051328	0.011957121431508498	0.012228501258595485	0.021962800067853845	0.007236999904570158	0.010886833959806698	0.003848805462136386	0.0061418985238500794	0.0002751584190846193
RGS2	0.00907792705932907	0.007253405732384064	0.00786319824788071	0.006503787068055471	0.008760369540018522	0.007544574010788065	0.009881988008847598	0.00854654587798746	0.010744922561771206	0.004457370443202712	0.00916330469716751	0.008768765041935014	7.958025271914098e-05	0.011908705166537784	0.007546944026235044	0.010320532869406245	0.009577640938408825	0.005841612726019282	0.010306703931670217	0.005093634852054444	0.013117338992888378	0.0035285806199408525	0.011053849869038483	0.00013759090112915487	0.010430667489878054	0.01172629350752766	0.010735952212635222	0.014023623161987173	0.005474544406259501	0.011681127348908468	0.01176719196534825	0.004833501624278155	0.010761553186585334	0.00943621559812715	0.00835818637246782	0.01036994705767625	0.010612052659395965	0.010753494946749173	0.006529007843705418	0.004969330979915073	0.009732643455175992	0.0022886814081940453	0.01281497155336199	0.0077466728190711915	0.007906481455122941	0.003422797049233415	0.00494487484799558	0.006970243649338718	0.007992641460638928	0.010336245496759515	0.006309180558787135	0.008937495378676137	0.00874922072786054	0.01064300438434977	0.008318860067279622	0.01319123951050329	0.006758241810271439	0.0104671379992888	0.006205649202253167	0.0011410117241785834	0.01708584900942775	0.006093479454579176	0.01145178649333049	0.0072353847044096115	0.010122711460901422	0.011295777539172318	3.848801180000737e-05	0.0050178904381720305	0.014931756306151144	0.00746763538731224	0.01087089731541518	0.004693104402357964	0.005073600730722849	0.002649984334087383	0.01025529052903793	0.005523283475109285	0.01047764962453052	0.010316887176473822	0.009807568598975788	0.008182316253866914	0.012428058016808014	0.0036399979596536056	0.008514785069228101	0.003159612060595145	0.0013658010925679943	0.010037556326430672	0.00025387541477940806	0.0038159844036581994	0.009814664625338787	0.006444865600564669	0.01090255043830807	0.010784882323488284	0.0021746815918729677	0.014689028479863774	0.010168568419573927	0.011020537745914617	0.009402797843322944	0.005458861240706906	0.010160112947009435	0.012957610999704062	0.00998020904319071	0.0026674239336593646	0.012123511103097631	0.0009071122094904159	0.007060757415362841	0.01034366765116761	0.010114731667982123	0.011860137591503176	0.008501919521842012	0.0034040136426780215	0.009367187576496044	0.009105274889292993	0.009028520444061702	0.009336666289440054	0.0048108285812020184	0.009903488855961158	0.009210753581082977	0.010750482783299249	0.007602338102566865	0.010273661409407199	0.006545068342984014	0.006513476781613525	0.00038373638219421944
