"Time"	G1	G2	G3	G4	G5	G6	G7	G8	G9	G10	G11	G12	G13	G14	G15	G16	G17	G18	G19	G20	G21	G22	G23	G24	G25	G26	G27	G28	G29	G30	G31	G32	G33	G34	G35	G36	G37	G38	G39	G40	G41	G42	G43	G44	G45	G46	G47	G48	G49	G50	G51	G52	G53	G54	G55	G56	G57	G58	G59	G60	G61	G62	G63	G64	G65	G66	G67	G68	G69	G70	G71	G72	G73	G74	G75	G76	G77	G78	G79	G80	G81	G82	G83	G84	G85	G86	G87	G88	G89	G90	G91	G92	G93	G94	G95	G96	G97	G98	G99	G100
0	0.3618611	0.3386541	0.6666262	0.3980940	0.1175834	0.7166743	0.6072537	0.4686655	0.6695491	0.2631387	0.3254526	0.1640902	0.2130108	0.3120532	0.2281007	0.2296913	0.5349370	0.3576348	0.4906078	0.5376321	0.2157070	0.1267381	0.5074412	0.5084413	0.6097981	0.6414128	0.3604836	0.5759439	0.0582333	0.0041422	0.2312086	0.3708840	0.6898993	0.2485033	0.1649524	0.0982208	0.7708165	0.0292267	0.7073302	0.2726067	0.6857961	0.0462963	0.6081253	0.0371097	0.0880619	0.7250753	0.4130664	0.3184903	0.6328174	0.6765994	0.1769130	0.6569114	0.5593838	0.5280222	0.6348757	0.4057000	0.0662254	0.0278186	0.0484688	0.7000576	0.0340257	0.0653278	0.3017711	0.5735849	0.1536183	0.6786543	0.0690282	0.0466812	0.2175983	0.0640837	0.7809790	0.2998034	0.1838003	0.0330925	0.5015767	0.0486178	0.7471751	0.5627305	0.3317352	0.3110668	0.4220955	0.2885032	0.6783135	0.0555065	0.6286386	0.6908982	0.2727930	0.6124563	0.0645577	0.6991554	0.5956728	0.6654184	0.0715854	0.5213033	0.1193844	0.6483979	0.5330373	0.6750587	0.0147010	0.6774495
100	0.3253480	0.3271214	0.6078678	0.5443629	0.4419367	0.6092168	0.6401653	0.5229265	0.1844513	0.3743985	0.4786983	0.3748904	0.1048560	0.2560956	0.2364562	0.2398749	0.5118737	0.2928050	0.3696393	0.3521311	0.2898923	0.2914369	0.6444451	0.4786203	0.6318548	0.6412513	0.4905761	0.2947628	0.1541027	0.1613905	0.6840901	0.4457725	0.7023794	0.4077743	0.3027962	0.4106727	0.6291948	0.0073093	0.6785349	0.2550612	0.5249716	0.0255152	0.5071363	0.0724596	0.1092217	0.1894214	0.4419731	0.2324018	0.6736414	0.3088345	0.2026690	0.4550391	0.4803289	0.4809585	0.6144606	0.5887519	0.1217337	0.3992392	0.0612025	0.6805769	0.0114681	0.4235176	0.2161924	0.2893036	0.1991300	0.2055084	0.2338969	0.0432951	0.2909523	0.1483830	0.9390925	0.1766635	0.0913096	0.0601222	0.4756372	0.0604275	0.6416260	0.5933909	0.0245622	0.0664833	0.4666030	0.6117738	0.0793221	0.0298142	0.2176732	0.4842609	0.0053137	0.7367091	0.0387482	0.6729890	0.6506516	0.7247457	0.0633955	0.5115336	0.0577394	0.5784372	0.1860012	0.6886877	0.0204449	0.7550953
200	0.3978303	0.2769193	0.6085150	0.4511577	0.4639305	0.6225534	0.6502705	0.6431058	0.1706621	0.5309460	0.5217555	0.4387007	0.1361597	0.2916342	0.4110169	0.2611924	0.5312933	0.3384052	0.4362982	0.5057316	0.3555492	0.2246904	0.6578063	0.7487029	0.5706663	0.6988843	0.4634837	0.3060081	0.2577021	0.1775274	0.7136616	0.4298626	0.5645067	0.3644953	0.3257216	0.3542855	0.5980161	0.0000530	0.1590287	0.3487861	0.4819190	0.0128142	0.6724429	0.0285070	0.1326767	0.2358657	0.5077627	0.2907380	0.5990963	0.2256737	0.1099116	0.3949462	0.4253276	0.2996355	0.4440481	0.7069609	0.2030191	0.4432862	0.0373480	0.7049674	0.0555362	0.4140555	0.2982831	0.4214185	0.1127478	0.1316133	0.2036070	0.0651012	0.2679459	0.2389081	0.7051895	0.0929291	0.0585330	0.0328870	0.4524372	0.0429456	0.6491781	0.5212438	0.0079572	0.0026334	0.4703370	0.6420094	0.0458806	0.0387749	0.1303818	0.6877319	0.0000000	0.5675028	0.0229492	0.4543437	0.7877060	0.6286328	0.0698176	0.3569098	0.0834744	0.5879197	0.1616210	0.6918481	0.0236126	0.7195752
300	0.2951741	0.1213981	0.5967199	0.4421867	0.4902743	0.5774200	0.5596471	0.5720112	0.1468238	0.6297956	0.5853476	0.4638286	0.1623773	0.3849051	0.1728721	0.2465212	0.5363168	0.3392666	0.4268184	0.3075897	0.5315273	0.3322218	0.5905207	0.7291016	0.6351603	0.6173042	0.5236859	0.2431114	0.1593668	0.1493623	0.8594751	0.4439356	0.5714446	0.3229203	0.2977247	0.2839730	0.6486332	0.0001719	0.0707189	0.4948252	0.5642830	0.0141289	0.7063408	0.0530598	0.1016450	0.1966370	0.3590651	0.1967075	0.4991598	0.1005511	0.0752578	0.4629021	0.6238609	0.3591446	0.5707300	0.7688852	0.2922196	0.5121537	0.0694228	0.8081768	0.0858893	0.4370057	0.3509022	0.4562333	0.0861200	0.1426772	0.2237661	0.0989509	0.2679704	0.2835232	0.5828586	0.1149453	0.0336907	0.0314551	0.4479426	0.0882564	0.6612969	0.4226925	0.0225085	0.0015321	0.3807897	0.5605427	0.0727329	0.0349159	0.1557824	0.6088808	0.0004218	0.7716209	0.0628068	0.0785133	0.7466670	0.7618700	0.0771411	0.4723496	0.0658707	0.5681933	0.2028499	0.7496623	0.0445168	0.6098408
400	0.2714169	0.0823356	0.7308645	0.4581705	0.5278538	0.7064078	0.4406275	0.4722272	0.1611299	0.7035289	0.6507395	0.4446156	0.1431474	0.3311066	0.2917459	0.2190287	0.6020219	0.3729615	0.4080567	0.4313996	0.3709706	0.2470841	0.7324739	0.6907447	0.5589535	0.5163214	0.5051730	0.2125740	0.2000311	0.1635393	0.7364037	0.4882433	0.7416667	0.4243898	0.3449191	0.3650762	0.6777079	0.0004978	0.0994558	0.5045043	0.5442440	0.0366820	0.6552929	0.0690038	0.0943002	0.2468299	0.4501404	0.3070480	0.5048023	0.1725328	0.0162259	0.4988891	0.4650268	0.2885553	0.5305926	0.7191565	0.2113507	0.6822878	0.0460958	0.7459399	0.1042001	0.3675761	0.2802960	0.4046762	0.1066160	0.1552742	0.2027446	0.0958336	0.2239085	0.2498847	0.7932384	0.1522858	0.0423068	0.0446198	0.4508185	0.0697722	0.6669551	0.4321971	0.0043745	0.0023209	0.5335007	0.5735515	0.0406706	0.0738747	0.1220970	0.6047664	0.0011995	0.6056736	0.0266740	0.0358146	0.7286505	0.7281013	0.0863092	0.4473182	0.0664366	0.5223714	0.1135174	0.6707198	0.0308035	0.5270426
500	0.3364892	0.0990785	0.7701511	0.5174663	0.4353718	0.7081035	0.5709588	0.6148924	0.1464537	0.7595584	0.5339042	0.3937063	0.1807190	0.3666956	0.2215122	0.3420156	0.5476312	0.2875306	0.4679571	0.4667035	0.3504991	0.2485923	0.6808227	0.7989475	0.5651618	0.5953816	0.5410827	0.2306038	0.2764061	0.1951824	0.5822053	0.5187007	0.8329005	0.3050106	0.4103414	0.4120344	0.6553127	0.0000753	0.1820029	0.7768316	0.4247448	0.0175463	0.6094126	0.0647269	0.1193455	0.2560920	0.3425078	0.2270514	0.5116659	0.1247863	0.0044593	0.3324224	0.5197497	0.2447652	0.5599745	0.5407701	0.2942236	0.4849255	0.0310380	0.8175919	0.0841603	0.4318815	0.2366869	0.4815093	0.0587905	0.2524724	0.2027371	0.1183538	0.1978424	0.2677101	0.6864862	0.1286841	0.0150939	0.0542579	0.4421649	0.0539369	0.8110038	0.4276181	0.0066624	0.0016367	0.3551693	0.6649805	0.0517043	0.0239388	0.1947105	0.4568071	0.0000296	0.7359654	0.0248976	0.0322002	0.6647065	0.5905642	0.0699243	0.4576646	0.0739445	0.6589199	0.1846938	0.7486004	0.0443921	0.7263709
600	0.3511914	0.1370216	0.6321570	0.4218430	0.1700228	0.5446307	0.6642074	0.5405576	0.6430100	0.3701133	0.3424487	0.2308960	0.2249861	0.3108081	0.1472665	0.2963600	0.5970447	0.3770855	0.7529542	0.4023542	0.2057643	0.2745515	0.5567984	0.5083128	0.6408599	0.4799015	0.3553703	0.5120207	0.1905442	0.0458354	0.3085767	0.5101324	0.6677473	0.3711887	0.3564607	0.2902502	0.5813665	0.0251551	0.4987152	0.5504931	0.8256079	0.0510041	0.5812356	0.0474510	0.1574657	0.6654115	0.1209891	0.3185286	0.6853743	0.5005888	0.0054659	0.6566390	0.4375528	0.3912355	0.6383603	0.5706106	0.2821576	0.0866634	0.0327319	0.6594390	0.0982821	0.0639599	0.2580663	0.4050957	0.1450509	0.5431014	0.0484713	0.0615172	0.1749763	0.0945953	0.6761749	0.3777405	0.0767608	0.0491948	0.4459068	0.0249878	0.6943953	0.3608857	0.3435939	0.3428727	0.5250658	0.4512052	0.6653015	0.0280418	0.4666853	0.5591631	0.0228342	0.6338495	0.0676536	0.4533124	0.6696680	0.7910441	0.0627737	0.3768990	0.0855884	0.5547125	0.4898948	0.9032352	0.0101099	0.6310067
700	0.2931349	0.2962902	0.6281924	0.5076360	0.1202607	0.4989295	0.5280923	0.3524563	0.7492685	0.2866612	0.3634679	0.2408094	0.1814715	0.2413772	0.1857326	0.3581945	0.6081557	0.3370749	0.4953499	0.4024591	0.1624594	0.1989094	0.5350088	0.3874296	0.6319268	0.5177211	0.3163817	0.5305757	0.0816809	0.0019968	0.2188750	0.3352219	0.8360321	0.2909720	0.2062710	0.3851404	0.6643803	0.0277699	0.6101105	0.4913987	0.7296442	0.0335697	0.6107367	0.0376085	0.0993636	0.6658017	0.2631700	0.2015381	0.6259027	0.5158791	0.0431787	0.6659126	0.5470906	0.3114142	0.7374871	0.6343814	0.2762277	0.0495942	0.0493263	0.6590778	0.0405525	0.1322748	0.2746445	0.5155114	0.1886663	0.7385471	0.0511128	0.1373582	0.2645925	0.0187409	0.6603991	0.3025477	0.2618462	0.0299782	0.4467717	0.0499882	0.5610764	0.5323128	0.3723492	0.3694403	0.3870039	0.2455790	0.6863456	0.0253055	0.5050674	0.6485456	0.0075897	0.7604879	0.0507760	0.6697896	0.6762552	0.6395367	0.0486536	0.5587145	0.0672318	0.6697404	0.6146628	0.7370195	0.0354184	0.6485908
800	0.4401105	0.2617852	0.6869306	0.5278615	0.1086345	0.5854336	0.5725109	0.4992817	0.5920015	0.1955120	0.3401567	0.1455156	0.1103622	0.2723258	0.2233718	0.2454077	0.6252046	0.3150845	0.6050222	0.5964147	0.1583264	0.0414757	0.6151259	0.5338452	0.6453993	0.6690029	0.3266314	0.4665303	0.0630079	0.0040962	0.3161952	0.3628516	0.8197967	0.2675901	0.1781112	0.1464058	0.6079793	0.0289517	0.6089984	0.2933530	0.5876467	0.0545925	0.7254358	0.0559170	0.0691287	0.6679830	0.5301010	0.2954655	0.6499488	0.6039273	0.0587359	0.6801654	0.4674095	0.3956438	0.7022757	0.5739854	0.1174401	0.0174098	0.0416190	0.7240507	0.0239664	0.0618805	0.2809196	0.4519410	0.1490039	0.6323165	0.0489154	0.0854127	0.1825375	0.0760661	0.6232291	0.2762782	0.1751691	0.0490076	0.6471215	0.0135881	0.6531362	0.5203655	0.2434053	0.3514134	0.4824965	0.2713761	0.6788873	0.0829145	0.6873707	0.7820593	0.1475869	0.7499133	0.0721737	0.6395540	0.7912424	0.7140578	0.0579993	0.5353385	0.1073679	0.6665298	0.5602444	0.6526055	0.0366658	0.6709085
900	0.3555692	0.2613956	0.6535721	0.3105189	0.0896265	0.7518238	0.7186894	0.5627931	0.7603585	0.3066695	0.3397540	0.1592446	0.1827170	0.2860689	0.2445062	0.2414016	0.6701382	0.3470011	0.5967451	0.5430328	0.1949117	0.0854050	0.4622061	0.7212141	0.5891974	0.4975761	0.3896955	0.5873855	0.1098449	0.0044186	0.2310480	0.5158269	0.6694069	0.3032859	0.2390455	0.0284198	0.7870250	0.0508267	0.6658759	0.2681788	0.7370415	0.0374717	0.5424522	0.0451934	0.0432681	0.6235349	0.4438091	0.4097541	0.6545443	0.6118058	0.1092413	0.7289905	0.5546377	0.2852432	0.6774914	0.6353297	0.1031934	0.0361531	0.0636496	0.6568505	0.0348219	0.1197512	0.4012912	0.4826434	0.2063173	0.5585767	0.0321943	0.0826769	0.2849492	0.0370871	0.5897246	0.3089544	0.2043878	0.0248333	0.4669157	0.0482696	0.5580500	0.3355305	0.2768300	0.3311371	0.4105617	0.3531710	0.7860539	0.0291907	0.7218930	0.7908621	0.5198850	0.6410995	0.1159637	0.5740885	0.6992038	0.7592408	0.0498358	0.4983503	0.1040856	0.4997770	0.5747394	0.7189316	0.0298941	0.6351686
1000	0.3595820	0.2476218	0.5507843	0.3623054	0.1042518	0.7357097	0.5137290	0.4877914	0.7559541	0.2361141	0.4674472	0.2300309	0.2256318	0.2395877	0.1333578	0.2542934	0.7515900	0.3743878	0.6130102	0.3469864	0.2575173	0.4189432	0.4580556	0.3517915	0.5646239	0.5793577	0.2925012	0.5826782	0.1296260	0.0065212	0.2904641	0.4146498	0.6475598	0.3156275	0.1683154	0.1738351	0.6046948	0.1484021	0.7324801	0.2926702	0.7550742	0.0552507	0.6191084	0.0215699	0.0893711	0.7702527	0.3861795	0.2961170	0.4655469	0.6619645	0.2694739	0.6656941	0.4434975	0.4346891	0.7356971	0.6574465	0.1369165	0.0224238	0.0539906	0.6465187	0.0347459	0.1477289	0.4878247	0.4643983	0.2521003	0.6038205	0.0476528	0.0732837	0.2417633	0.0322080	0.7504278	0.3033131	0.1937322	0.0804389	0.4840865	0.0519779	0.7530272	0.5150547	0.2627797	0.2841574	0.3665963	0.2552002	0.8294081	0.0468483	0.3975041	0.5714859	0.1429986	0.6529328	0.1261019	0.7275723	0.6571020	0.5635537	0.0602533	0.4364033	0.1379296	0.4973646	0.5885809	0.4861685	0.0167837	0.6614361

0	0.3528527	0.2690775	0.6708115	0.4505104	0.1291341	0.7124855	0.7016589	0.5135000	0.7001359	0.2829377	0.3782892	0.1063609	0.1628658	0.3061178	0.2379752	0.2249193	0.5183376	0.3350133	0.5773993	0.5136596	0.1656648	0.1633105	0.5420539	0.5274105	0.5592092	0.6372865	0.3719036	0.6363525	0.0572802	0.0017090	0.2239098	0.3556377	0.6215470	0.2284810	0.2098845	0.0800628	0.7491127	0.0226685	0.7198267	0.2500968	0.7237817	0.0383598	0.5450786	0.0475388	0.0785832	0.6636032	0.4399032	0.2734825	0.6130677	0.6032177	0.1628779	0.7744222	0.4950992	0.5691211	0.6429851	0.4911789	0.1143210	0.0348584	0.0403700	0.7255411	0.0127008	0.1319321	0.2819782	0.4766922	0.1890674	0.5770387	0.0582180	0.0587239	0.2283972	0.0375843	0.7145507	0.3289029	0.1834844	0.0188502	0.5483716	0.0216022	0.6351667	0.5081175	0.3017785	0.3420755	0.4896856	0.3665327	0.6273114	0.0562162	0.7522661	0.8453853	0.2201784	0.7914381	0.0485190	0.5969685	0.7025216	0.6079815	0.0687710	0.5224267	0.1125517	0.6119952	0.5390017	0.5823658	0.0230381	0.6267716
100	0.3025111	0.2223944	0.5856690	0.4869159	0.1111994	0.7184587	0.5122425	0.4464660	0.3535670	0.3604406	0.3408949	0.0108757	0.1708149	0.2987564	0.1711177	0.2108983	0.6900604	0.3068529	0.5063628	0.4188213	0.0176159	0.1288368	0.5077661	0.2855677	0.6645009	0.5946299	0.2528834	0.4969313	0.0500016	0.0121769	0.5451803	0.2801808	0.7294631	0.3037548	0.2135698	0.1542833	0.3908919	0.0241081	0.6554516	0.3002174	0.7338220	0.1487573	0.5285629	0.0266091	0.0552191	0.3903514	0.3943593	0.2507300	0.2728543	0.5316545	0.2307139	0.2021455	0.5638921	0.6055881	0.1269208	0.5287044	0.2567577	0.0244814	0.0421624	0.7335411	0.5088185	0.0952600	0.3079007	0.6281508	0.2636218	0.5863922	0.0902441	0.0087837	0.2602176	0.0410082	0.6326251	0.2938160	0.2729414	0.0641653	0.4167295	0.0361318	0.8482396	0.4829040	0.3333207	0.4256717	0.6101191	0.4207639	0.7895216	0.1791148	0.5731641	0.1996903	0.0172495	0.6565119	0.6719474	0.6381629	0.7417253	0.5352067	0.0335399	0.5786388	0.0201322	0.6269511	0.0854840	0.6904550	0.0242279	0.5205052
200	0.3544351	0.1708740	0.6091827	0.4165836	0.0925979	0.6230553	0.5745009	0.4180136	0.4729246	0.4314347	0.3133470	0.0334936	0.1735424	0.3043920	0.1320940	0.2377931	0.5325810	0.3295399	0.4446788	0.2612838	0.0125807	0.2374218	0.7637373	0.2289972	0.5554025	0.7211210	0.4205552	0.4556162	0.0493204	0.0011729	0.5752008	0.3555993	0.6303985	0.3933385	0.2241544	0.1236677	0.3639943	0.0283949	0.6607875	0.2933409	0.7852541	0.2592155	0.5778678	0.0247907	0.0657468	0.2447206	0.3612737	0.2562405	0.3260548	0.5280495	0.2285616	0.1561673	0.6040509	0.5482349	0.1704904	0.3446128	0.2859619	0.0224565	0.0882403	0.5896924	0.5222459	0.1398267	0.2663711	0.6390823	0.1935798	0.4928145	0.0223871	0.0054103	0.1649125	0.0609661	0.6527536	0.3505914	0.2326196	0.0426737	0.4942285	0.0448092	0.7854911	0.4770520	0.3435098	0.3271538	0.6756563	0.4075510	0.7046238	0.1076264	0.5926915	0.1349254	0.0219548	0.7147736	0.5917504	0.7623184	0.6026463	0.5161422	0.0240311	0.7111138	0.0007074	0.5796127	0.0485985	0.6184605	0.0397149	0.6108423
300	0.3157019	0.1795139	0.5429550	0.5145069	0.0956798	0.6873405	0.5429626	0.5250885	0.3156935	0.4609527	0.2879522	0.0825275	0.2581609	0.2704015	0.1501827	0.2267409	0.5238662	0.3033058	0.5382071	0.2936917	0.0115358	0.1543423	0.5742121	0.2886281	0.5915739	0.7885601	0.2926164	0.5496106	0.0347623	0.0073506	0.7518159	0.3212931	0.7638039	0.2173404	0.1833551	0.2776301	0.3027826	0.0240322	0.6535859	0.3285121	0.7179948	0.2289759	0.5863363	0.0332760	0.0483656	0.2771498	0.4638639	0.2691084	0.3275304	0.7342849	0.2081430	0.1991806	0.5795131	0.5952374	0.1251388	0.3761909	0.2279858	0.0211728	0.0388691	0.6715069	0.5859422	0.0803367	0.2096672	0.6718266	0.3393018	0.6536348	0.0650682	0.0002155	0.0869015	0.0400627	0.6861045	0.3881533	0.2179070	0.0281616	0.4459919	0.0505109	0.6662467	0.6436473	0.3316298	0.3417670	0.7337798	0.3471283	0.6531206	0.1224716	0.5411306	0.1272311	0.0081776	0.7041271	0.7004998	0.6878909	0.6632242	0.4186238	0.0560682	0.5684477	0.0005656	0.5767091	0.0387897	0.7100080	0.0182263	0.6819389
400	0.3389223	0.1232041	0.5723740	0.5437087	0.1240087	0.5531584	0.4637518	0.4744242	0.4658483	0.4649665	0.3208271	0.0115491	0.1531303	0.2796336	0.1488061	0.2375549	0.5046211	0.3308370	0.5997322	0.3506906	0.0246185	0.1350866	0.5463176	0.3310667	0.6374843	0.6436127	0.2323519	0.4665563	0.0556600	0.0022451	0.6691920	0.3110160	0.5618483	0.2758740	0.1441055	0.1522065	0.4697090	0.0200736	0.6332286	0.3147574	0.6435589	0.2250998	0.6840940	0.0416786	0.0306613	0.2549341	0.3866597	0.2428232	0.2723295	0.5300176	0.1528566	0.1478384	0.6263159	0.7525592	0.2089366	0.3927357	0.1959944	0.0342017	0.0369887	0.5478275	0.5552763	0.0528629	0.2685192	0.7184734	0.2509363	0.5287642	0.0306982	0.0007335	0.1141156	0.0341865	0.6964343	0.2822482	0.2137018	0.0203533	0.4056143	0.0628079	0.7178914	0.4889239	0.3132979	0.3021307	0.6500744	0.3753876	0.7183743	0.1539805	0.5842976	0.1530227	0.0077057	0.6631386	0.6427354	0.5619087	0.6620877	0.5854794	0.0212624	0.5605855	0.0004086	0.5834277	0.0409371	0.6642078	0.0207023	0.7417078
500	0.3168465	0.1821817	0.6210141	0.4078885	0.1094791	0.6088492	0.5061424	0.5434008	0.3353650	0.4750728	0.3281605	0.0464168	0.1590382	0.2859522	0.1867627	0.2049680	0.5389152	0.2696657	0.4604516	0.4198292	0.0159038	0.0581186	0.5327829	0.4293099	0.6183472	0.7432507	0.2207421	0.4890099	0.0343645	0.0053451	0.6740301	0.3829931	0.6533836	0.2604305	0.1579427	0.0709118	0.2840980	0.0312353	0.6005544	0.3093327	0.7010398	0.2469082	0.6474694	0.0282257	0.0589475	0.3090595	0.3493326	0.3181868	0.2273973	0.6218280	0.1382758	0.1724185	0.4691176	0.4320461	0.1754104	0.4533591	0.3223287	0.0219954	0.0227244	0.6839602	0.5031494	0.0574835	0.2428082	0.5590520	0.2332973	0.4726769	0.0164980	0.0016793	0.1462628	0.0332671	0.7298075	0.3162811	0.3380919	0.0607031	0.4431858	0.0531880	0.6972054	0.4852260	0.3126244	0.3287807	0.7054596	0.4256987	0.6447151	0.1432082	0.5238689	0.1507106	0.2230133	0.7377056	0.6913386	0.7410023	0.6962343	0.4847484	0.0421288	0.5754639	0.0001752	0.6101320	0.0194596	0.6813649	0.0458603	0.6439858
600	0.2149285	0.2788588	0.6789320	0.3415434	0.1421233	0.5456244	0.5909009	0.3706840	0.7553322	0.3321050	0.4503066	0.2045454	0.2586201	0.3448828	0.1698787	0.1702313	0.5679273	0.3318099	0.4799364	0.4418449	0.1950723	0.2589242	0.4320427	0.3675549	0.6050679	0.6168116	0.3010782	0.4585243	0.0642125	0.0014270	0.2787297	0.4387842	0.6604800	0.2232755	0.2215887	0.0810511	0.6569233	0.0673692	0.7276211	0.2412623	0.6587598	0.0614579	0.6053457	0.0378692	0.0388629	0.6228676	0.4288717	0.2770721	0.6331715	0.6014024	0.0876057	0.6426158	0.4943383	0.6625413	0.6302921	0.2700747	0.0745406	0.0407942	0.0539920	0.6873711	0.0605000	0.0825253	0.2574139	0.4430770	0.2314753	0.5160769	0.0605674	0.0600283	0.1836098	0.0622675	0.6678118	0.3075151	0.2270760	0.0341192	0.5491190	0.0295483	0.5888630	0.4918172	0.2854284	0.2812372	0.4406239	0.2928221	0.7259383	0.0400849	0.5575345	0.5052204	0.1316790	0.6353405	0.1964147	0.7133054	0.6955513	0.6282895	0.0308767	0.6315747	0.0661886	0.4945866	0.4254799	0.7283557	0.0647651	0.5326748
700	0.3604229	0.2543986	0.5406000	0.4829150	0.1057491	0.6127065	0.5457086	0.4185863	0.5939567	0.2496302	0.4390345	0.1817286	0.2052291	0.2588869	0.1253470	0.3038502	0.5399096	0.2359595	0.5308495	0.4476783	0.2126890	0.2071627	0.6161508	0.4113647	0.7760737	0.7144709	0.2610152	0.4996490	0.0702282	0.0031397	0.3056765	0.3734443	0.7791897	0.3001404	0.2071716	0.1412053	0.6969237	0.0251988	0.6475110	0.2206095	0.6732789	0.0559788	0.5604505	0.0582642	0.0702682	0.6578364	0.3210084	0.3712248	0.6760771	0.5647527	0.2088235	0.7687059	0.4595883	0.5440840	0.6382469	0.2312496	0.0741215	0.0190095	0.0622939	0.6244587	0.0254824	0.1256874	0.3291007	0.5050415	0.2306739	0.5291073	0.0757722	0.0459300	0.3694762	0.0406548	0.7695119	0.4033943	0.3034113	0.0465400	0.3856678	0.0538267	0.6438164	0.6164989	0.2361011	0.3218626	0.4626440	0.2513383	0.6547445	0.0854554	0.5220966	0.5747006	0.0417888	0.7248636	0.0712386	0.8056002	0.7974551	0.7209082	0.0417346	0.6048277	0.0843851	0.5902813	0.4500086	0.6931608	0.0310481	0.6272457
800	0.3345657	0.2849077	0.7369153	0.4800772	0.1568746	0.7369439	0.4992808	0.4496589	0.6002972	0.1982556	0.3751189	0.1877760	0.2505801	0.2839775	0.1951865	0.2168053	0.6206963	0.1681931	0.4239081	0.3922785	0.2166351	0.2729292	0.4619962	0.3679423	0.5888449	0.5441623	0.2388604	0.4336370	0.0453394	0.0002379	0.2675519	0.4566070	0.7509373	0.3053092	0.1560076	0.1854422	0.7065176	0.0160154	0.7796951	0.2854869	0.8037185	0.0635812	0.6292900	0.0313258	0.0690949	0.6695903	0.3177381	0.2946454	0.7484121	0.5532220	0.2433271	0.6432824	0.4383619	0.5305261	0.6946998	0.4738851	0.0557038	0.0145909	0.0637566	0.7561013	0.0373626	0.1570423	0.2109730	0.5867535	0.3232231	0.5638366	0.0467854	0.0480521	0.4241108	0.0455861	0.7367652	0.3782600	0.2714438	0.0846362	0.4934927	0.0572265	0.6826363	0.5181528	0.3127517	0.3711004	0.4460765	0.3102413	0.6917496	0.0574639	0.7105094	0.5788322	0.0334909	0.6664603	0.0433190	0.7527484	0.7790366	0.6274100	0.0411465	0.4174037	0.1069066	0.5801098	0.6186147	0.7442410	0.0360818	0.6868672
900	0.3369523	0.1765336	0.6844651	0.4485915	0.1356139	0.6626293	0.6452344	0.5368465	0.7730287	0.2864209	0.4101624	0.1285989	0.1802080	0.3674239	0.1684376	0.2680420	0.5663440	0.2463187	0.4898511	0.3991940	0.2058617	0.2338731	0.6447386	0.3560525	0.6173381	0.6728193	0.3237350	0.5793954	0.0510096	0.0038374	0.1646866	0.3752574	0.6288132	0.2878901	0.1502796	0.2679168	0.6452943	0.0291780	0.7710784	0.2533573	0.7693581	0.0324095	0.5945432	0.0725945	0.0543130	0.7086037	0.4809032	0.2269169	0.5916931	0.5976233	0.1730073	0.6516176	0.5018740	0.5372809	0.6123630	0.5224484	0.0659329	0.0462061	0.0706733	0.7365092	0.0133875	0.0897013	0.2628529	0.4898204	0.1842500	0.5495195	0.0364717	0.0473676	0.3832836	0.0299253	0.6440754	0.3240666	0.1920767	0.0878742	0.4671896	0.0554654	0.6611163	0.4344422	0.2954863	0.2775271	0.4476396	0.2792785	0.6441135	0.0159529	0.4584709	0.6134738	0.0006545	0.5608309	0.0374384	0.6969895	0.7301724	0.6574256	0.0381246	0.3799086	0.0891163	0.5310478	0.5176476	0.7713788	0.0329597	0.6917370
1000	0.3971691	0.2612501	0.6449194	0.6083348	0.1019965	0.6002464	0.5369369	0.3940203	0.5986862	0.2214646	0.3207336	0.1966804	0.1771542	0.4181686	0.1641587	0.2999632	0.6478159	0.3659669	0.4371077	0.5702395	0.1431462	0.2163269	0.5920539	0.3846863	0.6009974	0.6784340	0.2873728	0.5131616	0.1065055	0.0091726	0.2564757	0.4043564	0.7639175	0.2691874	0.1926323	0.1434033	0.6836143	0.0218329	0.5934512	0.3033872	0.7804790	0.0388016	0.6673459	0.0413794	0.0441632	0.7830634	0.4172911	0.2841172	0.5809157	0.6006668	0.1579790	0.6186600	0.5052978	0.5787684	0.5576476	0.3133732	0.1025355	0.0458630	0.0450430	0.9479598	0.0055932	0.1241982	0.3804365	0.4988395	0.2133832	0.5715695	0.0317979	0.0372527	0.2516640	0.0311578	0.7528602	0.3487392	0.1740450	0.0510649	0.4165584	0.0472315	0.6622788	0.4703425	0.2761162	0.4146961	0.4486795	0.2919063	0.7526039	0.0664449	0.3943209	0.6439685	0.0100764	0.6197778	0.0442997	0.7647947	0.6697344	0.7358880	0.0598355	0.5278547	0.1110904	0.4967950	0.5008895	0.6112593	0.0250153	0.4966816

