"Time"	G1	G2	G3	G4	G5	G6	G7	G8	G9	G10	G11	G12	G13	G14	G15	G16	G17	G18	G19	G20	G21	G22	G23	G24	G25	G26	G27	G28	G29	G30	G31	G32	G33	G34	G35	G36	G37	G38	G39	G40	G41	G42	G43	G44	G45	G46	G47	G48	G49	G50	G51	G52	G53	G54	G55	G56	G57	G58	G59	G60	G61	G62	G63	G64	G65	G66	G67	G68	G69	G70	G71	G72	G73	G74	G75	G76	G77	G78	G79	G80	G81	G82	G83	G84	G85	G86	G87	G88	G89	G90	G91	G92	G93	G94	G95	G96	G97	G98	G99	G100
0	0.1850239	0.1861954	0.4673851	0.4430863	0.7860265	0.0401417	0.7448063	0.4755736	0.0259109	0.4037771	0.0170153	0.3706677	0.0222485	0.0255005	0.0062695	0.1022204	0.3339948	0.5282628	0.0581440	0.0000896	0.0500382	0.1524392	0.1420300	0.1045995	0.1812033	0.6930331	0.4442644	0.4315880	0.1971879	0.6306300	0.1811000	0.0145899	0.2721862	0.1588405	0.7732021	0.7070120	0.7633590	0.1224730	0.0575911	0.7443173	0.0494261	0.6678155	0.6378964	0.5294903	0.6741172	0.6963244	0.5827834	0.6217840	0.5175900	0.1506633	0.6211506	0.7447231	0.4108781	0.3465637	0.4650540	0.3594108	0.3286205	0.2222523	0.0873477	0.2452642	0.0063259	0.3858100	0.7436394	0.5792176	0.6158788	0.3383902	0.4709955	0.4706963	0.5291522	0.0291214	0.2154715	0.0302266	0.0666150	0.0491385	0.4150237	0.6934558	0.0100120	0.1548093	0.1252847	0.0651623	0.4689673	0.1709486	0.6709534	0.1297956	0.5231997	0.1364815	0.2469180	0.0916677	0.0288610	0.7573114	0.6686488	0.4552292	0.6981444	0.6052912	0.5544108	0.6487592	0.3055226	0.6405613	0.6179859	0.7477865
100	0.2175449	0.2135187	0.4732880	0.3898485	0.6886845	0.0347404	0.7871278	0.3319453	0.0095788	0.2241877	0.0244913	0.2938109	0.0328695	0.1174998	0.0123956	0.1017273	0.7760843	0.6688087	0.0816335	0.0076127	0.0164807	0.2215127	0.1864370	0.0790158	0.1668578	0.2023290	0.2006890	0.4591080	0.0988311	0.3348720	0.2285811	0.0160228	0.2938560	0.2099803	0.7073447	0.4392072	0.6189798	0.1124029	0.4583536	0.5985054	0.2092694	0.2529008	0.3858244	0.4394517	0.6143072	0.3270628	0.5751759	0.7537765	0.2822259	0.1967227	0.6066807	0.7429784	0.2714223	0.2324606	0.4901207	0.5594734	0.1779664	0.3986192	0.0982853	0.2006959	0.0099165	0.3180800	0.6855378	0.4510793	0.4961452	0.4050223	0.3166296	0.5170293	0.5307754	0.0214755	0.1472005	0.0247478	0.0368830	0.0821153	0.5120226	0.3020751	0.5568552	0.0507917	0.1566329	0.0189101	0.6029618	0.0919198	0.7342980	0.3055669	0.5944884	0.0043122	0.0650901	0.0523262	0.0571512	0.7566144	0.6514189	0.3802985	0.7367409	0.4815540	0.5229729	0.6047568	0.3518979	0.7655649	0.6187336	0.2811048
200	0.1975806	0.2500632	0.6040679	0.5896760	0.6706320	0.0618517	0.7572659	0.3318828	0.0348324	0.2179026	0.0470808	0.3089973	0.0696033	0.1418747	0.0028071	0.0796394	0.5606962	0.6505231	0.0404053	0.0013701	0.0423390	0.3865541	0.2049334	0.0560270	0.1435733	0.2247945	0.0551565	0.3729835	0.1021012	0.1429037	0.0588737	0.0520554	0.3611899	0.3413516	0.5552430	0.3395842	0.6297268	0.0953787	0.4665901	0.6865725	0.1716627	0.2445574	0.2576133	0.2532545	0.5940712	0.2541914	0.5928073	0.8198538	0.2624468	0.2187225	0.5789571	0.6453150	0.2655727	0.2638517	0.5024953	0.6339856	0.2754519	0.3547900	0.0606675	0.1361792	0.0048022	0.2138433	0.5713041	0.4363549	0.5268106	0.3606198	0.2883165	0.5148373	0.3722693	0.0089904	0.1606114	0.0288611	0.0956072	0.1077899	0.6549832	0.2048744	0.5701710	0.0769000	0.1863543	0.0178506	0.6524090	0.0917466	0.6346324	0.2819771	0.5272906	0.0001386	0.0487717	0.1189194	0.0369120	0.6374626	0.5944997	0.4537475	0.8094827	0.4253933	0.4782302	0.6560039	0.3908973	0.7024893	0.5853861	0.3635041
300	0.4896544	0.3427151	0.6792248	0.6417909	0.5836647	0.0573664	0.6690072	0.4027420	0.0381366	0.1272734	0.0232432	0.2965763	0.0445694	0.1397476	0.0037442	0.0732028	0.7065611	0.7173207	0.0595737	0.0005640	0.0169158	0.3188523	0.1105435	0.0641803	0.1861456	0.1344280	0.0389167	0.4582675	0.1049896	0.1027379	0.0386799	0.0533847	0.5361492	0.4526371	0.5026014	0.3706470	0.3208387	0.0902205	0.4781371	0.7709140	0.2194617	0.2548170	0.2321359	0.1662566	0.5208735	0.3063194	0.4932054	0.5858651	0.2304085	0.1906329	0.4434305	0.5155072	0.2262467	0.2919090	0.4928999	0.6287515	0.3034042	0.4916232	0.1437910	0.1795380	0.0472064	0.2179341	0.5236377	0.2206163	0.5463219	0.3523749	0.3957209	0.4733417	0.4550385	0.0535049	0.1695651	0.0272918	0.0713705	0.1945805	0.5984562	0.1872752	0.6383346	0.1375743	0.2218418	0.0433186	0.5664638	0.1109408	0.7296594	0.1856094	0.4949970	0.0000500	0.0458046	0.1323471	0.0427859	0.6170713	0.5117120	0.5172000	0.7233008	0.4391581	0.5122766	0.7841099	0.3404508	0.6323006	0.6842672	0.2691916
400	0.5025032	0.3365076	0.5866549	0.7183051	0.6118881	0.0680897	0.7101564	0.4213649	0.0406162	0.1315157	0.0500495	0.3005542	0.0351716	0.1575619	0.0080107	0.1091467	0.7706596	0.6041270	0.0813599	0.0060690	0.0270738	0.3529871	0.2930138	0.0650848	0.1483462	0.1714151	0.0168969	0.5644164	0.1394191	0.1061693	0.0477845	0.1214253	0.7198543	0.6054273	0.5040205	0.3798729	0.3380657	0.1377967	0.4884611	0.8278091	0.2180348	0.2736502	0.2845335	0.1844112	0.6930456	0.3151258	0.5195217	0.6442412	0.2293538	0.1578960	0.5884069	0.6869282	0.2395519	0.2209895	0.4776121	0.6397988	0.2627028	0.4620408	0.1837611	0.1606897	0.1054712	0.2966678	0.2944047	0.2209237	0.5666342	0.2858412	0.4355889	0.4436910	0.3187972	0.0273900	0.3059629	0.0353996	0.1398633	0.3697407	0.5057741	0.2269259	0.6372933	0.1209673	0.2445130	0.0316578	0.6512913	0.1213402	0.6240586	0.2055598	0.6206691	0.0000256	0.0409372	0.0713037	0.0547130	0.6811948	0.4803026	0.3777974	0.6883666	0.3094377	0.3844273	0.7355038	0.2711644	0.6844358	0.6608426	0.2969627
500	0.6139237	0.2994542	0.5786379	0.5858215	0.5679852	0.0564655	0.7039783	0.4181827	0.0761020	0.0964292	0.0174519	0.3252658	0.0333404	0.1317607	0.0100537	0.0920856	0.6788864	0.6475289	0.0621724	0.0615466	0.0482553	0.3432526	0.2766343	0.0910083	0.1833726	0.1411122	0.0358706	0.5864425	0.2294244	0.1547248	0.0206606	0.1186015	0.5877112	0.6060434	0.6944520	0.3267349	0.2179492	0.0937158	0.4968555	0.7311852	0.2803887	0.2630216	0.2507831	0.1819622	0.6518013	0.3243455	0.4093030	0.6424720	0.2005166	0.1599874	0.6181511	0.6145557	0.1971458	0.3048790	0.5295218	0.5905151	0.2381015	0.3077844	0.2375796	0.2756544	0.0761344	0.3286674	0.4717274	0.2328345	0.6559757	0.3797173	0.4714340	0.4443784	0.2927010	0.0162551	0.3547775	0.1527009	0.0913430	0.6175144	0.4573544	0.1997328	0.5908446	0.1815298	0.4983760	0.0883874	0.7503924	0.1287455	0.7396554	0.2071771	0.5867498	0.0002034	0.0387627	0.0733341	0.0572187	0.6358566	0.5728755	0.3325905	0.7625468	0.3132326	0.3662551	0.7434994	0.3273547	0.7736406	0.6509022	0.2887302
600	0.4392655	0.3617801	0.6100223	0.6313445	0.7555607	0.0585335	0.7161358	0.5351049	0.0227188	0.4556374	0.0112169	0.3988881	0.0381524	0.0310842	0.0025211	0.1205914	0.5121900	0.6918654	0.0756239	0.0071321	0.0189141	0.3211834	0.3137296	0.3598909	0.1414975	0.7160036	0.2081848	0.6019816	0.2507152	0.3197771	0.0565681	0.0310120	0.3599539	0.2459577	0.7448622	0.8761374	0.5207259	0.1232190	0.0438685	0.5715237	0.0342674	0.6194005	0.5660632	0.2932049	0.5660868	0.6610714	0.4378132	0.5194512	0.3384849	0.1785474	0.5838847	0.6188159	0.1931948	0.2663963	0.7079156	0.3488002	0.5596908	0.2296615	0.1749333	0.2973117	0.0748511	0.2846772	0.5534289	0.2782825	0.5060609	0.3015322	0.3623147	0.6474483	0.3618189	0.0112608	0.2350802	0.0474001	0.0781994	0.3378517	0.2833889	0.6892368	0.1123312	0.2028922	0.4240607	0.0483351	0.4685274	0.1068074	0.6550795	0.1582890	0.6713439	0.2493683	0.1658884	0.0653636	0.0624864	0.6197931	0.6622878	0.4175070	0.6912263	0.4575759	0.3938329	0.6813561	0.2713013	0.6429289	0.5537851	0.8134526
700	0.1615782	0.3724655	0.6131313	0.4479481	0.6316239	0.0260240	0.7562074	0.4435574	0.0062931	0.2994836	0.0187712	0.3792172	0.0651587	0.0626452	0.0293588	0.1392302	0.4488835	0.5577825	0.0908715	0.0183994	0.0463414	0.2663962	0.2434260	0.3447632	0.1582653	0.7080871	0.4679268	0.4266897	0.1914486	0.5133174	0.1107423	0.0161991	0.2578054	0.2233601	0.7908141	0.6324787	0.8439550	0.0967176	0.0627686	0.6265213	0.0487043	0.6934513	0.7214420	0.4446671	0.6683488	0.8100162	0.6054319	0.5975692	0.3864803	0.1807184	0.7392063	0.6834460	0.3594370	0.2377785	0.5226099	0.3703870	0.3704065	0.3113922	0.1503918	0.2849505	0.0190582	0.2552563	0.5638295	0.2649784	0.6472916	0.4495446	0.4649818	0.4947481	0.4200454	0.0300684	0.1852272	0.0481804	0.0335669	0.1566290	0.2262908	0.7302432	0.0576143	0.1505907	0.2871466	0.0263459	0.3924792	0.0874216	0.7303587	0.1815875	0.5762376	0.2264443	0.1121289	0.0351590	0.0297541	0.6009246	0.7177332	0.4060063	0.6541239	0.4666987	0.4705066	0.6982451	0.3112534	0.7452596	0.6232369	0.6335510
800	0.1313690	0.2339900	0.5363415	0.3661439	0.6670815	0.0432806	0.5941790	0.5128663	0.0179418	0.5334148	0.0093664	0.4085199	0.0385488	0.0246309	0.0085958	0.1072521	0.2853259	0.4785064	0.0966080	0.0143833	0.0411546	0.1940339	0.1991132	0.2373401	0.1790390	0.7187738	0.4868469	0.3098762	0.1849904	0.4995648	0.1141329	0.0211189	0.2954735	0.1193054	0.5844162	0.8778816	0.6311049	0.0999116	0.0441455	0.5883564	0.0794466	0.7878975	0.7288368	0.5988275	0.6048491	0.7105288	0.5930343	0.6511189	0.4322319	0.1583504	0.6425450	0.6645281	0.4022968	0.3033392	0.4530954	0.3531536	0.2636807	0.2203455	0.0897863	0.2777074	0.0221879	0.2851502	0.5503033	0.5077857	0.5973628	0.3623781	0.4085540	0.5702649	0.4686367	0.0112643	0.1938115	0.0204929	0.0741261	0.1196756	0.2913812	0.8195742	0.0188742	0.1595155	0.2472146	0.0150811	0.4463161	0.0897618	0.6725746	0.1507920	0.6133453	0.1739382	0.0988177	0.0622983	0.0331093	0.8707840	0.6036791	0.4196717	0.7820677	0.4510644	0.5877164	0.5736318	0.2936021	0.7580884	0.6465646	0.7110293
900	0.2147438	0.2867212	0.5252447	0.4027716	0.5973862	0.0437347	0.6899135	0.4728094	0.0131618	0.5552137	0.0073176	0.3288773	0.0302003	0.0125718	0.0119334	0.1324305	0.4048975	0.5137814	0.0967848	0.0001658	0.0428998	0.1940925	0.1849773	0.2183584	0.1656501	0.7306540	0.4437745	0.3360473	0.1608748	0.4272899	0.1521989	0.0139801	0.2378502	0.1366661	0.6548295	0.7189056	0.7729227	0.1049756	0.0815521	0.8402984	0.0748072	0.8000391	0.8270020	0.4637844	0.6986260	0.6815434	0.7466377	0.5718274	0.3288792	0.1851000	0.6629801	0.7317630	0.5519827	0.2185972	0.6265547	0.3696414	0.2866881	0.2615153	0.0838520	0.2779616	0.0141807	0.2987046	0.7062341	0.4456757	0.6575715	0.3917459	0.4321133	0.4986704	0.5261461	0.0139252	0.2116216	0.0226220	0.0462609	0.0764139	0.3825258	0.7466023	0.0312343	0.1843007	0.1750574	0.0520162	0.4407870	0.1076661	0.7784338	0.1827145	0.5242444	0.2059219	0.1648844	0.0597397	0.0365061	0.6457910	0.5911506	0.5155668	0.6117649	0.4611697	0.4334476	0.7216978	0.2677067	0.7371879	0.5755712	0.7120063
1000	0.1324404	0.2604267	0.5444436	0.3669958	0.6497063	0.0467079	0.7418274	0.4390135	0.0275170	0.4691029	0.0465820	0.4214664	0.0221512	0.0252893	0.0061478	0.0890410	0.3227778	0.6018198	0.0422844	0.0000465	0.0351542	0.1549416	0.2826539	0.1249777	0.1087812	0.7405172	0.5105632	0.3995892	0.1662635	0.5431550	0.3055787	0.0353325	0.2039500	0.0910432	0.6964304	0.7724287	0.6216500	0.1183993	0.0731251	0.6001252	0.0490368	0.6650518	0.6027853	0.4805690	0.5132037	0.7202416	0.5522455	0.5520951	0.4482851	0.1881060	0.7740090	0.7393216	0.4541106	0.2365191	0.5578996	0.2706133	0.2280912	0.2124039	0.0618455	0.2476186	0.0049476	0.2995463	0.7382141	0.4911528	0.5761578	0.3581518	0.3637849	0.3849433	0.4992912	0.0197775	0.1986256	0.0722908	0.0441211	0.0730615	0.3788403	0.6617976	0.0342506	0.1003857	0.1764385	0.0407488	0.4346432	0.0845737	0.6544159	0.2059387	0.5358945	0.1982710	0.2400741	0.0824270	0.0295463	0.6483165	0.6346423	0.4499056	0.6871963	0.3922156	0.4893899	0.6639776	0.2990105	0.6888789	0.7204617	0.6381702

0	0.1701672	0.2188568	0.5034862	0.4803223	0.7610588	0.0791866	0.6450942	0.4705132	0.0244314	0.4715035	0.0179969	0.3748993	0.0379113	0.0239109	0.0078635	0.1110836	0.4217050	0.5023405	0.1246676	0.0007381	0.0567189	0.1842719	0.0876130	0.1128869	0.1214030	0.5553318	0.4704142	0.3676517	0.2366720	0.4427100	0.2062996	0.0255196	0.1891291	0.1007920	0.6607395	0.7336623	0.8044751	0.1310528	0.0373337	0.7313301	0.0285612	0.6759441	0.7685787	0.5250724	0.7060201	0.6002986	0.7378376	0.6634303	0.3983228	0.1373002	0.6199375	0.6630038	0.4211565	0.2716133	0.6353219	0.2391331	0.2604338	0.2866501	0.0974878	0.2642215	0.0158967	0.3589372	0.8309434	0.6055337	0.5975808	0.3285863	0.3946654	0.3919270	0.4746586	0.0276165	0.2513977	0.0232760	0.0491238	0.0510309	0.4397810	0.6036339	0.0069165	0.1376815	0.1852707	0.0630080	0.4278782	0.1184578	0.7552797	0.1262045	0.6225131	0.1551723	0.1710140	0.0617053	0.0864196	0.6237165	0.7557318	0.5721259	0.6317046	0.5132249	0.4876975	0.6912930	0.2618365	0.6315197	0.6200024	0.7263945
100	0.1367412	0.2769674	0.5251659	0.3867007	0.5566025	0.0776424	0.7499514	0.4714398	0.3545561	0.5030433	0.0067882	0.3382913	0.0176888	0.0127390	0.0038552	0.0855136	0.6096487	0.5459127	0.0151694	0.0005520	0.4220503	0.1310644	0.1047874	0.0804092	0.1423481	0.6327390	0.5467979	0.3561926	0.2141505	0.5376639	0.2795448	0.0009554	0.2060439	0.0680756	0.7819281	0.7284692	0.8042736	0.0058700	0.0574346	0.2479315	0.0535574	0.2549120	0.4887382	0.6444349	0.7393048	0.6154968	0.6450173	0.6889251	0.4731465	0.5911535	0.6775226	0.5790758	0.4677735	0.1440836	0.5644324	0.1032817	0.1667798	0.2679636	0.0573176	0.2694439	0.0158447	0.3462661	0.7626983	0.6393233	0.5474803	0.2647665	0.4523058	0.4578939	0.5126183	0.0058350	0.0665410	0.0134725	0.0418233	0.0641469	0.4097366	0.6967288	0.0126553	0.1283210	0.1298638	0.0152316	0.2482381	0.1955246	0.6742031	0.1927729	0.5475365	0.2449347	0.2162133	0.0964046	0.0365240	0.7136724	0.5909993	0.6111318	0.3087042	0.2147545	0.3765624	0.4348317	0.0864022	0.3025460	0.4223552	0.6235380
200	0.1967832	0.3105530	0.5500542	0.4282489	0.6946817	0.0250998	0.6516058	0.3881538	0.4800531	0.6129510	0.0272028	0.3356099	0.0205637	0.0330863	0.0041063	0.1048556	0.4651209	0.4831403	0.0018372	0.0004187	0.5413202	0.1540175	0.0522615	0.0573702	0.1627483	0.6950887	0.5888120	0.3172950	0.2639064	0.4537943	0.3136989	0.0003564	0.1956101	0.0673702	0.6437020	0.7260418	0.7479864	0.0017450	0.0215683	0.2074297	0.0730769	0.2895368	0.5082358	0.6503517	0.6690752	0.6942476	0.6450736	0.8361759	0.4849830	0.6751775	0.6866765	0.6565692	0.5050783	0.1350133	0.5309263	0.0860479	0.1986608	0.2886392	0.0814868	0.3002238	0.0366364	0.3632442	0.6473764	0.7019340	0.5555823	0.2777988	0.4364271	0.4777976	0.5948832	0.0000357	0.0189054	0.0497887	0.0499091	0.0771366	0.3288059	0.7855309	0.0399009	0.0814209	0.1686271	0.0020273	0.2674463	0.1718576	0.4218874	0.1929007	0.5907740	0.2502997	0.1295171	0.0607581	0.0735529	0.7364109	0.6770321	0.5691244	0.2243252	0.0694394	0.3876437	0.5476638	0.0883927	0.3203528	0.3002546	0.6493714
300	0.2202263	0.3453344	0.4889635	0.5094159	0.8812662	0.0488986	0.6491259	0.4439547	0.4436825	0.4455574	0.0237790	0.4400637	0.0253944	0.0358019	0.0025637	0.1164934	0.5974633	0.5589485	0.0027641	0.0006615	0.4813488	0.2612414	0.0687304	0.1005220	0.1715636	0.7465558	0.5450405	0.3771806	0.2521296	0.3846472	0.3723384	0.0010627	0.2226084	0.0598397	0.7081991	0.6316357	0.7877236	0.0025313	0.0489494	0.2763024	0.1332972	0.1983245	0.4509531	0.6315705	0.6059701	0.7997979	0.4200422	0.7462998	0.5570069	0.5276944	0.7532303	0.6172450	0.4697010	0.1646222	0.4708706	0.1131830	0.2349520	0.2238495	0.0303120	0.3298483	0.0247022	0.3810670	0.6996823	0.6057891	0.5209606	0.3216425	0.3711632	0.4938666	0.5825925	0.0002792	0.0233504	0.0342497	0.0394727	0.0544353	0.3030444	0.7548884	0.0143583	0.1468776	0.2002149	0.0017260	0.1535185	0.3250951	0.4420175	0.1213452	0.4770792	0.2016509	0.1888592	0.1008619	0.0396399	0.6709868	0.6327807	0.4936185	0.1653340	0.1004873	0.3661466	0.5163138	0.0758621	0.3704999	0.3770805	0.6318484
400	0.2933111	0.2946515	0.5126168	0.3795595	0.6098188	0.0820769	0.6995824	0.4625881	0.4870735	0.4863073	0.0085711	0.3703805	0.0293786	0.0172159	0.0004099	0.0792256	0.5855268	0.6336769	0.0117551	0.0044443	0.6260312	0.2175592	0.1443254	0.2114143	0.1773624	0.6309909	0.5810992	0.5048502	0.2435710	0.4986267	0.2809050	0.0018768	0.1675799	0.0684073	0.7697558	0.5995419	0.5294746	0.0151846	0.0485659	0.2223266	0.1214501	0.2197847	0.5404705	0.6664385	0.7208769	0.6511452	0.5202233	0.7903526	0.5721056	0.5039911	0.5521751	0.8149164	0.4777708	0.1434242	0.5172119	0.0794454	0.2716719	0.2202029	0.0238264	0.2276706	0.0108261	0.3370512	0.5908590	0.5706377	0.6170426	0.3585626	0.3115208	0.4598523	0.4890169	0.0000226	0.0241660	0.0340765	0.0505882	0.0852158	0.2438658	0.8156904	0.0256612	0.0998351	0.2117589	0.0026482	0.2554710	0.2323110	0.4780317	0.2049456	0.5380719	0.0941736	0.1899150	0.1029949	0.0692767	0.6055054	0.6540365	0.6167327	0.2325576	0.0789317	0.3854744	0.5433250	0.0695526	0.3437230	0.2710368	0.7539559
500	0.2701893	0.3783577	0.6990331	0.4657731	0.5796829	0.0507279	0.6743307	0.5544992	0.3494564	0.6032445	0.0261467	0.3666138	0.0225979	0.0254591	0.0058563	0.1024733	0.4668749	0.5282904	0.0006674	0.0008329	0.4851885	0.1562224	0.1291148	0.1815334	0.1748259	0.6642022	0.5321682	0.4654526	0.2748411	0.4882707	0.4154281	0.0001476	0.2625019	0.0529939	0.6925992	0.6982794	0.6051211	0.0028386	0.0382353	0.1527196	0.1608051	0.2351520	0.5284619	0.5919026	0.6372356	0.7515352	0.6656885	0.6684768	0.5141930	0.5741544	0.5781191	0.6758201	0.4803568	0.1134261	0.6021193	0.0787305	0.2361363	0.2722653	0.0349541	0.3320037	0.0124063	0.3851501	0.7052275	0.6160699	0.5674021	0.2610777	0.4301913	0.4704465	0.5631428	0.0000003	0.0441979	0.0098014	0.0753505	0.0856553	0.4240473	0.6294305	0.0178398	0.1337880	0.1775266	0.0172603	0.1940262	0.2305110	0.4048100	0.1584180	0.5103889	0.1185179	0.2120544	0.1356233	0.0398608	0.6628756	0.6579911	0.5022702	0.1607456	0.0485827	0.3957640	0.4668866	0.1362302	0.3375929	0.1348498	0.9205272
600	0.2581208	0.2621821	0.6256270	0.4721447	0.7260106	0.0554662	0.7157374	0.5913379	0.0257321	0.4909052	0.0255748	0.4648093	0.0245559	0.0248266	0.0107339	0.0941883	0.3359048	0.5532308	0.0300866	0.0081901	0.0597345	0.1926938	0.1263782	0.2049569	0.2092910	0.6307094	0.5191695	0.3597572	0.2271917	0.5250934	0.2351560	0.0173244	0.2377286	0.1123237	0.6131747	0.7506884	0.7473485	0.1055993	0.0760903	0.5766549	0.0800666	0.5463831	0.7005466	0.5026878	0.7544436	0.6917584	0.5985821	0.6598349	0.4517825	0.1702210	0.6765065	0.6178351	0.4742753	0.2646742	0.5184848	0.3381112	0.3051464	0.1703036	0.1021260	0.3224401	0.0182163	0.3736235	0.7055829	0.6011842	0.5114231	0.3253069	0.3677196	0.4149614	0.4200959	0.0226214	0.1674494	0.0398263	0.0573134	0.0938271	0.3787433	0.7499087	0.0201896	0.1228909	0.1868550	0.0348639	0.3263596	0.2136327	0.7150813	0.1800096	0.6750385	0.1615272	0.2257509	0.0729626	0.0401559	0.7641959	0.7318566	0.4711680	0.7157921	0.3055828	0.4663104	0.5144154	0.2752361	0.6414219	0.5733591	0.8210329
700	0.1717988	0.3013047	0.5131424	0.3597497	0.5894174	0.0450727	0.6808661	0.5352924	0.0211616	0.4541073	0.0046221	0.3752861	0.0612867	0.0421332	0.0040028	0.1056040	0.4928333	0.4632911	0.1030784	0.0085720	0.0354406	0.1608036	0.2126701	0.1864167	0.1447990	0.6406288	0.5128466	0.3356573	0.2068684	0.5317067	0.2736544	0.0413729	0.2292604	0.0938992	0.6825118	0.6911444	0.6865453	0.1599076	0.0626730	0.7001344	0.0416909	0.6358234	0.6933675	0.6465740	0.6803609	0.6428718	0.6413114	0.7073274	0.4701517	0.1802162	0.5872722	0.5382265	0.3060292	0.3226190	0.5548393	0.3004801	0.3002557	0.2642886	0.0722464	0.2490093	0.0242838	0.3644227	0.6583364	0.5074761	0.5455304	0.3600496	0.5012307	0.5012546	0.5114256	0.0138368	0.1769035	0.0141204	0.0421931	0.0986826	0.3849859	0.7640879	0.0136428	0.0785117	0.1493396	0.0228913	0.4541795	0.0871301	0.6384938	0.2175005	0.6759409	0.1998005	0.1706890	0.0925881	0.0510413	0.6602949	0.6537772	0.5027179	0.7398470	0.4258986	0.5608884	0.8018571	0.2314608	0.6000622	0.5408340	0.7235803
800	0.1586055	0.2067890	0.6360896	0.4056302	0.6725021	0.0272557	0.7659681	0.5086378	0.0125893	0.4764179	0.0104531	0.3536678	0.0215672	0.0194210	0.0085001	0.1010424	0.4468757	0.5007168	0.0843467	0.0027731	0.0396078	0.1487551	0.1750022	0.2045977	0.1165480	0.7078130	0.5368344	0.3475972	0.1966012	0.4915617	0.2407662	0.0081063	0.2023986	0.1383991	0.7930421	0.7375713	0.7455885	0.1172908	0.0772771	0.6676740	0.0417086	0.6709255	0.8218584	0.6617857	0.6214721	0.6738834	0.5819952	0.5954507	0.4364846	0.1701708	0.6658116	0.6507424	0.5187865	0.2523404	0.5980019	0.3035789	0.2966647	0.2554879	0.0848031	0.3155374	0.0098874	0.3501354	0.6302802	0.5442802	0.5388319	0.4125125	0.3316422	0.5059283	0.4964076	0.0161279	0.2639136	0.0158237	0.0449689	0.0494718	0.4365506	0.6266483	0.0317488	0.1480531	0.3003855	0.0359882	0.4368767	0.1171861	0.7033392	0.1924878	0.5936367	0.1999302	0.1363788	0.0665782	0.0661371	0.6459876	0.7110498	0.5037933	0.7354604	0.5971983	0.5431358	0.7809341	0.2266154	0.7396601	0.5754317	0.8587791
900	0.1173890	0.2357557	0.4931485	0.3610158	0.8052387	0.0290675	0.7707928	0.4747853	0.0132960	0.4616865	0.0248870	0.4852196	0.0305405	0.0265421	0.0189663	0.1112231	0.4264866	0.4109050	0.0421216	0.0067430	0.0338141	0.1798493	0.1902125	0.1447461	0.1194705	0.6432161	0.5801069	0.4255967	0.1629966	0.5925598	0.1743643	0.0150418	0.1735895	0.0947310	0.6418924	0.7207492	0.5946888	0.1009159	0.0839908	0.7694938	0.0487238	0.6291767	0.6928515	0.4853975	0.6380652	0.6595763	0.5367195	0.6854338	0.3829394	0.2209932	0.5786247	0.7793922	0.4221349	0.1737753	0.6022704	0.3317450	0.2572454	0.2683906	0.0958591	0.1959611	0.0127583	0.2681658	0.7015291	0.4558234	0.4448478	0.4017581	0.4273353	0.4258362	0.5042043	0.0155053	0.2013917	0.0208369	0.0593883	0.0476725	0.5055895	0.6415596	0.0253398	0.1061321	0.1450611	0.0505315	0.4364182	0.1951787	0.8026105	0.1280265	0.5708914	0.2370045	0.1853829	0.0461777	0.0526915	0.7603428	0.5585322	0.4413734	0.7111893	0.5196583	0.5636023	0.7088237	0.2847337	0.7385889	0.5897595	0.6887012
1000	0.1582802	0.2855679	0.5564049	0.3991297	0.6844059	0.0721165	0.7763217	0.4844411	0.0046394	0.5120505	0.0092442	0.3800988	0.0336274	0.0277208	0.0050706	0.1657819	0.2911896	0.5562750	0.0902543	0.0042446	0.0427390	0.1850272	0.1292939	0.1416249	0.1981729	0.6669159	0.4260679	0.3460002	0.2209271	0.5633973	0.1821183	0.0306023	0.1896419	0.1128783	0.6758874	0.7118685	0.7333361	0.1013059	0.0735731	0.6536455	0.0583787	0.7564177	0.6949740	0.5881191	0.6423388	0.6563369	0.6158092	0.7200427	0.5467113	0.1921607	0.7711434	0.7356664	0.3663846	0.2811221	0.5827602	0.3732683	0.2932429	0.2008136	0.0954748	0.3028994	0.0299523	0.3459020	0.6722127	0.5024256	0.3850796	0.3978727	0.4393199	0.4912105	0.4342956	0.0268333	0.1697467	0.0151270	0.0846295	0.0549960	0.3831180	0.7372056	0.0162341	0.1173098	0.1390194	0.0274676	0.4386705	0.1389278	0.7915064	0.1511619	0.7084773	0.2111419	0.1857787	0.1752677	0.0474612	0.6199431	0.6640303	0.4090780	0.7166658	0.6037237	0.5282066	0.7080973	0.2956644	0.7233791	0.5680775	0.7622305

