"Time"	G1	G2	G3	G4	G5	G6	G7	G8	G9	G10	G11	G12	G13	G14	G15	G16	G17	G18	G19	G20	G21	G22	G23	G24	G25	G26	G27	G28	G29	G30	G31	G32	G33	G34	G35	G36	G37	G38	G39	G40	G41	G42	G43	G44	G45	G46	G47	G48	G49	G50	G51	G52	G53	G54	G55	G56	G57	G58	G59	G60	G61	G62	G63	G64	G65	G66	G67	G68	G69	G70	G71	G72	G73	G74	G75	G76	G77	G78	G79	G80	G81	G82	G83	G84	G85	G86	G87	G88	G89	G90	G91	G92	G93	G94	G95	G96	G97	G98	G99	G100
0	0.3668745	0.0047146	0.6634177	0.3609412	0.1381463	0.3297199	0.1699214	0.1837809	0.3432718	0.4633173	0.5338677	0.5006336	0.5204338	0.4997665	0.4050868	0.0368600	0.6580168	0.3793564	0.5100118	0.1993599	0.4804732	0.7425001	0.5739919	0.4949451	0.4076553	0.3260833	0.3590178	0.6308008	0.6727516	0.4066110	0.2448590	0.0348943	0.1420272	0.0532331	0.0060302	0.3941454	0.0798482	0.0635770	0.5654655	0.3720123	0.5855201	0.5654736	0.2475257	0.0589091	0.2974968	0.6899111	0.7496444	0.0329982	0.2663004	0.3448896	0.5092224	0.4448509	0.7951735	0.6041577	0.0199720	0.7037076	0.6473474	0.5065304	0.3721861	0.1674705	0.0509606	0.2542565	0.6083270	0.0658053	0.6854533	0.6585924	0.6735307	0.7175985	0.7479441	0.6469138	0.0260665	0.1969494	0.6620676	0.6285959	0.1559865	0.6259631	0.6272036	0.0133598	0.5769858	0.1801844	0.6552630	0.0034809	0.4252710	0.7520782	0.0063633	0.1841558	0.3715733	0.4117130	0.4425729	0.0295046	0.6183993	0.7171779	0.0576188	0.0189606	0.0129344	0.7498459	0.6259493	0.0585466	0.6517156	0.2019975
100	0.4070062	0.0093424	0.6274595	0.3133888	0.1383281	0.5686948	0.0090045	0.2212560	0.0449516	0.5223053	0.4799416	0.5212569	0.2850127	0.3753229	0.1628260	0.0220741	0.5523499	0.0981838	0.7043563	0.1791863	0.4793917	0.5868045	0.6986742	0.2761975	0.3108816	0.4429276	0.1639441	0.5899638	0.5820231	0.3629435	0.3171305	0.0479766	0.1128780	0.0588777	0.0032502	0.4693542	0.1402635	0.0312857	0.5388209	0.3956280	0.1809570	0.6819772	0.2085926	0.0296271	0.4246648	0.6161231	0.3814313	0.0236802	0.3150484	0.3309979	0.5995776	0.4384271	0.3680224	0.5931844	0.0165685	0.7786848	0.6330132	0.5631480	0.3336769	0.1073427	0.0100971	0.2801673	0.6382800	0.0284733	0.7056846	0.5695888	0.5838823	0.5906472	0.6235683	0.5670917	0.0767918	0.1159844	0.6564305	0.0938826	0.0851366	0.5364250	0.6177099	0.0102608	0.6721380	0.2194671	0.5594688	0.0004310	0.0544296	0.7131645	0.0268021	0.1763607	0.3445615	0.1115560	0.4118142	0.3324124	0.3319497	0.4124956	0.0222413	0.4306045	0.0052468	0.6255122	0.6891143	0.0730776	0.6081717	0.2456426
200	0.4814392	0.0034885	0.7229933	0.4485077	0.1559434	0.4412616	0.0007076	0.1633565	0.0822960	0.4860334	0.3583101	0.3692389	0.2469862	0.4231583	0.1745001	0.0348946	0.4829985	0.0096762	0.7842319	0.0623942	0.5025438	0.5599936	0.7035803	0.2759430	0.3132045	0.4742979	0.1011177	0.8998076	0.5850949	0.5032325	0.3010455	0.0302656	0.2108308	0.0397290	0.0072506	0.3288924	0.1423535	0.0159759	0.3179217	0.5553910	0.1025392	0.7133748	0.2801426	0.0320107	0.3866190	0.6087858	0.3508527	0.0281515	0.3124959	0.3613908	0.6923637	0.4993469	0.3663935	0.6469823	0.0134043	0.5930592	0.4666126	0.5731040	0.3675454	0.1334010	0.0465238	0.1918075	0.5694322	0.0104022	0.7428802	0.8167040	0.5763459	0.6064615	0.5448560	0.6724301	0.0807154	0.1284757	0.5986981	0.0997169	0.0246338	0.0700687	0.4137619	0.0211520	0.6028550	0.2325097	0.6371083	0.0006523	0.0384881	0.6488739	0.0109031	0.1880931	0.2541182	0.1005237	0.3793769	0.3448717	0.0945487	0.3812294	0.0423800	0.4603568	0.0065671	0.7380729	0.6903595	0.1350224	0.5375434	0.2621098
300	0.5363893	0.0214746	0.6726753	0.5177575	0.1411285	0.2508250	0.0007517	0.1096584	0.0808787	0.5574588	0.3062206	0.5449499	0.2720940	0.4640737	0.1993126	0.0434018	0.5029446	0.0013697	0.7099390	0.0527594	0.5638272	0.6198114	0.7823862	0.3119155	0.2470054	0.3391897	0.0949086	0.7792665	0.7354635	0.5316141	0.2842151	0.0152078	0.2225671	0.0872112	0.0107483	0.2983528	0.1102531	0.0532214	0.2646792	0.5760626	0.1430963	0.7153618	0.2757570	0.1111178	0.4186552	0.4801782	0.2688514	0.0250255	0.2946505	0.3822659	0.7585892	0.3366269	0.4956743	0.6949272	0.0256820	0.6587704	0.7757267	0.6138608	0.3948732	0.1363348	0.0630562	0.1427524	0.5595119	0.0210197	0.5564424	0.6212194	0.5899461	0.6036952	0.5920739	0.5804447	0.0426758	0.1458764	0.6524903	0.0494089	0.0131348	0.0142197	0.3240434	0.0499495	0.5656917	0.1640960	0.6682581	0.0007541	0.0539332	0.5265850	0.0204759	0.1691549	0.3130342	0.1422175	0.2876699	0.4356697	0.1971084	0.3781452	0.0215227	0.4597769	0.0220789	0.7050604	0.5498014	0.3451476	0.6497689	0.2421156
400	0.5695571	0.0090588	0.6093500	0.5058744	0.1366730	0.1873245	0.0003527	0.1192451	0.0677403	0.4786130	0.3647300	0.4706106	0.3440860	0.4761208	0.1665696	0.0495709	0.5948363	0.0074338	0.6178981	0.0382929	0.5926412	0.7272023	0.5460273	0.2750234	0.2805269	0.3661279	0.1122280	0.6369772	0.5940988	0.4070593	0.3352498	0.0564220	0.1828571	0.0449356	0.0143518	0.2292444	0.1701270	0.0317121	0.3635966	0.6868417	0.1409323	0.6608266	0.2862990	0.0512986	0.4352879	0.5262447	0.2783255	0.0536883	0.2271118	0.4062153	0.5724385	0.4092900	0.4676012	0.7719922	0.0213336	0.6946168	0.6167298	0.5511626	0.4899503	0.1304917	0.0598625	0.1199791	0.6568138	0.0327955	0.6263852	0.6166072	0.6713760	0.5874189	0.5096436	0.6108728	0.0473396	0.1584840	0.6057941	0.0356326	0.0014603	0.0238792	0.2840545	0.0527899	0.6325831	0.1538439	0.7684134	0.0018070	0.0668545	0.6687293	0.0083417	0.1344673	0.2341544	0.1365045	0.1257171	0.4046000	0.2324581	0.4351111	0.0258334	0.2757418	0.0124801	0.6940993	0.7381795	0.2680434	0.6046656	0.1729654
500	0.6338028	0.0163957	0.6074615	0.5357404	0.1203927	0.2495020	0.0000000	0.0776055	0.0644086	0.5230710	0.4028860	0.3667216	0.2913248	0.5419903	0.2009509	0.0530428	0.5438036	0.0046018	0.4499687	0.0327863	0.4839714	0.6902691	0.6153014	0.3680956	0.4077587	0.3867343	0.0884743	0.6625811	0.6204713	0.4743371	0.2962272	0.0185053	0.2367730	0.0211184	0.0114357	0.1759012	0.1701254	0.0395604	0.2776583	0.6452323	0.1337362	0.6228498	0.2120773	0.0688562	0.3988902	0.5483984	0.3199666	0.0817002	0.2183742	0.3476194	0.6262047	0.4168019	0.4124772	0.7176909	0.0261838	0.6613588	0.5768476	0.5112760	0.4261590	0.1333361	0.0422592	0.0520089	0.5234707	0.0213168	0.5872133	0.6498681	0.6537883	0.5224716	0.6376349	0.6401400	0.0593019	0.1184520	0.6464589	0.1069271	0.0081464	0.0046700	0.3069171	0.0771598	0.6284093	0.2889691	0.6460592	0.0010012	0.0323254	0.7589941	0.0281821	0.1172558	0.2753131	0.1327030	0.0954659	0.3987214	0.2811058	0.4495403	0.0546159	0.4731607	0.0122705	0.5782383	0.6582964	0.1147949	0.6607544	0.1832784
600	0.7408400	0.0071005	0.6833884	0.5186315	0.1238801	0.1561557	0.1636642	0.1069687	0.3736117	0.4932024	0.4924696	0.4727328	0.5609239	0.4790156	0.3604578	0.0582091	0.6246994	0.0996415	0.5829567	0.0575292	0.5505460	0.7614270	0.8280439	0.4122137	0.2707102	0.3509811	0.1935500	0.7333034	0.4536088	0.3536440	0.2945994	0.0310925	0.2100331	0.0388147	0.0239205	0.1783742	0.2058304	0.0614127	0.3839789	0.5281510	0.6043308	0.6468033	0.3175426	0.0243790	0.3620966	0.2075993	0.7064211	0.1031642	0.1994696	0.3051857	0.5476453	0.5040432	0.6013692	0.6270205	0.0512424	0.7533067	0.5903025	0.5156715	0.4020169	0.1932474	0.0583226	0.1034532	0.5607597	0.0968661	0.7051647	0.5031486	0.5951056	0.6181090	0.5796856	0.6078837	0.0452222	0.1577502	0.6986631	0.5114744	0.0486300	0.5147650	0.6055441	0.0519453	0.6221811	0.2434448	0.9359845	0.0000750	0.4162973	0.6190780	0.0068085	0.0735422	0.2506156	0.4741231	0.0664634	0.0701259	0.2978634	0.6501560	0.0722812	0.0376354	0.0229498	0.6788949	0.7012911	0.0724461	0.6235501	0.2151525
700	0.5048914	0.0064416	0.6231324	0.4891966	0.1407328	0.2774848	0.1906866	0.0675056	0.4271880	0.5544900	0.5188374	0.4795100	0.4588527	0.3165062	0.3354112	0.0224878	0.5746289	0.1358450	0.6794813	0.0970936	0.6103451	0.7274790	0.5657691	0.4698063	0.3013897	0.3901802	0.3463587	0.7386168	0.3929120	0.5168347	0.2233155	0.0852129	0.1740508	0.0542455	0.0128636	0.2056779	0.1611110	0.1235371	0.5413056	0.5854591	0.5754302	0.7481077	0.3276722	0.0529257	0.3802241	0.3331925	0.6509138	0.0543149	0.2210097	0.3017133	0.3670448	0.5326664	0.7340032	0.7625673	0.0234010	0.6573880	0.6618985	0.5574087	0.2962070	0.1265575	0.0699692	0.1757483	0.6027892	0.0722204	0.5761310	0.5410612	0.6858758	0.6269033	0.6656821	0.7018696	0.0350770	0.1401891	0.6645366	0.5875445	0.1240151	0.6589869	0.5558508	0.0630648	0.5391872	0.0792370	0.6629834	0.0018520	0.5007361	0.5632269	0.0288951	0.0948617	0.2398322	0.3957200	0.0588759	0.0517744	0.5352975	0.5376052	0.0708094	0.0188349	0.0190998	0.7576724	0.5868708	0.1233663	0.6729772	0.2066824
800	0.4951225	0.0128684	0.6543681	0.3901826	0.1411922	0.2901428	0.1612670	0.1326948	0.4141746	0.4438916	0.5791382	0.5152941	0.4258077	0.3863446	0.3221189	0.0557784	0.5552234	0.2462891	0.5166684	0.1123102	0.6943530	0.6162170	0.5527863	0.3663380	0.2828012	0.3805578	0.1603347	0.5442186	0.6136051	0.4587567	0.2572834	0.0814496	0.1869436	0.0273540	0.0198529	0.2300546	0.2021801	0.0382605	0.5609159	0.4901696	0.7486661	0.6576241	0.2430599	0.0418364	0.3499428	0.6400783	0.6374217	0.0212335	0.2534104	0.3281479	0.5616352	0.4929663	0.6547264	0.7040778	0.0101143	0.6936475	0.6001256	0.6076440	0.2799869	0.1419956	0.0136688	0.0818291	0.7316826	0.0628092	0.6070141	0.4143599	0.7606379	0.6209171	0.5512587	0.5378504	0.0487950	0.1036773	0.4956652	0.6075025	0.1930551	0.5914285	0.6178159	0.0560930	0.6135884	0.2172302	0.6228272	0.0058924	0.5591750	0.6186767	0.0048185	0.1059639	0.3188651	0.3352604	0.1305512	0.0465319	0.6680226	0.7613418	0.0910707	0.0381896	0.0046845	0.6201497	0.6477468	0.1228764	0.6556838	0.2329425
900	0.5577048	0.0065587	0.6284344	0.4087839	0.1904366	0.2579414	0.1503067	0.1083919	0.4219195	0.6153949	0.4276737	0.5004101	0.4820536	0.3635654	0.3061655	0.0638574	0.5788141	0.1972736	0.6167928	0.0826992	0.5727223	0.6962180	0.7340605	0.3342330	0.3992236	0.4244691	0.3950114	0.6392698	0.5812181	0.5604393	0.3434235	0.0375987	0.1281219	0.0300487	0.0048065	0.2844375	0.1637157	0.0777110	0.7431782	0.3528340	0.7538507	0.6631420	0.2629829	0.0729859	0.3624353	0.5683480	0.6000838	0.0335976	0.2823622	0.3385285	0.6163530	0.5047807	0.6523441	0.6609062	0.0223998	0.6024536	0.5963491	0.5262132	0.3247976	0.1463961	0.0960623	0.2557493	0.6711970	0.1150031	0.6542555	0.4057607	0.6307016	0.7426771	0.5766531	0.6621848	0.0460253	0.1484907	0.6880955	0.5281483	0.1527884	0.7283618	0.6416883	0.0067963	0.6086101	0.2504122	0.5055392	0.0002174	0.3864917	0.7401803	0.0038611	0.1677481	0.2889640	0.3477263	0.1917432	0.0316182	0.6400898	0.5952150	0.0577308	0.0127738	0.0015177	0.7762145	0.6903345	0.0925186	0.6733588	0.2260036
1000	0.4677128	0.0122955	0.6773838	0.4191111	0.1267434	0.2200452	0.0886978	0.0930130	0.3627261	0.5041697	0.4963286	0.5507214	0.4470431	0.2653090	0.2870741	0.0403095	0.5209643	0.3914783	0.6189089	0.1428471	0.6034627	0.6741784	0.5517275	0.3595826	0.3557824	0.3212656	0.3640665	0.6729869	0.5398511	0.2759771	0.3064865	0.0512800	0.1636589	0.0139997	0.0052098	0.2377304	0.1351318	0.0652323	0.5326963	0.3524996	0.7112306	0.7802002	0.2507769	0.0604404	0.4040420	0.5636581	0.6530332	0.0274355	0.1768664	0.3876531	0.4598638	0.4961271	0.6859481	0.6252126	0.0191261	0.6273431	0.6476039	0.5703133	0.3706217	0.1717906	0.0533963	0.2262236	0.6744279	0.1026434	0.6656193	0.5672328	0.6438979	0.5626690	0.7041506	0.6092483	0.0754689	0.1640999	0.6059706	0.5747920	0.1203812	0.7114796	0.6657192	0.0218198	0.6131374	0.1936701	0.6302045	0.0024418	0.4607916	0.7032915	0.0088893	0.1030862	0.3829419	0.3720329	0.1019321	0.0522163	0.5285943	0.7809417	0.0326328	0.0203681	0.0067969	0.6501984	0.5819667	0.0829382	0.6035206	0.2171830

0	0.4005209	0.0062497	0.6754314	0.3339042	0.2064010	0.3230911	0.1903038	0.1969214	0.3591186	0.5404660	0.7123005	0.4713736	0.4446479	0.3779527	0.3483923	0.0507093	0.5997417	0.4004997	0.5614246	0.2194620	0.4835755	0.7526046	0.6871632	0.3301742	0.3863737	0.4408502	0.3207078	0.6282110	0.6834666	0.3255423	0.3397516	0.0316666	0.1150987	0.0357953	0.0053693	0.4013086	0.0742457	0.0348486	0.6463749	0.2935297	0.6982717	0.6611589	0.2390368	0.0582504	0.4195840	0.6375819	0.7201783	0.0310883	0.2876389	0.3682253	0.6168621	0.4155929	0.5781858	0.6049585	0.0276187	0.6320912	0.6539152	0.5582049	0.4202354	0.1536500	0.0643822	0.2943532	0.6857133	0.1226048	0.8518848	0.4975253	0.7738949	0.7028140	0.5903677	0.6497060	0.0398662	0.2052050	0.6338197	0.6551159	0.1527381	0.5898507	0.6246146	0.0202541	0.5763387	0.2142962	0.7209353	0.0020556	0.4274292	0.8932591	0.0035502	0.1379769	0.3146704	0.4310436	0.4204505	0.0509638	0.5744189	0.5946848	0.0566998	0.0080034	0.0163430	0.8012114	0.6639165	0.0969294	0.5615340	0.2136241
100	0.3615086	0.0071512	0.6124328	0.5354483	0.0297728	0.4181957	0.1780406	0.2468395	0.4342399	0.4848100	0.5112374	0.3771096	0.4016509	0.4484576	0.3759598	0.2052546	0.5759181	0.5695708	0.6810321	0.3073482	0.5176045	0.6114237	0.3351749	0.2819302	0.4223197	0.4131967	0.2696919	0.7506901	0.6590270	0.4210630	0.3055590	0.0043389	0.0848632	0.5081906	0.0012671	0.0998196	0.0701925	0.0313534	0.5701721	0.2021772	0.7344163	0.6871740	0.3342523	0.0593228	0.3128008	0.5445132	0.7155015	0.0268412	0.2294774	0.3326687	0.5533649	0.6162538	0.6856733	0.7587322	0.2795252	0.5668058	0.2935440	0.5580908	0.4603198	0.1650171	0.0276531	0.3634650	0.6429715	0.0774979	0.5649260	0.4744335	0.6888178	0.6035390	0.5384439	0.7589455	0.0196291	0.0904439	0.6568371	0.6527724	0.2211494	0.6230796	0.6643133	0.0044412	0.6850156	0.2740580	0.7104968	0.0057985	0.3111382	0.5683356	0.0736197	0.1570776	0.3499310	0.0405780	0.5598554	0.3095867	0.2799005	0.7230641	0.1203984	0.0121879	0.4998443	0.2123449	0.6098834	0.0797251	0.7040640	0.1672117
200	0.2602280	0.0278063	0.5111418	0.6176068	0.0269671	0.4145327	0.1312180	0.1476207	0.3126241	0.6074782	0.6175844	0.5249353	0.3660329	0.3969529	0.3787285	0.2381927	0.5379474	0.5130231	0.6394532	0.3070570	0.4062484	0.6849112	0.2512669	0.1934495	0.2434167	0.4801656	0.2499682	0.7224143	0.7313188	0.5267685	0.3124189	0.0025400	0.0820669	0.4840419	0.0024309	0.0389095	0.0913727	0.0276587	0.5295997	0.2082350	0.5858057	0.5595250	0.2193295	0.0441535	0.3249508	0.5851317	0.6766116	0.0329330	0.2175630	0.3068306	0.6266129	0.8155037	0.6375254	0.6498750	0.5197110	0.2391658	0.2593396	0.5724084	0.4181008	0.0242008	0.0214648	0.3624079	0.6446255	0.0609723	0.6567185	0.6243318	0.6806637	0.6270766	0.8216818	0.6471505	0.0246402	0.0504042	0.6800564	0.6102668	0.2032604	0.5763575	0.6472776	0.0160070	0.6357646	0.4062440	0.6872491	0.0016700	0.3808354	0.5235996	0.0950979	0.1286176	0.2673158	0.0678311	0.5913847	0.3845304	0.1625739	0.7258874	0.1179593	0.0304551	0.4696464	0.2551831	0.6678798	0.0823693	0.7127918	0.2211681
300	0.2872994	0.0373064	0.8333132	0.6118545	0.0196653	0.4967345	0.1214187	0.2536681	0.5380235	0.5266865	0.4555804	0.4461804	0.4365149	0.3672264	0.3129576	0.1854710	0.5621084	0.6964786	0.7674314	0.3840287	0.5583112	0.6102579	0.2610980	0.1771811	0.2377738	0.5082688	0.2672805	0.7215715	0.6552753	0.4577407	0.2446055	0.0019520	0.1984296	0.5299584	0.0005396	0.0630604	0.0878650	0.0489859	0.5458499	0.1964654	0.5846030	0.6280396	0.2664564	0.0506997	0.1846818	0.4617589	0.7374374	0.0402913	0.1673166	0.3849636	0.6439056	0.5940738	0.7336556	0.7125420	0.5214150	0.1907704	0.3088719	0.5805914	0.4141037	0.0538227	0.0318073	0.3093939	0.6215476	0.0537033	0.6633906	0.5504341	0.6698327	0.7763609	0.7082882	0.6248397	0.0213420	0.1167129	0.7768418	0.6066543	0.1917912	0.5791854	0.7814344	0.0322175	0.6280675	0.4719995	0.6478879	0.0017211	0.2626480	0.5084590	0.1201014	0.1256153	0.3551737	0.0792585	0.4729394	0.4031991	0.1459821	0.6981470	0.1455666	0.0259881	0.4652017	0.1868669	0.7148903	0.0286769	0.6873362	0.2522060
400	0.2793899	0.0031896	0.6744152	0.7711808	0.0275341	0.6034941	0.1872357	0.3179263	0.3858529	0.6460308	0.4671769	0.5057304	0.3522919	0.2561384	0.2865765	0.1998784	0.4753941	0.7411504	0.7221367	0.3835111	0.5738618	0.7179540	0.2571018	0.1458116	0.1549500	0.6326282	0.2929741	0.7363990	0.6350731	0.3803925	0.2594278	0.0002184	0.1119873	0.7348088	0.0011438	0.0523872	0.0967527	0.0412952	0.5911881	0.1334186	0.6490716	0.6013854	0.3312717	0.0319960	0.3050329	0.3531776	0.6627615	0.0381259	0.1381921	0.3177958	0.5601648	0.5635366	0.5752337	0.6986553	0.6523924	0.2626694	0.3008321	0.4816376	0.4898905	0.0150474	0.0249403	0.5387571	0.7022594	0.0947368	0.7242282	0.4642333	0.5914630	0.6404661	0.6298131	0.6590607	0.0217123	0.0879296	0.5656329	0.6965114	0.2776919	0.6695331	0.6044842	0.0176210	0.6153681	0.4713893	0.6214264	0.0016102	0.3484069	0.7127668	0.1200439	0.1800260	0.4098464	0.0393335	0.6000329	0.3625002	0.1292752	0.6992262	0.1168261	0.0129926	0.4480647	0.2116895	0.6296605	0.0901230	0.5539654	0.1920379
500	0.2938951	0.0064077	0.6471506	0.5672350	0.0166584	0.4532869	0.1406304	0.3427758	0.3969283	0.6542846	0.5078752	0.5162441	0.3314143	0.3051027	0.3365819	0.1890412	0.5061790	0.7484018	0.8005410	0.4413657	0.5151415	0.7031578	0.2477412	0.1469995	0.1411490	0.5163036	0.2841587	0.6222152	0.8208304	0.4197125	0.2473086	0.0000838	0.1137415	0.6049203	0.0000852	0.0333782	0.0735511	0.0396750	0.4811868	0.1521310	0.6373596	0.5856415	0.2584807	0.0918511	0.3511429	0.3689102	0.6700959	0.0556587	0.1696414	0.3222643	0.6411125	0.6144520	0.6465583	0.6138921	0.6229819	0.2433081	0.1911628	0.5133974	0.5754558	0.0181455	0.0452258	0.3775115	0.7036197	0.0848068	0.5911635	0.4974124	0.5800712	0.6295237	0.7035414	0.6236705	0.0097751	0.1088545	0.6644141	0.5287301	0.2008444	0.6385018	0.5993101	0.0137955	0.5612106	0.6349965	0.6629763	0.0016133	0.3210647	0.6872914	0.1340812	0.1804804	0.3025585	0.0849109	0.5813944	0.4004962	0.1674171	0.6482250	0.1089451	0.0476244	0.5873579	0.2707253	0.5653587	0.0288282	0.5488286	0.2154741
600	0.2968773	0.0053049	0.6195459	0.2167325	0.1795965	0.5872666	0.1544638	0.2387526	0.3624289	0.5135471	0.5642131	0.4337553	0.3996556	0.2953146	0.3087943	0.2390144	0.4699112	0.6755307	0.5807407	0.2846444	0.5792444	0.5800089	0.5631683	0.2954231	0.1785673	0.4505182	0.5536509	0.6108453	0.6268968	0.4619695	0.1087529	0.0133685	0.1063465	0.2400124	0.0001460	0.2955633	0.0624613	0.0284631	0.6323146	0.3514313	0.6787906	0.7946235	0.2866880	0.0805739	0.3297689	0.4538196	0.6917504	0.0266665	0.2651381	0.2899570	0.5685429	0.5013793	0.6868706	0.6237738	0.3507387	0.3567124	0.6325061	0.4736670	0.3882967	0.1324969	0.0690285	0.3299557	0.5696926	0.0779684	0.5431031	0.5020708	0.6067974	0.5858572	0.7113893	0.7826476	0.0491559	0.1421965	0.6396928	0.6180879	0.1090983	0.7516276	0.5947544	0.0242516	0.6760869	0.3800960	0.6132417	0.0006074	0.2995667	0.6933060	0.0235335	0.1657776	0.3571850	0.3655753	0.5595608	0.0815689	0.3324559	0.7037981	0.0454131	0.0140715	0.0655717	0.7049333	0.7029051	0.0492091	0.6317292	0.2497316
700	0.2950631	0.0458789	0.7279935	0.2628550	0.2323394	0.4635222	0.1518499	0.2711178	0.3496209	0.4260678	0.4335154	0.5278798	0.4651225	0.3580602	0.4473464	0.2558951	0.4860587	0.4124741	0.6096153	0.3312121	0.5905116	0.6299434	0.7764754	0.4225734	0.2921718	0.3759845	0.4535900	0.6221101	0.7976371	0.3551895	0.0569123	0.0392307	0.1537405	0.1242625	0.0005514	0.3251147	0.1496401	0.0356771	0.6939042	0.3999091	0.6099466	0.6921876	0.2490716	0.0692150	0.3937006	0.5656841	0.6543270	0.0409286	0.4119986	0.3637224	0.6652847	0.4573859	0.6974573	0.5557953	0.0957323	0.4666553	0.6299004	0.5618026	0.3889425	0.1706611	0.0737072	0.2649808	0.6345812	0.1038913	0.5670991	0.5117492	0.6230787	0.6379957	0.7185628	0.5973943	0.0334062	0.1318563	0.7252198	0.6429883	0.1082686	0.6044729	0.5930929	0.0043635	0.7342668	0.2580212	0.6546530	0.0020802	0.4051763	0.6071402	0.0127689	0.2057227	0.3702848	0.2521295	0.5528248	0.0434411	0.4830904	0.6331800	0.0343206	0.0451814	0.0057831	0.6672123	0.6892294	0.1158230	0.5338832	0.3311131
800	0.2565919	0.0218342	0.7113319	0.3434485	0.2601298	0.5269968	0.1277268	0.2089445	0.3085376	0.5241992	0.6348557	0.4037901	0.4917960	0.4538701	0.3856254	0.0816903	0.5326277	0.5219025	0.5772554	0.3428248	0.5934730	0.7656210	0.7499600	0.5797537	0.3723232	0.2907211	0.3773324	0.6640234	0.6250600	0.3149435	0.1671328	0.0300414	0.1650748	0.0434225	0.0048355	0.4120661	0.0981732	0.0605291	0.6274734	0.4652204	0.6681512	0.6652085	0.2544623	0.0670267	0.3423657	0.6655778	0.5810968	0.0623729	0.2446510	0.3333920	0.5070654	0.4758326	0.6598975	0.6069393	0.0231174	0.7282226	0.4973545	0.6372411	0.4775772	0.1443890	0.0943907	0.2205596	0.6856598	0.1037707	0.6350024	0.4322073	0.7261588	0.5434801	0.6567917	0.7435239	0.0599536	0.1366524	0.8397034	0.5066565	0.1719691	0.6574369	0.6688566	0.0278670	0.6960818	0.2306381	0.7098475	0.0007879	0.3524761	0.5754028	0.0221782	0.1724618	0.3019091	0.3250511	0.5613385	0.0321892	0.5927793	0.6855211	0.0507076	0.0148483	0.0088869	0.6735092	0.6548322	0.0478549	0.6139354	0.2260262
900	0.3405953	0.0165833	0.6937358	0.2986389	0.2136529	0.4019721	0.1403713	0.1770421	0.3385544	0.5072212	0.4818920	0.4018141	0.4252853	0.4097039	0.3270331	0.0532781	0.4078251	0.3431246	0.6823323	0.2479999	0.6209468	0.6735335	0.7087417	0.4526282	0.3646892	0.3184359	0.4914108	0.7361553	0.6479182	0.3458366	0.2826910	0.0500276	0.1789249	0.0390277	0.0014687	0.4338712	0.0999636	0.0313325	0.6791294	0.3206513	0.7708309	0.7021113	0.2414908	0.0531369	0.3346588	0.5859470	0.6534093	0.0457550	0.3188114	0.3547263	0.5831851	0.4157022	0.6689230	0.7342903	0.0341422	0.6961064	0.5836814	0.4852193	0.3755283	0.1647993	0.0638796	0.1961216	0.6253769	0.0721251	0.6618044	0.5879010	0.6213612	0.5903892	0.5690748	0.6012496	0.0531692	0.1316338	0.6745562	0.6567262	0.1050585	0.6181526	0.6243925	0.0087847	0.6567042	0.1853180	0.5466441	0.0046380	0.4025093	0.6562793	0.0066134	0.1990581	0.3684102	0.3657996	0.4697379	0.0372975	0.5751042	0.7127503	0.0258645	0.0354436	0.0133492	0.5785071	0.6459057	0.1023821	0.6789387	0.1861598
1000	0.3957788	0.0044117	0.6645371	0.3192907	0.1883498	0.4377062	0.1510285	0.1829551	0.3766724	0.5446642	0.4519424	0.4755186	0.3559829	0.3541247	0.3344204	0.0292180	0.4958745	0.3308032	0.6074878	0.2768616	0.4736644	0.6880408	0.6801933	0.5427954	0.4459824	0.3239323	0.2882501	0.7047068	0.7275138	0.2828176	0.3278499	0.0236668	0.1251853	0.0337491	0.0014693	0.3503970	0.0557555	0.0768114	0.6129928	0.3397427	0.6825792	0.6606498	0.3513968	0.0680788	0.3942235	0.6308203	0.6324622	0.0417295	0.2197323	0.3352181	0.4727932	0.4384502	0.6021181	0.6229945	0.0230793	0.6632363	0.6179745	0.6104431	0.3662897	0.1295849	0.0628637	0.1774377	0.7001327	0.1129081	0.6338360	0.5303697	0.6932998	0.7368149	0.6685731	0.6370709	0.0223050	0.1652682	0.8349598	0.6122865	0.2030884	0.5902193	0.6481195	0.0116930	0.6750472	0.1901551	0.7250229	0.0022515	0.3638823	0.6347659	0.0134453	0.1684829	0.2414934	0.3559591	0.4772561	0.0208480	0.5256448	0.6664481	0.0474436	0.0236640	0.0157567	0.5817083	0.6191219	0.1218807	0.5540368	0.2699155

