"Time"	G1	G2	G3	G4	G5	G6	G7	G8	G9	G10	G11	G12	G13	G14	G15	G16	G17	G18	G19	G20	G21	G22	G23	G24	G25	G26	G27	G28	G29	G30	G31	G32	G33	G34	G35	G36	G37	G38	G39	G40	G41	G42	G43	G44	G45	G46	G47	G48	G49	G50	G51	G52	G53	G54	G55	G56	G57	G58	G59	G60	G61	G62	G63	G64	G65	G66	G67	G68	G69	G70	G71	G72	G73	G74	G75	G76	G77	G78	G79	G80	G81	G82	G83	G84	G85	G86	G87	G88	G89	G90	G91	G92	G93	G94	G95	G96	G97	G98	G99	G100
0	0.2884230	0.1054869	0.0536666	0.0040187	0.2064392	0.4790069	0.2598564	0.0196727	0.2560152	0.1710007	0.4537510	0.6572970	0.2397502	0.0886594	0.4768492	0.6762269	0.1034255	0.7723974	0.3219482	0.6984293	0.0551462	0.3467589	0.1807585	0.3297514	0.2707962	0.1543971	0.2542924	0.2866132	0.2749848	0.4670811	0.2337781	0.5934571	0.4755269	0.6040693	0.6781380	0.1946867	0.4813282	0.5651397	0.3887833	0.3558553	0.2727720	0.5916789	0.4312464	0.5692189	0.5008343	0.0946247	0.3736452	0.0533103	0.6104443	0.3005031	0.6799930	0.2482451	0.1523591	0.3686545	0.2797481	0.2205885	0.2753568	0.0138645	0.2374132	0.1110996	0.3418634	0.4801266	0.4525605	0.4337227	0.1494528	0.5859049	0.2862308	0.5400229	0.2916629	0.3263407	0.2689941	0.2206442	0.5027183	0.0503705	0.2122746	0.6120032	0.0736169	0.3510561	0.3380935	0.5659776	0.1725835	0.3438408	0.0241338	0.2997886	0.6053716	0.6303088	0.2915986	0.2062724	0.3905306	0.1285116	0.6222801	0.5692127	0.5822501	0.7422147	0.2640984	0.6766555	0.5948948	0.1044902	0.7837568	0.6060191
100	0.3166051	0.1272968	0.0411419	0.0137801	0.5788527	0.5565500	0.2561663	0.0450617	0.3681876	0.1760489	0.2398577	0.0491610	0.4088150	0.0763034	0.4948954	0.6185370	0.0246865	0.5110044	0.4419928	0.5612197	0.0290996	0.5489486	0.1392033	0.3301212	0.2567556	0.1282413	0.2915828	0.0458757	0.2445303	0.4863523	0.2807744	0.4675569	0.3595294	0.7698023	0.4115583	0.0806318	0.4410963	0.6263555	0.5509649	0.4101472	0.2447770	0.4712414	0.4916608	0.5318431	0.4954385	0.1100075	0.5501992	0.0650886	0.0479829	0.1690657	0.5154629	0.1893267	0.0644252	0.2824521	0.2493719	0.2960016	0.3316864	0.0020534	0.2680003	0.1101767	0.2873485	0.3122790	0.5403210	0.4716995	0.1648698	0.5240838	0.4599978	0.1096064	0.2929342	0.2948950	0.1147248	0.4892874	0.6606159	0.0669836	0.3377730	0.5783915	0.0419732	0.2741997	0.2202710	0.2877609	0.1589791	0.3029826	0.3186219	0.1329395	0.6336961	0.7350860	0.1785139	0.3113124	0.3452142	0.0576402	0.6791543	0.5378781	0.6804567	0.7098792	0.5062890	0.7247134	0.5738952	0.1013573	0.2232465	0.6256635
200	0.5078095	0.1032554	0.0377860	0.0054137	0.5684751	0.4916274	0.2102543	0.0562779	0.4579915	0.2294205	0.3119400	0.0141943	0.3266435	0.0687825	0.4654262	0.7211652	0.0152849	0.6016079	0.5751327	0.6828033	0.0832470	0.5174935	0.3001944	0.2814255	0.3071719	0.1210478	0.4398339	0.0028694	0.1858194	0.4504286	0.0808071	0.2401054	0.6404791	0.6779198	0.3353705	0.1225496	0.4828739	0.5874410	0.5173448	0.3800487	0.2125782	0.5849763	0.5358102	0.5993525	0.4714023	0.1590601	0.4797040	0.0269615	0.0486225	0.2377387	0.6507019	0.2130300	0.1065347	0.3421017	0.2798630	0.2158922	0.2743099	0.0327018	0.2447900	0.0803341	0.2954472	0.2570371	0.6036926	0.4062118	0.1957818	0.6070417	0.3099081	0.0636546	0.1632681	0.2823578	0.0475116	0.5887222	0.6512586	0.1104990	0.4122176	0.6192736	0.0491724	0.3246734	0.2021429	0.2266007	0.1988854	0.3689306	0.4222364	0.0522909	0.7567691	0.7336361	0.2117119	0.2788531	0.3002461	0.0389992	0.5999629	0.5739279	0.4543495	0.5601693	0.3444093	0.6693148	0.6411093	0.0879931	0.1925245	0.4472238
300	0.3493997	0.1326830	0.0539850	0.0042779	0.4559468	0.4823097	0.1931710	0.0272128	0.4214607	0.1608448	0.3149680	0.0161372	0.4041806	0.0703213	0.4875257	0.6687290	0.0465199	0.4991633	0.5012526	0.4939314	0.0247425	0.5968579	0.3195698	0.4597563	0.3024978	0.1339660	0.4202372	0.0027763	0.0895860	0.0624020	0.0655106	0.0497327	0.7369994	0.6872277	0.3328038	0.1378897	0.3235811	0.6178366	0.5306805	0.3377384	0.1517959	0.4312614	0.3550663	0.5211119	0.4273077	0.0745299	0.4148243	0.0397761	0.0996237	0.2811229	0.6038925	0.2645319	0.0863144	0.2759675	0.2740777	0.2396428	0.4478445	0.1866051	0.1398549	0.0846627	0.3421515	0.3113151	0.6554405	0.2591557	0.2062118	0.6028404	0.2729083	0.0219985	0.0533933	0.3285337	0.0413353	0.3839942	0.6327657	0.0482365	0.3828722	0.5970485	0.0399004	0.3260978	0.2606081	0.2002467	0.2689797	0.2923693	0.3374889	0.0527080	0.7274057	0.6929833	0.3060182	0.2720157	0.2209714	0.0701181	0.6362457	0.6230542	0.5665235	0.5384793	0.5127546	0.6904641	0.6210471	0.0544316	0.1929418	0.5731485
400	0.2587414	0.1438724	0.0442715	0.0048763	0.5040094	0.3899494	0.3729400	0.0285280	0.3224614	0.1960359	0.1974544	0.0204405	0.4468467	0.0800891	0.5627320	0.6081185	0.0339864	0.5749695	0.5651162	0.6639000	0.0513246	0.5345776	0.3393423	0.4138115	0.4435605	0.1364162	0.3955834	0.0029417	0.1054920	0.0491146	0.0249686	0.0167177	0.6581623	0.6886246	0.3350065	0.1275275	0.3599755	0.6249204	0.4958534	0.4859815	0.2671045	0.5001218	0.3714656	0.6358494	0.4810647	0.1323151	0.4636685	0.0258922	0.0739455	0.2507101	0.6838405	0.2535340	0.0784030	0.2022095	0.2459858	0.2273240	0.3206197	0.1702646	0.2661049	0.0825705	0.3653558	0.3004301	0.6094456	0.1787106	0.3190859	0.7015636	0.2494226	0.0394151	0.0411987	0.2392429	0.0464504	0.4263392	0.7087112	0.0713116	0.4226657	0.6461981	0.0430420	0.1877707	0.2018675	0.3160245	0.3526205	0.2847714	0.3777987	0.0923801	0.6292945	0.5682214	0.2087839	0.2741128	0.1962353	0.0491431	0.6527608	0.6177760	0.5356493	0.7389828	0.4346888	0.6537397	0.6488582	0.1029046	0.2058019	0.5622712
500	0.4427553	0.1265336	0.0282527	0.0072137	0.5116980	0.2333824	0.1976340	0.0534446	0.4048357	0.1781861	0.2588654	0.0098591	0.3373285	0.1107736	0.4940071	0.5401891	0.0030134	0.4278102	0.4845324	0.7282852	0.0452711	0.5473201	0.3514898	0.3717337	0.2679570	0.1506363	0.3945678	0.0009636	0.1028358	0.0603091	0.0462967	0.0174295	0.7018770	0.6213370	0.4242028	0.1397417	0.4275155	0.6123023	0.4377371	0.3227198	0.1539193	0.4120583	0.3755019	0.6248203	0.5441915	0.1658616	0.4362616	0.0442199	0.0675035	0.2478608	0.6784044	0.2819176	0.0775169	0.2701138	0.2515933	0.2051283	0.3162036	0.1429828	0.1682840	0.1292318	0.3503621	0.2764622	0.5658466	0.2342091	0.3348519	0.5783862	0.3447754	0.0382597	0.0248448	0.2209191	0.0231965	0.3763194	0.6284432	0.0349711	0.4078634	0.6072258	0.0605078	0.3045327	0.1897368	0.2751783	0.3049491	0.3270171	0.3759176	0.0533468	0.6621454	0.5096492	0.2258420	0.2628253	0.2304391	0.0643988	0.6520529	0.6719954	0.5479101	0.7041303	0.3925660	0.5667616	0.6545236	0.0944167	0.2346120	0.6572215
600	0.4363999	0.0804774	0.0820316	0.0175633	0.1786172	0.2632770	0.2518211	0.0364636	0.3215535	0.2223430	0.4621307	0.5697538	0.2619822	0.1792021	0.4323194	0.6184545	0.0900804	0.4676694	0.4086202	0.5626876	0.0507890	0.3079529	0.4176757	0.4267239	0.3567424	0.1370884	0.2704954	0.2126378	0.2432646	0.3408297	0.1595607	0.5515421	0.6583046	0.6277041	0.6113220	0.2130649	0.3739277	0.5735503	0.3114919	0.3629912	0.1727919	0.5431879	0.4773438	0.5459808	0.5092957	0.1121617	0.3410358	0.0487118	0.5123430	0.4438892	0.6152669	0.2247732	0.1044835	0.1986694	0.4011512	0.2622273	0.2474545	0.1418288	0.1481173	0.1161383	0.3294447	0.6193399	0.5674588	0.2139631	0.4360819	0.6582660	0.2853167	0.4549243	0.0213958	0.1768580	0.1397843	0.1023525	0.3792554	0.0399503	0.2054017	0.6162029	0.0374592	0.3290401	0.2043972	0.5367009	0.2733883	0.4714962	0.1005159	0.1193114	0.6943236	0.6414141	0.2481121	0.1997181	0.1895934	0.0967760	0.6024245	0.6251925	0.5705196	0.5971243	0.3023632	0.6765877	0.5832953	0.0961035	0.5662979	0.6653793
700	0.3924528	0.1097893	0.0630588	0.0085757	0.1869970	0.4380311	0.2533814	0.0401239	0.3301901	0.1166593	0.5092846	0.6280756	0.2631788	0.0848887	0.5137696	0.5609278	0.0695470	0.7291438	0.3660966	0.5332257	0.0231692	0.2995495	0.3699414	0.4247419	0.3847913	0.1178364	0.3707351	0.2741507	0.2653707	0.3886348	0.2570260	0.6807660	0.4521234	0.5455097	0.6036455	0.1942438	0.4681827	0.5382119	0.3360447	0.3959907	0.1686001	0.4658445	0.4272153	0.6591718	0.5210605	0.1105570	0.3221770	0.0269681	0.5856762	0.3572266	0.6537416	0.2765155	0.1441416	0.2887397	0.3130528	0.1990366	0.3128290	0.0364640	0.2018782	0.1461489	0.3123258	0.4988093	0.5550631	0.4806104	0.2154183	0.5971547	0.3360269	0.4119536	0.1745502	0.2295870	0.1870910	0.2271559	0.4602800	0.0367263	0.1380425	0.5120845	0.0762181	0.3202456	0.1897956	0.6167696	0.2039046	0.3023163	0.0200632	0.3515403	0.6283165	0.6011566	0.2871515	0.3281745	0.2396195	0.0763490	0.5524551	0.7167198	0.6059034	0.7448789	0.2993795	0.6942357	0.5457188	0.0836790	0.6669460	0.7179997
800	0.4720264	0.1378030	0.0474253	0.0000000	0.1736946	0.4704792	0.2243314	0.0276211	0.3298991	0.1736599	0.5069085	0.6736804	0.2569388	0.1206539	0.5016554	0.5184584	0.0932167	0.5681957	0.3599295	0.5893784	0.0568242	0.3522342	0.2486676	0.4186372	0.3946317	0.1033181	0.3214062	0.2437373	0.2588070	0.3840854	0.3151793	0.6370482	0.4029166	0.5391174	0.6392650	0.1938448	0.4636504	0.6042334	0.3853014	0.3813711	0.1214739	0.4928729	0.3852296	0.6370675	0.5300982	0.1343065	0.3082720	0.0453842	0.5665637	0.2970976	0.5396970	0.2591327	0.0783847	0.2962971	0.2532132	0.2112564	0.2297645	0.0084525	0.2221424	0.0804253	0.2584675	0.4815396	0.5803394	0.4596514	0.1604940	0.5781218	0.3590499	0.5095852	0.4079413	0.2679083	0.2546443	0.2051251	0.5544892	0.0894955	0.0827265	0.5681892	0.0271104	0.2376794	0.2111612	0.6131127	0.2284771	0.3278562	0.0080374	0.1781297	0.5547483	0.6461360	0.2753412	0.2435785	0.3135768	0.1187486	0.6692779	0.7087332	0.4975535	0.5166462	0.3171983	0.6005917	0.6568757	0.1117416	0.7397067	0.6105022
900	0.5244500	0.0676772	0.0597772	0.0168790	0.2511890	0.5101246	0.3426759	0.0217052	0.3117713	0.2810796	0.3676425	0.6594637	0.2993945	0.0876513	0.4949699	0.5324223	0.0726973	0.6384912	0.2496734	0.7304929	0.0927560	0.3349411	0.1679120	0.4218687	0.3722038	0.1680637	0.3560301	0.2750452	0.3674576	0.5025226	0.2605283	0.6435298	0.3897787	0.5855542	0.9150369	0.1609045	0.4020969	0.5858580	0.3742670	0.3479743	0.2247127	0.4789464	0.4875833	0.5480374	0.4339078	0.1269993	0.2758951	0.0399906	0.6858813	0.3287548	0.5511624	0.3272863	0.0807213	0.2279843	0.2998199	0.2563324	0.2238182	0.0044339	0.2030347	0.0907991	0.3003276	0.5887848	0.6535650	0.5707845	0.1577952	0.6418430	0.3665571	0.5472172	0.3279089	0.3699613	0.2634109	0.2289959	0.5265453	0.0529217	0.2102505	0.5048816	0.0522055	0.2944435	0.2156880	0.6619191	0.1811456	0.2429751	0.0187511	0.1682309	0.7127799	0.5483366	0.2338053	0.1758287	0.3637049	0.0510807	0.6618963	0.5296132	0.5427716	0.5684459	0.3047815	0.6032751	0.7581528	0.1043108	0.6991264	0.5790488
1000	0.3271033	0.1077540	0.0660680	0.0132678	0.2397813	0.4367662	0.2924669	0.0497545	0.3628040	0.1909634	0.5950909	0.6199743	0.2889841	0.1190526	0.5394641	0.6702223	0.1070195	0.6895651	0.3394274	0.6543018	0.1003882	0.3675260	0.1585716	0.3917388	0.3790825	0.1264497	0.3182322	0.2555155	0.3188987	0.3875858	0.2570902	0.5976169	0.3607978	0.6076760	0.6748765	0.2576262	0.4918579	0.5882074	0.3735871	0.3907695	0.1784550	0.4698601	0.4638623	0.4821268	0.4508175	0.1055308	0.2741940	0.0360190	0.5600794	0.4419030	0.6499290	0.3141980	0.1060758	0.2479070	0.2696461	0.2335281	0.2705887	0.0030071	0.1999583	0.0618853	0.3720035	0.5534598	0.6562436	0.4312855	0.1687766	0.5784776	0.3317472	0.4179480	0.3623811	0.3422145	0.3420505	0.2718430	0.5274935	0.0782309	0.1033583	0.5128873	0.0446318	0.3539515	0.1699579	0.6996215	0.1602189	0.3824074	0.0099239	0.2711856	0.6176820	0.6639889	0.2514447	0.1878784	0.5671189	0.0718519	0.7548935	0.6577397	0.5489369	0.6576445	0.2547206	0.5683428	0.7672969	0.0859293	0.7182232	0.6715514

0	0.3544910	0.1868883	0.0685560	0.0087956	0.2529010	0.4363221	0.2816070	0.0502042	0.2701954	0.1567435	0.4552258	0.5741731	0.2786136	0.0934332	0.5383228	0.6942618	0.1109772	0.6147746	0.2643752	0.6790491	0.0865705	0.3134595	0.1930649	0.3374088	0.2201583	0.1601581	0.2918852	0.2766072	0.3380523	0.4543998	0.2580852	0.6542330	0.4671891	0.5337458	0.6911110	0.1976217	0.4476903	0.6352031	0.3819648	0.4276079	0.1776755	0.4991417	0.4431254	0.5613746	0.4993038	0.0747926	0.3773649	0.0920815	0.6924349	0.2661356	0.5878403	0.2755158	0.1130375	0.2793252	0.2766382	0.2262582	0.2353842	0.0144884	0.2417002	0.0931792	0.3312877	0.5116480	0.5540627	0.4252444	0.2115191	0.7792491	0.2675616	0.5573235	0.3914118	0.3138404	0.2017786	0.2063688	0.5257801	0.0413903	0.1848799	0.5481973	0.0406393	0.3900818	0.3298394	0.6276472	0.2206014	0.3432240	0.0185279	0.3315476	0.6426727	0.6686592	0.2572416	0.2311251	0.4598727	0.0766089	0.6779243	0.6965761	0.6498893	0.8039730	0.3511892	0.6531628	0.5694598	0.1028033	0.8376825	0.7076940
100	0.4356931	0.1269100	0.1099665	0.1232917	0.3918243	0.4642139	0.3221969	0.0135370	0.3660465	0.2114116	0.3065559	0.5354667	0.2439822	0.2430417	0.3420482	0.6548208	0.0633746	0.6821855	0.5454164	0.5915216	0.3289835	0.4557137	0.0862320	0.3710768	0.3485287	0.0711538	0.2726589	0.1089449	0.3075004	0.4813733	0.2168434	0.5924290	0.2179954	0.6675182	0.5790642	0.3329605	0.4272868	0.5433378	0.2360475	0.6567367	0.1529907	0.4822053	0.3884784	0.4960735	0.1600085	0.0549083	0.2990113	0.0458564	0.6929039	0.2396635	0.6608058	0.2652831	0.0767668	0.3814614	0.2996481	0.4594494	0.2367255	0.4020334	0.2484840	0.5031556	0.2311401	0.5281728	0.3485543	0.3012039	0.2117017	0.6373722	0.3104535	0.4375231	0.1872021	0.3172716	0.2812860	0.2269020	0.5948074	0.1243085	0.2227322	0.5870842	0.0279569	0.2934437	0.3413058	0.6361226	0.1791384	0.3349259	0.0031115	0.3429323	0.4242040	0.6544723	0.1834337	0.2860040	0.4938441	0.3186856	0.6671012	0.6310383	0.4791224	0.3783288	0.2818180	0.5552387	0.6777759	0.0619700	0.6239640	0.5138843
200	0.3495993	0.0655702	0.0941356	0.1556620	0.4664796	0.4816638	0.3518628	0.0388509	0.3157267	0.5613661	0.3878204	0.5182155	0.2393426	0.2425318	0.3738825	0.6030009	0.0565098	0.7242588	0.5171907	0.6395237	0.3891888	0.4045356	0.0404884	0.4585428	0.2665504	0.0461612	0.3284693	0.0069186	0.1619967	0.4526268	0.1336707	0.2539788	0.2413800	0.6259207	0.5687047	0.4521793	0.4652886	0.6479149	0.3057561	0.5372297	0.2000771	0.4825335	0.4335202	0.5796353	0.0660130	0.0837117	0.2200766	0.0363887	0.6190565	0.2945288	0.7973028	0.1890387	0.0332799	0.3047282	0.1481068	0.7365562	0.1380168	0.3546689	0.3558453	0.6018989	0.1797149	0.5630257	0.3485515	0.3104098	0.2016235	0.6214650	0.2323466	0.4490354	0.1782248	0.3742080	0.1572062	0.1442383	0.6347436	0.1261071	0.1675118	0.5675328	0.0360696	0.2477577	0.3429356	0.6315844	0.1549544	0.2921691	0.0150435	0.3704233	0.4200696	0.5414296	0.4361921	0.3008847	0.3888264	0.4354534	0.3787289	0.5960548	0.5560676	0.3324549	0.2095158	0.6039043	0.7353249	0.0757916	0.6435296	0.5719127
300	0.5118881	0.0783663	0.0596163	0.1417821	0.4496235	0.5861147	0.2183426	0.0172511	0.3106390	0.5752003	0.3949167	0.3851140	0.2110523	0.1807837	0.3777756	0.7195062	0.1063201	0.5243899	0.5468610	0.5741657	0.5340218	0.3561097	0.0670871	0.2616512	0.2834494	0.0541231	0.3225294	0.0084405	0.0534211	0.1919183	0.0914154	0.1859108	0.3711970	0.6246539	0.5508418	0.3639048	0.3960297	0.6795975	0.2990385	0.5634868	0.3480943	0.6098484	0.4035780	0.5113230	0.0898561	0.0397583	0.3417126	0.0186461	0.5954387	0.2607228	0.7956702	0.1324074	0.0253896	0.3291557	0.1986907	0.7092010	0.1617916	0.4725608	0.3696479	0.4836287	0.1459039	0.7126687	0.3166826	0.2131567	0.2388694	0.5565273	0.1957174	0.5227980	0.1232981	0.3479270	0.1783906	0.2216784	0.6392625	0.1642918	0.1558356	0.6188002	0.0396042	0.1601676	0.4678992	0.6261128	0.1970611	0.2081358	0.0329752	0.4133303	0.4445219	0.6523680	0.3184529	0.1374564	0.3365761	0.5974369	0.2076275	0.7283177	0.6008442	0.3382907	0.1953644	0.6189257	0.6070467	0.0715303	0.5779878	0.4919567
400	0.5355662	0.1214773	0.0936524	0.1631908	0.5904664	0.6660380	0.3450686	0.0135130	0.3199997	0.5539302	0.3538317	0.5181464	0.1185050	0.3153881	0.4046868	0.5425009	0.1450792	0.6125345	0.6015707	0.5343118	0.4784131	0.3738300	0.0786853	0.3625841	0.2587862	0.0312201	0.3547598	0.0035125	0.1027694	0.1580698	0.1317437	0.0589932	0.2792590	0.6465044	0.5622092	0.5288889	0.4413264	0.6508961	0.2884887	0.6800345	0.1883226	0.5428527	0.5432830	0.5504228	0.0592406	0.1388009	0.2765557	0.0238586	0.5444015	0.2333164	0.5778675	0.1330895	0.0175730	0.3599425	0.1314916	0.5752906	0.1212850	0.5083673	0.3592906	0.6397186	0.1756381	0.5122321	0.3204851	0.2290957	0.2752990	0.5025939	0.1654791	0.4066498	0.0977980	0.4453584	0.1855854	0.1235422	0.6117936	0.1377629	0.1506039	0.6342602	0.0121542	0.1377936	0.3489455	0.5973482	0.1969611	0.2458033	0.0173971	0.3708283	0.5396298	0.6192463	0.3952703	0.1889803	0.3723385	0.6946021	0.1385367	0.5868507	0.5666341	0.3347868	0.1108076	0.7161726	0.5663474	0.0655702	0.6628636	0.7039908
500	0.4539757	0.0960173	0.1074526	0.1523713	0.4533149	0.5866801	0.2592004	0.0352989	0.2664883	0.6764120	0.3067796	0.4639308	0.1769694	0.2137882	0.4254922	0.6805776	0.1865032	0.5435697	0.4792400	0.7149960	0.2504107	0.3944385	0.1514727	0.3261225	0.3050718	0.0230001	0.3718979	0.0031681	0.0496460	0.0783337	0.1385559	0.0180401	0.2824673	0.5782613	0.5499708	0.5140511	0.3847999	0.6017757	0.2388967	0.6217865	0.1987803	0.3808497	0.4734235	0.5659079	0.0490045	0.2116159	0.2695687	0.0176731	0.6045788	0.2155200	0.6600823	0.1611369	0.0127446	0.4495188	0.1720471	0.5872947	0.2280400	0.5322862	0.3096776	0.5837351	0.2252279	0.4462819	0.3373058	0.1168447	0.4311695	0.6791794	0.1272482	0.4415106	0.0678846	0.3984988	0.1415229	0.0811282	0.4478252	0.0550357	0.1604919	0.5834112	0.0326996	0.2462562	0.4105891	0.4950355	0.1626692	0.1583616	0.0121015	0.4278924	0.4663928	0.5536712	0.2507426	0.2279761	0.3532052	0.6271221	0.0790245	0.6025345	0.6018121	0.4072634	0.0838383	0.7154049	0.6930649	0.0667161	0.5640642	0.6567088
600	0.3541130	0.1231517	0.0484924	0.0363986	0.1722295	0.3686495	0.3447618	0.0239828	0.2729694	0.3693285	0.5252001	0.5595324	0.1723010	0.0807530	0.4116464	0.4864386	0.2292177	0.7258380	0.0478672	0.7173607	0.0560452	0.3671267	0.2525747	0.3830313	0.2760929	0.1170347	0.2689459	0.2130751	0.1904085	0.3861777	0.2566001	0.5422994	0.5938734	0.6311289	0.6160564	0.5137452	0.4179641	0.6506278	0.2951148	0.3694860	0.2095632	0.3874881	0.4278068	0.5689004	0.4303398	0.2039989	0.2569504	0.0486602	0.8005264	0.3040605	0.6393060	0.1401603	0.0700085	0.3461758	0.2524249	0.4574569	0.2067472	0.0398288	0.2364659	0.1107368	0.3202165	0.5048461	0.5233669	0.4701909	0.2114250	0.6561686	0.1447053	0.5293587	0.2454411	0.2547014	0.1177151	0.1548507	0.5512046	0.0237252	0.1446440	0.6163396	0.1261514	0.1487587	0.3123723	0.6806000	0.1317938	0.2266652	0.0124303	0.2893122	0.6113361	0.6433905	0.4493191	0.0272907	0.2619609	0.4945971	0.3398004	0.5410357	0.5769523	0.6137565	0.1039720	0.6463313	0.6917969	0.1034495	0.7539894	0.5787914
700	0.4896241	0.1094841	0.0551518	0.0036008	0.1765020	0.3783648	0.2697343	0.0340605	0.4156522	0.2749534	0.5254907	0.5533915	0.2492577	0.0791092	0.4575882	0.6086460	0.1500664	0.6136429	0.1480255	0.6402127	0.0707458	0.3747485	0.4071169	0.3754214	0.3194400	0.1559741	0.2405981	0.2125889	0.2994247	0.4602693	0.2210784	0.6606921	0.4648582	0.6086956	0.5948504	0.5153105	0.4254798	0.5440313	0.3667928	0.4518146	0.1710474	0.4303551	0.3813944	0.5932127	0.4595062	0.2857634	0.1955947	0.0313534	0.5811019	0.3116368	0.5654600	0.2436017	0.0871781	0.2631853	0.2335004	0.2910113	0.3087740	0.0173467	0.2091013	0.0754371	0.3913013	0.4710378	0.5235512	0.4545564	0.2135697	0.5574088	0.1643219	0.4279534	0.3183152	0.2097127	0.2724889	0.1685303	0.5229402	0.0177638	0.1750470	0.6241547	0.0246666	0.2475848	0.2970634	0.7247590	0.2095059	0.2138824	0.0061529	0.1637652	0.6484235	0.6548701	0.4138476	0.0327246	0.2887828	0.2339799	0.7160802	0.5897744	0.4984954	0.7160310	0.1040396	0.6627467	0.6446923	0.1173609	0.6989950	0.6431451
800	0.4438823	0.1118352	0.0563134	0.0018120	0.2522612	0.6077733	0.2647125	0.0276565	0.3930759	0.2225218	0.4786801	0.6258239	0.2990896	0.1349848	0.4665491	0.7535039	0.1230242	0.5567439	0.2964810	0.6537907	0.0366952	0.3537884	0.2444008	0.3693418	0.3455445	0.1010587	0.2849143	0.2203386	0.3253135	0.3816924	0.2503381	0.5244032	0.4970623	0.6090643	0.5921145	0.3618762	0.4857870	0.6026912	0.3018932	0.4467558	0.1473092	0.5228125	0.4393362	0.5907076	0.4295446	0.2119946	0.3042299	0.0368404	0.5468607	0.3924226	0.6224828	0.2967180	0.0623644	0.3791660	0.3290313	0.2275761	0.2565803	0.0086826	0.1842550	0.1076888	0.4143498	0.4214437	0.4939923	0.5347846	0.2069816	0.6461110	0.2517315	0.3648537	0.3231888	0.2507087	0.2217859	0.2264061	0.5935265	0.0155243	0.1565687	0.6184984	0.0537598	0.2883409	0.2779203	0.6997627	0.1975971	0.3254589	0.0049928	0.0997805	0.6508116	0.6472572	0.3614685	0.1403032	0.5366241	0.1330174	0.6153340	0.5122735	0.6131236	0.6269387	0.1048397	0.7643403	0.6700070	0.0988029	0.6204908	0.5975513
900	0.3775431	0.0921605	0.1134356	0.0038239	0.1757125	0.5365116	0.2831563	0.0395233	0.3292656	0.1931997	0.4427749	0.5610407	0.2411646	0.1006337	0.4041739	0.5977152	0.0572047	0.6708518	0.4221243	0.6782689	0.0673564	0.2903075	0.2553894	0.3263460	0.2663261	0.1164194	0.2443123	0.2090665	0.3271150	0.4302238	0.2668089	0.6218728	0.4353953	0.6889191	0.5917376	0.3022778	0.4107237	0.7144824	0.3730337	0.3868450	0.2363569	0.4757746	0.3990480	0.5119851	0.4583746	0.2826920	0.2466447	0.0376512	0.6485756	0.3046393	0.6323543	0.2222444	0.0905173	0.2651466	0.3844717	0.3172495	0.2866091	0.0104055	0.1572846	0.0931191	0.3836323	0.6086577	0.5473709	0.4664307	0.1667319	0.5207316	0.3124773	0.4283157	0.2974732	0.3703259	0.2219873	0.2055974	0.4491145	0.0088318	0.1573658	0.6746693	0.0252279	0.3837996	0.2155290	0.5527721	0.1426344	0.2810418	0.0187107	0.2374992	0.6710318	0.6159334	0.3479388	0.1879614	0.4177583	0.1246620	0.6283545	0.6350271	0.5340971	0.6336239	0.1158957	0.5593772	0.6617289	0.0877758	0.6165616	0.5991125
1000	0.4098521	0.0935131	0.0315872	0.0090057	0.1860449	0.4058395	0.2537708	0.0464301	0.3928419	0.2118450	0.3716850	0.6623453	0.3195350	0.1260492	0.5166482	0.7272999	0.0565138	0.5795296	0.1774759	0.7073751	0.0568800	0.2748739	0.1750033	0.3557235	0.3345510	0.1505063	0.2053031	0.2506777	0.3881933	0.4621184	0.3250948	0.4967620	0.5655363	0.4799319	0.6927414	0.2836584	0.5131889	0.6957327	0.4049802	0.3672138	0.1899624	0.6199161	0.3824462	0.5224441	0.5142801	0.1525183	0.3662855	0.0193309	0.6063661	0.3437473	0.5903244	0.2621159	0.2108430	0.2644915	0.3183305	0.3018866	0.4147955	0.0136690	0.1089293	0.0956590	0.4083899	0.5259121	0.5757070	0.5089726	0.1880999	0.6241587	0.2766876	0.4488459	0.3188744	0.2869641	0.2457697	0.2914806	0.5434384	0.0205343	0.1329098	0.6068079	0.0240017	0.2566454	0.1360836	0.6097064	0.1899004	0.3041927	0.0191948	0.1605936	0.7075162	0.6439816	0.2446410	0.1970348	0.4260374	0.1233487	0.6396388	0.5921946	0.5864173	0.6436760	0.2341695	0.5785159	0.6304738	0.1021821	0.6487235	0.5581967

