	malT	nanT	malK	chbA	glgC	aroF	ptsG	pgm	mglA	galP	galK	galT	aceA	aceK	yhcH	crp	nanE	nagA	gapA	nanR	nanM	mtlA	nagB	ynfK	glmU	chbF	malP	ptsH	mtr	chbB	cysG	mpl	edd	acnB	pgk	yahA	fbaA	nagC	cyaR	chbG	hupB	fruK	aroP	crr	dgsA	mtlD	glgS	nirD	galS	manY	manZ	fimB	lamB	icd	glk	mglC	iclR	ppsA	pykF	fruR	manX	malF	hupA	malS	ptsI	chbC	tyrR	glpE	eno	seqA	nagE	epd	malE	nagD	mtlR	nanC	galR	nanK	ilvB	nirB	glgP	pck	nanA	mglB	glmS	galM	malQ	galE	malG	fruB	chbR	acnA	malM	fruA	tyrP	aceB	pfkA	malZ	nirC	ilvN
galT	0.012371947684233865	0.003789427897552973	0.004587929793041779	0.0016247937636388	0.0030084376028161543	0.020882004255740588	0.006586652919082666	0.0017021828124440745	0.019006091897617487	0.008476897059012957	0.039075925863381225	0.09594967430566233	0.0031956156044760996	0.0032576355321258074	0.003758326335323389	0.0030329320158303487	0.0033672108937087973	0.0043089735474203346	0.002936163228285679	0.0030328037897365307	0.012136741283740666	0.0031294196612016347	0.006240020269598183	0.0026814508233803823	0.0019224586938335695	0.003080865383043277	0.0031958363723093622	0.002285021841486073	0.003164199801139654	0.0033735850684652605	0.018117257325341037	0.004222002522681805	0.003888603592014342	0.003497540137890036	0.032577989219648475	0.006076820299340217	0.008535177930295115	0.004227562840920519	0.003089246556136038	0.001979156124598671	0.002603014957006761	0.0044082304774019174	0.0019664037626754443	0.0035269355128862852	0.0021056533402046447	0.0030345405212671745	0.0038066194115010774	0.003924947539182444	0.07841569513099243	0.0017338361073432227	0.013955387014178436	0.0037598581098050986	0.002964761120693344	0.0017428945285454433	0.08938134895933483	0.0023433315462129487	0.004601408140542163	0.0031199242277271137	0.010094571738444743	0.005914438209610194	0.002096975250531262	0.002938852072642012	0.0018582148516285506	0.0029400414151972373	0.002710545839397716	0.06448847092920988	0.0041767172619698815	0.0015413272896359306	0.00788594301013392	0.005498649294120991	0.007749016086172785	0.010856072005095911	0.004977689792163192	0.00483314736789976	0.003419984550192969	0.024751682100449063	0.0835911098954419	0.0036253180523440802	0.005579145773419939	0.001731474594224975	0.0032782230897029645	0.005621905553659116	0.004228073953164399	0.04070313117347817	0.002543367154284667	0.007144396292446999	0.0037694756809603966	0.004285338582891509	0.0046594083505727526	0.004029157936101339	0.0014654809365862392	0.002533863532319107	0.0021556723548106635	0.0031536335827561887	0.008534316794345324	0.001940914504245901	0.0033655371676231567	0.010344710321957405	0.020492472865810435	0.0037241598366593996
mglC	0.004905298827477101	0.005480697781476783	0.002911151095852024	0.011104217147423353	0.0038234989744892196	0.014616655619428988	0.005827037123819024	0.007977209419136098	0.011530021954510652	0.07131013403140561	0.005462476553966163	0.005414880895231062	0.00817460651266095	0.004487731934513296	0.015144481959961749	0.00984853495150583	0.059580398773798414	0.007582231416815669	0.005304351738601644	0.0037011126412450418	0.0034689409975328022	0.0028546463803202273	0.0034285721930772026	0.016079114146764238	0.003995018528129577	0.007133724843056409	0.004032237612131685	0.005211513840993611	0.003235892698470574	0.004983360538453426	0.004187302937279727	0.004719942836275313	0.0029523711442903293	0.008491614786769535	0.01382550047888565	0.006682862263221158	0.03050528837452191	0.004690375042669137	0.004281633917797718	0.004683238767290026	0.011411523691232925	0.008016884361793312	0.011174853537368284	0.0046096532376284	0.0035211835952757486	0.0018765111734851355	0.002552101598864044	0.008754915898919717	0.014436986615942003	0.0033308152128457727	0.011294883510617896	0.0035995579989903	0.005149578342381611	0.015150011231398666	0.009548656921920104	0.06415895621858438	0.0035173588065608697	0.004902099996618157	0.0037367193077677222	0.012673956563946244	0.011455101545968224	0.00511769600812354	0.005998982721650075	0.004166916861422396	0.003777195538773679	0.0059757457818351645	0.003649993389079033	0.0028445467067133865	0.06145126305424533	0.005190382151491039	0.008744224543807877	0.024914006357104727	0.009918906846506844	0.010965724321892403	0.0077904525000314	0.02909613763697049	0.005609129680230372	0.003843408732153836	0.004439298207837657	0.0024014781625011183	0.004580943164047724	0.01012037942635499	0.004953654154136017	0.005421193741943911	0.0027341403007803454	0.0041030610877645065	0.007090751759289829	0.0036965730477323336	0.006070206185771059	0.004833727303466492	0.0034485256790068803	0.012146026692550667	0.0018533061211399113	0.030404715973082874	0.005016216718327866	0.04473064403326334	0.005192880975986381	0.003334204972352587	0.011384197689651071	0.004486970721622473
galM	0.005541859501987273	0.00256517131426665	0.0027380391745579938	0.00962064075163324	0.002698566801478189	0.00796196123432162	0.00919379974491074	0.01040785244611397	0.0022264399838757354	0.003928412597869089	0.0031972613546385345	0.003720043772814755	0.005814660642636714	0.015458335238890302	0.003806950461148214	0.004685396253837547	0.0025628471034612275	0.003931678769538596	0.002805586347282437	0.002890730021158961	0.002804815691205452	0.03521114914326459	0.012934733568836381	0.002619790034824014	0.015030611918088696	0.0028483949617529444	0.00446803642978562	0.005137987919136519	0.008636658533100729	0.010325306899611801	0.0029154206513144027	0.0036406513648154968	0.007820642994619964	0.010929085843208284	0.005692622408720005	0.01037871433987756	0.0026094226356405824	0.005317715473555808	0.003508100461450927	0.007538077441118989	0.005026779190851821	0.011196054539815509	0.0032036363113694803	0.03746676835275622	0.0033566355575752067	0.03760010082725602	0.003511766224757463	0.008347497999371177	0.008300049940693024	0.005215194616144597	0.004616943712847321	0.005017895925392487	0.003643561940800271	0.008905925197733583	0.008623077569783012	0.006648744430956397	0.050755016894972506	0.002905493220946349	0.017095411951700515	0.011067745353113296	0.006696948749429693	0.0032791330877465852	0.003698685052843306	0.004613751262315642	0.006744465223390304	0.0031048720133212155	0.00414790802879624	0.0033740631506507675	0.007420569243466037	0.011759408641600022	0.010469645710465192	0.04604643125749742	0.006688148536513036	0.0040697748060797845	0.00772033866596044	0.002426097620340518	0.010383727164323217	0.002475208185819041	0.00443723624962661	0.010885763951124634	0.004964650914285044	0.006810288449038562	0.004468374749022539	0.00853218498301577	0.027860725142877303	0.09261283448616946	0.00870891983410159	0.017810763535222544	0.004503344813742291	0.007614885761842188	0.006050888741415378	0.0029988386641700807	0.0766646937805339	0.02080487234881132	0.010600208303785372	0.004907664390846412	0.009940819883618182	0.004885068802581853	0.004393706800218966	0.005795617024204735
galK	0.036119925332445	0.002330948891090806	0.010454253568212064	0.004475843478973511	0.002140711898349884	0.006053781058468302	0.00514466713453745	0.0031851609765559904	0.005137543800814693	0.0066232303533779804	0.10789605055344421	0.03714646734049549	0.003858916197257012	0.0033534840510702486	0.0028694829754095236	0.004549108245392372	0.004339825608665728	0.00529304772817575	0.002641250315660852	0.004176905230486507	0.005198965271207706	0.003171090748090657	0.002739033349827676	0.002351186618008568	0.0037736868333695865	0.009419519948767411	0.0021900517137081604	0.002389306048970734	0.003934772080349288	0.006869238544501444	0.005965231134539562	0.004355619347051312	0.003214159944960758	0.0064343208430630815	0.02389825443211623	0.00829498680291026	0.009415865221602959	0.006731746891660051	0.0022029038441895928	0.0018052769736241511	0.0036931198802927206	0.0050487115039321	0.005732474959913424	0.005649586187709881	0.003834655464290314	0.0032924603978115763	0.0026995111620169957	0.004120173108145157	0.12400646494693818	0.004159408212296007	0.004289799340357027	0.0019658718982217102	0.0037294439637360222	0.0016774879484077344	0.012752034378477467	0.003698607759517994	0.0038164352913538217	0.002543185027151546	0.02562463511530247	0.003375315420269684	0.003346466567143559	0.0024346610782676435	0.0022111520390836214	0.007211196812058822	0.003416407459424427	0.026360198498853776	0.004445048980756817	0.002281178270966386	0.011720135837945319	0.0022508282134606422	0.025185092019115757	0.005410504560604777	0.009052208183923702	0.026439834402573952	0.005133456886732653	0.006964191228472532	0.11448043204299213	0.0039875260271210475	0.0033354721962825856	0.0020869770787852867	0.0064405754097772725	0.005854301304590208	0.003210259974054164	0.028937816530819768	0.003747835101139181	0.0062925115117620075	0.0027439402215810415	0.013298669643784794	0.003303703361686507	0.002201946347466052	0.002367851566607392	0.0025075377009374377	0.002941111746924915	0.0031571797304359166	0.004239756852867587	0.00786927872313232	0.004742182987341881	0.020573023716241003	0.005181376628541571	0.004780969258199044
hupB	0.01973584316407265	0.008421264203740349	0.027461481310269223	0.0056868133529103726	0.01818424251468355	0.005592834743154522	0.0338353813192089	0.0035337815128920337	0.006388187017781823	0.011969979498341098	0.018416892386785975	0.004528392145829978	0.0049372988214082415	0.004498102624927221	0.02085868647708517	0.023355647680077064	0.009682987201078458	0.012906580676917684	0.016263521304439536	0.005159688568054285	0.014965261407559863	0.00491842548717559	0.0067734164893442006	0.012807847957895429	0.00786639772313575	0.01786152379277376	0.004664551747970957	0.010451904200510771	0.005013915746363292	0.011640210542266383	0.00545159680273077	0.033220026829691586	0.0030398729444517224	0.004131205040123296	0.004718373233850274	0.003442294478264213	0.012286698473299067	0.043155179484327705	0.019096029060118532	0.003910126291043025	0.017884688606051035	0.0027778014376214906	0.00570696554073718	0.005176892450677612	0.014767866402623085	0.008299726321784117	0.014292799923667382	0.002801767437173119	0.005146716297377791	0.007767162816647471	0.008558198896051104	0.006932411836856642	0.017297651454777734	0.004145777385534569	0.0048452683204575145	0.005272945010211921	0.00521636497427272	0.010567254407537493	0.0057644588484663225	0.0074681412218489465	0.010147381580397097	0.004238141251283021	0.006118398302159628	0.0044022541244794836	0.003558337420512585	0.00706297678969407	0.007948426499105312	0.0047628798391493145	0.003232818187696233	0.00651382844479438	0.00987700701476599	0.005069137857198715	0.02834309009423947	0.0044841471246159365	0.013481655676300417	0.0035892228059604203	0.004763084871705584	0.015138305932777447	0.015984594758749318	0.008793034252975184	0.014725780038756563	0.004886060471622571	0.028856753977837383	0.0033008417396084544	0.019860961652868676	0.004567681231375113	0.003669199667469187	0.014100193679958432	0.015430662361384457	0.003038435066786729	0.00399285462835302	0.0036516440939617393	0.006377561293810057	0.003705986385826717	0.006123214320547588	0.004053530299995226	0.005262566363100867	0.004934787806897023	0.004286832801560923	0.026142405442790118
galE	0.006855781416054862	0.004324052910960259	0.0036218642706891545	0.0037213056930673937	0.003680774849075412	0.007722347249109681	0.0282512557728868	0.00957628284414879	0.004344488401853635	0.007479373122734294	0.008226419789374688	0.006063514845652706	0.013988392923778216	0.016104670015856713	0.0028449101159458818	0.00497270818710083	0.003001864909757166	0.00502477146341281	0.0025219863184331123	0.0023157774188566527	0.0035800109244489425	0.02341644175250792	0.008983345134020826	0.006872191195839898	0.005106444169042748	0.006251869204580466	0.004147776302682032	0.004167383241533813	0.005246379809071905	0.06226142051690743	0.012839297526571506	0.002965131056370369	0.007798552790227017	0.01085301712796662	0.020306683426009588	0.024192910088643573	0.003910889181309543	0.007356014327294989	0.004365018833336573	0.0036274319812228777	0.008684815713079977	0.00938724296445112	0.012740328596533389	0.004439529391955058	0.0030901753713827177	0.029096324564981995	0.003497386480898854	0.004066797860182854	0.008720861765212603	0.0069151352122261665	0.003429745373061392	0.006675546968151795	0.0042688772832644144	0.0044313942430491155	0.004273222552723128	0.0029712521131880663	0.0282009174160597	0.006599641123688103	0.006709404053534002	0.03119550831565449	0.005536289912973982	0.0032647047406867014	0.002601571859920185	0.003985134610659991	0.010646933172727609	0.0038388438201499286	0.004021635064615874	0.006793206747060849	0.008746401955982488	0.005656015283450215	0.006636882867150469	0.02084875931660125	0.008588413291719743	0.0063883177896411425	0.007477208492787868	0.002899530268784103	0.012968875493305929	0.005804079183651644	0.004498119777835368	0.04600515808915569	0.002643768147514025	0.0040692327494984285	0.02096829905173946	0.004081557112857147	0.0038707747353430794	0.022691411905422027	0.0027892891503496636	0.1080438928311673	0.0024018959830606986	0.009853811753401533	0.00650705450724928	0.006886479745243841	0.022304889153003073	0.0033951662946850292	0.0037520278891598514	0.00490629089479402	0.012868880130684063	0.00834655348358202	0.004788480825715799	0.005339303445051879
hupA	0.023552459726074292	0.008028057780948714	0.027295888323780857	0.009097373417869559	0.011849102436708375	0.0054563494970296935	0.022292526591532438	0.0036526570901504914	0.004404515642631394	0.01016089295813155	0.015421446364450104	0.004583186961990319	0.004315202381377313	0.0064192350156238535	0.009700891765757103	0.01789384895529143	0.020930095075376173	0.01863668689670989	0.021021153065217447	0.0047499913013569865	0.014951611997961325	0.0076119197737672326	0.005289744033942122	0.00531878232460236	0.009001929803416842	0.023131695417834455	0.007397447100746987	0.02536592646484032	0.008401609196538765	0.007359634563878937	0.004542177010239879	0.02920918675186724	0.003979144148266519	0.013108896747223686	0.004474895404220779	0.004325470114928611	0.006806852105542707	0.020538720194476764	0.013154591433864712	0.004619477440046181	0.013455582763929863	0.007440201124696292	0.004441631043875214	0.008746935905063992	0.01133971402378202	0.0048897139786226625	0.016626678694143884	0.004162867401981858	0.005877106210030703	0.0060884637606921956	0.010827162655643685	0.005248495378104848	0.013451968428446672	0.006863858536482694	0.006753774692102863	0.008478528451083222	0.004433116361815771	0.006561725372273729	0.005872550726872408	0.00457868517561213	0.009184427214729566	0.006138651272082659	0.01316303487424752	0.004178562102909588	0.003533290215938494	0.006594924069242654	0.0055278282916763075	0.006135181521251151	0.007252565679079365	0.011877535405010943	0.013791045955171256	0.0074767569949801315	0.014080604718521988	0.003703650800505832	0.03674241788990303	0.006539702924598402	0.004034748681943738	0.017085796251685957	0.017749084569176784	0.0045409250415843535	0.013388038419177054	0.00977446590678978	0.02390172484156033	0.004332134518497404	0.01583354192528746	0.004847609990891702	0.006931077749395176	0.002945382508179795	0.014122952127077908	0.005559188549766749	0.004555069806511474	0.008075571849709591	0.004268180366159002	0.005668177689917509	0.010583917714378634	0.0053797150709239995	0.004441881385699433	0.009394795185898449	0.00681252794410017	0.015663278014367638
mglA	0.006861881740470986	0.004919664728190007	0.003941001316365251	0.00826999879588761	0.005673212174812917	0.01118945843145854	0.004789368979064972	0.003730768168335722	0.06598477386326589	0.05951917775650802	0.010264124562780358	0.023886664947712636	0.00586724012766445	0.005717325365765721	0.0034244009328918434	0.004430125115815584	0.006149029638118528	0.0069583846702420266	0.003678655142061369	0.013305620385417554	0.0054615953655823566	0.004163608947845504	0.005887916453330259	0.003382320704446158	0.007960420428992013	0.0038067458085199197	0.0031508479659452305	0.0038712948667464202	0.0055247627106153364	0.0050490596733904405	0.00800786413535131	0.003690411467642601	0.0030094956394978328	0.0023424738920169654	0.05818777024377784	0.005369808536206318	0.009572301605788485	0.003570739841660934	0.007800379784342865	0.005201564156175323	0.005026455683666209	0.003947045595436711	0.005108526682570746	0.0052814804102556305	0.0030160945762202785	0.004878884733920541	0.006739986887999775	0.00430327458060774	0.05060447665119034	0.005637827645912487	0.06795903269831134	0.005061917362092826	0.0038687363224063206	0.003699945696497215	0.015169030100847245	0.006892889226227295	0.009221726518745766	0.004222624418053369	0.005206485402002832	0.005059243763012434	0.002943803776647715	0.002543408844200063	0.003561527608898636	0.003842771112113374	0.010149302535928889	0.022403709928325976	0.009371849409532193	0.004928930255694281	0.004528226080073165	0.004336698449161346	0.01544569192547905	0.004803575821455051	0.02665422857615219	0.011797570153038032	0.0064796244451545285	0.07381034590936812	0.008313807732752549	0.007755399042713567	0.005619491381004688	0.0038993278932213846	0.00413817127226637	0.004676882200201982	0.00653327460699688	0.004835732429671977	0.004186442831603035	0.007856187231989324	0.003280247848005364	0.003968704913320239	0.009372733724946986	0.0053179648353640155	0.0051634588505879465	0.005437087683652764	0.005635303320105978	0.010702370817753446	0.005908732941299031	0.016861170449263344	0.003871022251371296	0.015199269304887438	0.006148507846603473	0.0032394997325131962
seqA	0.03755964651138394	0.0017085690247162825	0.03395114827516217	0.003423023993505704	0.0297566697476753	0.0005932657534108215	0.022245323395910985	0.00042155613861325663	0.0005382220049739887	0.0010116598098857995	0.038248835233991876	0.0003604641024355143	0.0009622261050925875	0.0006976437948125574	0.026079895945707567	0.00994248143240743	0.029481663341659494	0.029170833753919732	0.028178945880716736	0.000635285647318306	0.010008891555570816	0.00048128494066498054	0.0025936370505018577	0.0011696954650631589	0.010447841347903495	0.024346322676295048	0.0010283151207119532	0.012980405128043207	0.001511330847460337	0.0038655027179063544	0.00201208079517676	0.0532549935725779	0.0008011764306262263	0.0007541422798444331	0.0007575172816261757	0.00047444988228914745	0.001218789474646677	0.024752092483084884	0.03441670505867011	0.0036485771611607177	0.044543023129384296	0.0008459564212017183	0.0014765879450431214	0.0015128309734787	0.001182586181816769	0.0014333252751255348	0.02829422420247432	0.001071619144675322	0.0007209642995101919	0.0019169528994071982	0.017940067753760447	0.0010764719217078356	0.01722325740091567	0.0017295693242156051	0.000902617405519059	0.0011285925861478057	0.0012386462525225562	0.0021241055552297747	0.000987989137443948	0.0020912604794889483	0.010673491893598652	0.03056341708543605	0.02121079112737174	0.0008849185253765	0.0010697293825975213	0.0009822382560630567	0.0003009799179761825	0.0013195179303800747	0.001128005414072367	0.023074647098288974	0.004740675199844427	0.0008741896768312599	0.03620813981871098	0.002682026941826701	0.015518641900490368	0.0025971349231157606	0.0013424706686007725	0.02750061807584302	0.03782564202097465	0.002787089304483742	0.019589459887878958	0.003934322308771495	0.03911501123778018	0.005060591744666287	0.011952695323783543	0.0009763722366192258	0.005000559818301182	0.0008402489389512682	0.02213482490755142	0.0013189870822804513	0.001095446252672213	0.0014835389184729981	0.0009125896680452914	0.0010545342287449312	0.008384291117017814	0.002077484377441946	0.00029317159341948434	0.014035779707188644	0.001856558165324262	0.020667407871012566
pgm	0.013641170739459803	0.007720772581660452	0.01371001493691902	0.011367114359257077	0.014428542587487457	0.005621757168173684	0.0055426671135679105	0.010445877853775098	0.009797188473759714	0.006553523887471017	0.008198125971193026	0.005546050633487796	0.010322071768640313	0.015008054469565572	0.015651534895744276	0.0052126956980298785	0.016263428916589204	0.0073726684601073764	0.005396967680620879	0.007627013334076869	0.010527351047863048	0.006260676941975498	0.012319551255969138	0.010722926794989422	0.008240040366207563	0.010473436512806973	0.011960068444737484	0.011557598765770337	0.008263427989226763	0.011938152241562878	0.006599889540937429	0.012781530411925087	0.008265237077800051	0.007867410363980086	0.0053115493149405914	0.010799457707508394	0.01618626700153635	0.006268716149342716	0.010219473693315783	0.01213152543161298	0.008763757981536195	0.005185002920603124	0.008278690089879545	0.014925285386961333	0.008649845282355377	0.008950807526068067	0.003987041613403229	0.005718354098438428	0.00683264570692835	0.007758479065534764	0.004868840258374436	0.010915024234460665	0.0076132327224439885	0.017892292783953774	0.010023427860340616	0.007241314062498019	0.012092707337870717	0.007573970976635882	0.004861859266760054	0.011636125561754054	0.01208555980644521	0.016792286618650183	0.012196919951908358	0.008335781947693655	0.005999974098542446	0.009552078701271866	0.01382761505669664	0.013677651457444467	0.008114690994801391	0.0065149575704269115	0.008047569689998065	0.009241619344193465	0.007607339359955803	0.03803014639609635	0.013110455753473579	0.008128841052762103	0.017719609362848627	0.015141593148751187	0.009673704233435635	0.007646747819893981	0.005556965755451919	0.009546096601934883	0.013474360089253748	0.005152919064264936	0.00513199641390276	0.011536174260355685	0.00877822352473661	0.01245448446922972	0.007767141362568713	0.008504789032542925	0.014364853937074784	0.008783608465940281	0.012728720134041175	0.007247689512998814	0.011225139305120542	0.014574644437566394	0.007655381562558608	0.014495883759675634	0.004861975393601568	0.006823577231494747
tyrP	0.013727608592150739	0.004314289162559154	0.023521288714441015	0.0015200418775388675	0.012789766001135608	0.006686472403075495	0.0073421001800745315	0.0012124440587398936	0.001535870415438019	0.0006952571744735898	0.018870933922133907	0.0020422744579892136	0.0007533741423059906	0.0010551533165986155	0.014628352892737761	0.010956126178543314	0.004464781198982661	0.018420669666699044	0.027993677192983086	0.0045930457396270085	0.008273247726182605	0.0018764128268090939	0.0022937055330540836	0.001940133531020172	0.014126876659590499	0.0045921963555589605	0.0011425140813183144	0.010565661031519397	0.035870987004054104	0.0035455696773749232	0.0013407769558847512	0.015241360760568135	0.001038995049634923	0.0027259467502263064	0.0020003882013224137	0.0015668114418646985	0.08922046458677585	0.014380708294265077	0.015137454166805668	0.0009377598284786402	0.032113409437250516	0.0011072632118303586	0.001187058990913906	0.001902954020541599	0.011934739449253879	0.0015482951995704763	0.007757147368462874	0.003991204688286221	0.001519341404307756	0.023301818517419717	0.005092506582345954	0.004633877023933068	0.02406640839596774	0.0018011507198379536	0.0018481853828104702	0.0006579585383462551	0.001251008363827778	0.0011364440434674982	0.03629194244998385	0.0014874454056638088	0.0011467465474523058	0.020261105087217287	0.007969922261998203	0.0019538082497421506	0.0007372430880115548	0.053517061511672806	0.04091242862205474	0.0014386653373301753	0.0019376549525559137	0.010434339878244383	0.01778355084862533	0.0018347761200291734	0.02219349810872914	0.000711322195763197	0.006932568133182011	0.001584036796847989	0.0021132391693282197	0.0113773105654626	0.011323610937585223	0.002785815510287282	0.007394534004995278	0.0236214936429038	0.0082131510659211	0.0008404209236531837	0.018703247026381268	0.001226668138848431	0.0034922737222341004	0.0006235654728318179	0.009798762032764438	0.0007826726841940571	0.00210771239115508	0.0013230556459987292	0.0016969991429602275	0.0008556398134688513	0.092471941338431	0.0026577332896068604	0.0009289627741374116	0.01807278460730501	0.011603770813997381	0.005064250601534355
mtr	0.00850792251263688	0.013710493493029807	0.006793016354463772	0.004640356122514126	0.0064091763483819595	0.025000748415302226	0.013468317464457449	0.005566709935420125	0.00415970002004566	0.004240056308604649	0.006497314879355113	0.0056322488648523185	0.004092010627544225	0.0047672254442914334	0.0036666943041205606	0.005783883353699787	0.0047367698958355854	0.008985277821094583	0.0035661320105874416	0.015540490487143396	0.003651770868665223	0.004193520505516722	0.003974028587420227	0.011675037075001263	0.0062557960812001006	0.005423162816397341	0.0033186906857975303	0.005960546287737363	0.06447615501297928	0.006388789537585976	0.0032459124364151823	0.00423214425623311	0.004431746929249146	0.004854216623842367	0.0030881603985319474	0.007100330350244526	0.027217395355146442	0.004946238318716005	0.004695078522906536	0.0036712894880136485	0.00995323308835575	0.004962833188067356	0.0027463411449257426	0.004362371791635118	0.005540514609818819	0.006789891354021676	0.004226485775848449	0.004825880805671377	0.0038850362991457925	0.0646907355615547	0.004238373245368891	0.004976774262512466	0.004851701724845415	0.0056645181877616095	0.0058583093482062025	0.00339210302838399	0.004791542348701132	0.006622056565058065	0.07495651312966367	0.0048845960281162434	0.004066368174171985	0.005917606707284097	0.003206898989146873	0.0038854990904915805	0.006704714867976689	0.09635217608385158	0.0771681361377843	0.00929002252272475	0.003819846341899355	0.0063636927515142465	0.03115123241770898	0.008552996051027089	0.0047907110099199785	0.004174541013609707	0.003957326744814461	0.00277251020080831	0.012984477243986815	0.007769492760596875	0.004104619599636582	0.004077407401924345	0.010334962132718789	0.009992291433430193	0.010817635843178993	0.0032857132005457944	0.008564354213879091	0.0041406705847408225	0.005683322399506809	0.005280354416714775	0.005993949973326184	0.003561368366102844	0.002260940528957667	0.004146535158871849	0.0038726883769562796	0.004480586961645039	0.014080412397163358	0.0049282180471151606	0.004797952097086014	0.008376536476687442	0.0072248921911276295	0.006281972800723173
tyrR	0.004701620143771043	0.007995824430803614	0.009195149852312854	0.00275584798504916	0.0030730925043758964	0.022212242412906123	0.006366697171461493	0.003652668976422397	0.003985800666854618	0.008528823505827822	0.008505729680773127	0.004868961659410149	0.0030545800436222893	0.0048601189233328825	0.004593653896074473	0.004935486795235826	0.006213051093526557	0.007203955507498651	0.003533053247038726	0.02115515399050427	0.005164082015478498	0.003993529462543468	0.003859700530490281	0.010335839630241641	0.003995479961245991	0.005175015249852706	0.0035510943209201974	0.004092328890429609	0.06355207257318501	0.005495751891779504	0.003482385994784015	0.0031758291975188006	0.002838858588248519	0.003964781609841783	0.0021368866795199357	0.004036904009136934	0.03387168602076444	0.004674278556302193	0.002445956154147894	0.004350083276673939	0.003372316377473253	0.005415155795617893	0.007242482340145883	0.005230474348717148	0.00439922508538601	0.0047347934084895	0.00454442562144922	0.004813975448496201	0.008926722230124121	0.07978134938850612	0.0019466946986248736	0.007470005192753477	0.004171072665721677	0.005130825098928109	0.002441041166953506	0.0030372948519654217	0.003359535279617496	0.006399413859852708	0.07927918435891698	0.003337937953148308	0.003609351535697014	0.0064708597601791235	0.005053126800920001	0.005066324248546799	0.0039816019175423125	0.0955525568622908	0.09089544957495649	0.0028157557186839557	0.003324517862860772	0.003742761857440006	0.034224878668700436	0.007225759044828301	0.003572302407511337	0.0033778354480002355	0.007302847005410342	0.0062067808975488515	0.006938041583711165	0.008970099858170452	0.0031307625572714473	0.0035089689553952567	0.007457911973337101	0.016786672753829977	0.0066470653286517	0.0024905037175679697	0.008902988851466289	0.0030313536466413924	0.002716838705289016	0.002626457293097565	0.007610180852471806	0.002371617731576103	0.002988043940337756	0.0037645541870486715	0.003988180663980355	0.0028383834768671047	0.032027621304425394	0.007814850118968404	0.0034290363449534494	0.004151731459956172	0.009528423806492181	0.0032390190065812664
aroF	0.008345671184435717	0.010038594910505369	0.003623627898834434	0.009040708276967879	0.004084383217425394	0.13900989928993254	0.004726144770494871	0.002723634187942213	0.010107574215230437	0.032266722922701205	0.0052568922513405855	0.01167696676481453	0.006248168448108498	0.004251859390593436	0.003382869687078152	0.004507607662095852	0.009119034448259235	0.002356448758676888	0.003333366372204154	0.012914509251105677	0.0032466498923395645	0.04802882342691389	0.022591700020273893	0.002806628371811667	0.0034962666160227892	0.003906538477640002	0.0029881948452015706	0.002862589722058032	0.008212742028190178	0.005941200923724732	0.01606581469449776	0.003851249886810056	0.00842809369667952	0.006577726598101204	0.009801690818210735	0.00548346307665959	0.012275751158371638	0.0031580905620683217	0.0033655113178175334	0.0026977958179237307	0.007381450361522486	0.002480290403220357	0.004725439306657107	0.006706190431603387	0.007066824158094734	0.033616892133703204	0.008713059789234626	0.00488610492291537	0.010053327223679673	0.008442846887395997	0.009355090336975356	0.007972513710809538	0.004862733034067105	0.007159134419121799	0.03921628425711478	0.017197303212023275	0.018063142250166805	0.004744225062246656	0.008818757295553772	0.0035149315465905218	0.005533362368646879	0.004670033778699248	0.00268349087121983	0.003748672072978947	0.0055605253526360985	0.013360259043913003	0.013103733350490905	0.0025842424321174747	0.036682125760667976	0.01579800509740722	0.006355176303122356	0.005256520898515663	0.0044672793631784285	0.0034278100830269055	0.004098377658687084	0.016752452055082967	0.010050144766748542	0.007633345308121674	0.0024672695659238102	0.004602124170002764	0.004657081770039512	0.009853366824219974	0.0031085332889873463	0.002850266208230534	0.004049740319383322	0.013159825156940454	0.00349694212130981	0.0027461039201267736	0.005117642769708559	0.0054171933018968025	0.004756515422456033	0.0033927205509799046	0.010570049703665436	0.012929403164898337	0.019528610006945203	0.014386403466498974	0.00414028131262789	0.013779422956257361	0.012284641738872573	0.003162559092007338
