"Time"	G1	G2	G3	G4	G5	G6	G7	G8	G9	G10	G11	G12	G13	G14	G15	G16	G17	G18	G19	G20	G21	G22	G23	G24	G25	G26	G27	G28	G29	G30	G31	G32	G33	G34	G35	G36	G37	G38	G39	G40	G41	G42	G43	G44	G45	G46	G47	G48	G49	G50	G51	G52	G53	G54	G55	G56	G57	G58	G59	G60	G61	G62	G63	G64	G65	G66	G67	G68	G69	G70	G71	G72	G73	G74	G75	G76	G77	G78	G79	G80	G81	G82	G83	G84	G85	G86	G87	G88	G89	G90	G91	G92	G93	G94	G95	G96	G97	G98	G99	G100
0	0.2047495	0.7619158	0.6280828	0.0656266	0.4492781	0.2669650	0.4605934	0.7031455	0.7673756	0.4824844	0.0010558	0.5238396	0.6556631	0.6443800	0.6666449	0.0529849	0.7087365	0.0464713	0.6342785	0.5079227	0.7386435	0.0100589	0.0353741	0.4256591	0.0316571	0.7742461	0.6081314	0.0354485	0.3974338	0.6934834	0.5664093	0.0427808	0.2712125	0.3446672	0.2047627	0.7014462	0.0161164	0.6010569	0.6647777	0.6499656	0.0579857	0.6060982	0.6786989	0.0638976	0.5891333	0.7131132	0.0086469	0.5798914	0.5457966	0.6158146	0.5784066	0.3769896	0.5905856	0.6822170	0.6091720	0.5779920	0.6354932	0.1446835	0.4378035	0.4493358	0.0370520	0.3310342	0.4687321	0.0599560	0.6414763	0.5459079	0.5741149	0.0000049	0.8044542	0.1198557	0.0000729	0.6633886	0.6673622	0.0723792	0.6925282	0.2086769	0.4660717	0.4102848	0.0010482	0.0065753	0.0386004	0.1855191	0.7591319	0.6016763	0.5711420	0.3031999	0.7033487	0.1983227	0.0373310	0.0007077	0.7066723	0.3081712	0.0092856	0.3032471	0.4651481	0.6476670	0.6265361	0.7547786	0.0244565	0.3193796
100	0.0319160	0.0584563	0.6852430	0.0876636	0.3208583	0.0927354	0.4810473	0.3780133	0.8038300	0.4996188	0.0000000	0.5990988	0.7508102	0.5442397	0.6232114	0.0498355	0.6265398	0.0018522	0.7514801	0.4087093	0.6368712	0.0246205	0.3931871	0.0568792	0.0082471	0.6610131	0.6188828	0.1978651	0.6351197	0.6015337	0.6885966	0.0022764	0.0557523	0.2004770	0.2432887	0.4946585	0.0017758	0.2474169	0.5935340	0.5956084	0.5026754	0.6558559	0.6838062	0.1968772	0.4519911	0.7039296	0.0001134	0.5870038	0.5855856	0.2775827	0.5754620	0.4575486	0.4602386	0.4865901	0.6352782	0.7029959	0.6520515	0.2900336	0.3971165	0.7221917	0.1280227	0.2793891	0.6090198	0.0206622	0.6333862	0.3868629	0.5404124	0.0001509	0.7647575	0.0754608	0.0000000	0.1157228	0.6196049	0.0521176	0.6638653	0.1595500	0.5492233	0.4940136	0.0039707	0.3189180	0.0074539	0.2742196	0.3100435	0.5896773	0.6813823	0.3278421	0.4229154	0.1725701	0.0284097	0.0000436	0.6051165	0.6775006	0.0375440	0.3256702	0.4115873	0.5444693	0.6883020	0.6693328	0.0041135	0.3033652
200	0.1512979	0.0417437	0.7866985	0.0619840	0.3257729	0.1598534	0.5367412	0.3772150	0.7366264	0.4654955	0.0008845	0.5435305	0.7060263	0.6910874	0.6878311	0.0790131	0.6118747	0.0001194	0.5857378	0.5114243	0.6171401	0.0275682	0.4006501	0.0519788	0.0015370	0.6207731	0.5125683	0.2584102	0.3448717	0.6746310	0.6811830	0.0042620	0.0136691	0.0641676	0.1774918	0.1647046	0.0049889	0.2524404	0.7426871	0.6081411	0.6888094	0.5971246	0.3488805	0.2709857	0.5578089	0.6295933	0.0023854	0.4520916	0.5508105	0.3003484	0.5776633	0.3126157	0.4801492	0.4159867	0.7519846	0.7466926	0.6645740	0.3115349	0.4312750	0.5639754	0.1662271	0.2956353	0.6052629	0.0616756	0.5609004	0.4439149	0.5387217	0.0001860	0.7049620	0.0656098	0.0011370	0.0670346	0.6780864	0.0538704	0.6252101	0.1237019	0.3855639	0.4759426	0.0117826	0.3061602	0.0612678	0.3346854	0.1311462	0.5934785	0.7459412	0.3509676	0.3622195	0.4230607	0.0483705	0.0022905	0.6840405	0.5370233	0.0487124	0.3707434	0.5046097	0.5352287	0.6483736	0.7479622	0.0073119	0.3184912
300	0.2213871	0.0254468	0.5679427	0.1976256	0.2746658	0.1539231	0.4154822	0.3001788	0.6397508	0.3585635	0.0053441	0.5479229	0.6525226	0.6046286	0.6957921	0.0933239	0.5838605	0.0000292	0.5388109	0.4711296	0.7894149	0.0340270	0.4611812	0.0310121	0.0004070	0.5806778	0.5697647	0.3696870	0.2686625	0.7075081	0.6652956	0.0000028	0.0000000	0.0403117	0.5531131	0.0367421	0.0029867	0.2054371	0.6246020	0.7019855	0.7237864	0.6859053	0.1268842	0.4189958	0.4149945	0.7044121	0.0011536	0.5967701	0.6170031	0.3319096	0.5943544	0.2506544	0.3737875	0.4136443	0.6472603	0.6507640	0.5983909	0.3494193	0.4681692	0.6336692	0.1662209	0.2649792	0.4763643	0.1560088	0.5800919	0.3432159	0.4767674	0.0000663	0.6256241	0.0531090	0.0064662	0.0577773	0.5589551	0.0618143	0.6165794	0.2034196	0.4284911	0.5064292	0.0130098	0.3689730	0.0775876	0.3709606	0.0214553	0.5685237	0.5353297	0.3663095	0.3312655	0.2131495	0.0691441	0.0007943	0.6248029	0.7010493	0.0491546	0.3192877	0.4765192	0.6239524	0.5857764	0.6026531	0.0002678	0.4510257
400	0.2054794	0.0523335	0.6639676	0.0903074	0.4062348	0.0926390	0.5449739	0.2769067	0.7438131	0.5419184	0.0005584	0.5745560	0.6103034	0.6435546	0.6779772	0.0479459	0.7424139	0.0000000	0.7082593	0.4710498	0.7980430	0.0473074	0.4503407	0.0213537	0.0061785	0.4677858	0.5849871	0.3630845	0.2428807	0.7487547	0.5864196	0.0000834	0.0082200	0.0306561	0.6472001	0.0236636	0.0005679	0.1996393	0.6136461	0.6480720	0.6721952	0.5759691	0.0755082	0.3389484	0.4548065	0.7209560	0.0088451	0.6259133	0.6045798	0.2814521	0.6178972	0.3677648	0.5257045	0.4999188	0.7262373	0.7064389	0.6047936	0.4986946	0.4516164	0.6361539	0.2318247	0.3069816	0.5439172	0.5563503	0.5907021	0.1651518	0.5413485	0.0000000	0.6296565	0.0444846	0.0007585	0.0621993	0.5917398	0.0320599	0.5707658	0.3156726	0.4494487	0.4262495	0.0403268	0.5001830	0.0346753	0.3261053	0.0366168	0.6581761	0.6860986	0.3842691	0.3725429	0.2342832	0.1552436	0.0188223	0.6846302	0.8340870	0.0385166	0.4612411	0.2938147	0.6351300	0.5525236	0.6264326	0.0001060	0.4057834
500	0.2439141	0.0792954	0.6526386	0.0790953	0.3207344	0.1676694	0.4725753	0.2797105	0.7217964	0.4388296	0.0006641	0.5794267	0.7526444	0.5871010	0.6659224	0.0709924	0.6484628	0.0001353	0.6249134	0.5207481	0.6905922	0.0394300	0.3779466	0.0574801	0.0010240	0.3947737	0.6922925	0.2577667	0.3456121	0.5427784	0.5782825	0.0000000	0.0093176	0.0166962	0.7041313	0.0313142	0.0047594	0.2102437	0.5534707	0.6912127	0.6261940	0.6038006	0.1228994	0.2565862	0.5017021	0.6875975	0.0348701	0.5723933	0.6092327	0.2750549	0.5023169	0.4024252	0.4927814	0.4750209	0.7137464	0.5980678	0.5756564	0.6404949	0.4016739	0.6016405	0.4101969	0.3126497	0.5901239	0.6859967	0.5756689	0.0761958	0.7254199	0.0012505	0.6696197	0.0327297	0.0000000	0.0856075	0.7822969	0.0260413	0.6687934	0.3172261	0.4105297	0.3998363	0.0174976	0.5863998	0.0180583	0.4153007	0.0097223	0.5698439	0.6228215	0.3032549	0.3845888	0.0785685	0.3195111	0.0007091	0.7119535	0.7002833	0.0031542	0.4826804	0.4246722	0.6158807	0.7529820	0.6320415	0.0027371	0.3289553
600	0.0196025	0.6170878	0.6542284	0.0902467	0.2436727	0.0994127	0.5102249	0.4523170	0.6762391	0.3924470	0.0020776	0.5984655	0.6796085	0.6024761	0.5927639	0.1351743	0.7129471	0.0207506	0.6162688	0.4358595	0.7241387	0.0350296	0.0602273	0.4059022	0.0836786	0.3842358	0.6080620	0.0704627	0.2674815	0.6762997	0.6543297	0.0457407	0.0054300	0.0405081	0.6533800	0.1133197	0.0157438	0.4616961	0.6437140	0.6411648	0.2334333	0.6071307	0.6213759	0.1564116	0.6137283	0.6674173	0.0178479	0.5921707	0.5532365	0.6489814	0.5615518	0.4132574	0.7203295	0.5956165	0.7483563	0.5504381	0.5644968	0.3429421	0.4660048	0.5467249	0.0742975	0.2581305	0.4522314	0.0431008	0.7074125	0.3834743	0.6135612	0.0000449	0.6404542	0.0448305	0.0047490	0.4946040	0.7199108	0.0523367	0.6412843	0.4801426	0.5017240	0.2440881	0.0204842	0.7049430	0.0073421	0.3493182	0.0649248	0.6562966	0.6065627	0.3716216	0.6558281	0.0818370	0.1210685	0.0099386	0.6064977	0.6080200	0.0200506	0.4694457	0.4536411	0.3839002	0.5857871	0.6597674	0.0079692	0.3872877
700	0.0203641	0.6207637	0.7699235	0.0592095	0.2892140	0.2005695	0.4859242	0.4432009	0.7069511	0.4952451	0.0007332	0.6061313	0.5585607	0.6188393	0.6080799	0.0463862	0.6776505	0.0570449	0.6564427	0.4943888	0.7103742	0.0271717	0.0692355	0.3670928	0.0515227	0.5864606	0.6646045	0.0052687	0.3005865	0.6600587	0.6515310	0.0330606	0.1039469	0.2234823	0.2807177	0.6608612	0.0069361	0.4248390	0.6079655	0.6776196	0.0958272	0.5721583	0.6430446	0.1263595	0.6380781	0.5915762	0.0077347	0.5869579	0.5243682	0.6270700	0.5659457	0.3862035	0.6518477	0.5434104	0.6834780	0.5520411	0.6067613	0.2875963	0.5558253	0.5323927	0.0062331	0.3430015	0.4043097	0.0413644	0.5506930	0.6031673	0.6429372	0.0039137	0.5595368	0.0493865	0.0007167	0.6786514	0.6245664	0.0456373	0.7103198	0.2541822	0.4320415	0.2353199	0.0019306	0.3663593	0.0223504	0.3732918	0.5092512	0.7076841	0.6663340	0.3548952	0.5505657	0.1132368	0.0437187	0.0000000	0.6301723	0.6229882	0.0080973	0.3742480	0.3746429	0.5239939	0.8121836	0.6720830	0.0143905	0.2989057
800	0.0420611	0.7001099	0.5796585	0.0948932	0.2231480	0.3024189	0.6001035	0.4941386	0.6328627	0.4868381	0.0000000	0.3802638	0.6638827	0.6458837	0.6363196	0.0511780	0.6549603	0.0309401	0.7150135	0.4602231	0.6343293	0.0328075	0.0275598	0.3671190	0.0373508	0.5636678	0.4562137	0.0177966	0.4560840	0.6537507	0.6390606	0.0255426	0.2670135	0.3045262	0.2544972	0.6081564	0.0165527	0.4865019	0.4707246	0.6533939	0.1761557	0.6120393	0.7772302	0.1258741	0.6414768	0.6111798	0.0106588	0.5559159	0.4638273	0.5663462	0.5130416	0.4255450	0.6263821	0.7486380	0.6430449	0.5306383	0.6678494	0.0792434	0.4113760	0.5535599	0.0080639	0.2639463	0.4574001	0.0200397	0.5348595	0.6949899	0.5536388	0.0001688	0.6342523	0.0693210	0.0009391	0.6909022	0.6798468	0.0447697	0.6737576	0.1693253	0.4248813	0.3449405	0.0008203	0.1181401	0.0136089	0.3092870	0.7285247	0.5367671	0.7862367	0.3455981	0.6117747	0.1535099	0.0468050	0.0008133	0.6110304	0.6320538	0.0057156	0.3367986	0.4486120	0.5492754	0.6838464	0.6791528	0.0355167	0.2450781
900	0.1790684	0.7679058	0.6097748	0.0901546	0.3178631	0.3391010	0.5348435	0.6561495	0.6381772	0.5098190	0.0010103	0.5728363	0.5638087	0.6818717	0.7919951	0.0431429	0.7184558	0.0929372	0.7124716	0.4556711	0.6266843	0.0261443	0.0270746	0.3539444	0.0525404	0.6555800	0.5692843	0.0082315	0.3509356	0.7777879	0.6214348	0.0216380	0.2794633	0.3866909	0.2504384	0.6507209	0.0239048	0.4634828	0.6007633	0.6938284	0.0633274	0.6033058	0.5565139	0.0911646	0.7514542	0.8132916	0.0054045	0.5715618	0.4746962	0.5849357	0.5424496	0.4017522	0.6257131	0.7192208	0.6824890	0.4802057	0.5394054	0.1331507	0.4562375	0.5199575	0.0013490	0.2476017	0.3951682	0.0219126	0.6108494	0.5892634	0.5336389	0.0014612	0.7084915	0.0781772	0.0001782	0.5639687	0.6846328	0.0505519	0.5377376	0.2258029	0.3829603	0.3871730	0.0036486	0.0252614	0.0090285	0.1454422	0.7359312	0.5236015	0.6816827	0.3329811	0.7108128	0.1515568	0.0723034	0.0003468	0.6262596	0.6920431	0.0118224	0.5127923	0.3854272	0.5554440	0.6452782	0.6598246	0.0093953	0.3345301
1000	0.2651827	0.7752736	0.7138664	0.1091783	0.3891194	0.0998967	0.4039990	0.5906757	0.7592131	0.4400367	0.0005794	0.6156876	0.6235227	0.5764834	0.6986677	0.0636000	0.7982749	0.0276116	0.6351696	0.4276429	0.6032029	0.0744748	0.0799770	0.3453984	0.0585576	0.8495462	0.5098490	0.0045678	0.4196364	0.6880617	0.6402417	0.0351838	0.2445483	0.3248270	0.1533434	0.6424599	0.0259810	0.4245975	0.5418922	0.7844033	0.1175428	0.6424249	0.6618708	0.1164844	0.6574304	0.6428505	0.0014761	0.6016041	0.5345226	0.5976363	0.5358448	0.4529627	0.5175655	0.6970030	0.7032618	0.5122790	0.5424710	0.1077700	0.5376373	0.5056744	0.0068639	0.2582547	0.5646855	0.0212185	0.6652578	0.6222585	0.6518763	0.0020985	0.6499949	0.0453612	0.0025203	0.6663879	0.7430199	0.0493235	0.7080409	0.2226832	0.3302601	0.3267107	0.0003906	0.0580741	0.0228010	0.1265723	0.6919968	0.6455417	0.6313156	0.3294299	0.6049271	0.2093807	0.0390611	0.0001141	0.6759921	0.5384335	0.0114727	0.3330891	0.4077309	0.6654417	0.5830680	0.6299286	0.0248671	0.2467245

0	0.1324020	0.6425254	0.5868113	0.0532153	0.4703237	0.2223465	0.4473131	0.7141159	0.6990118	0.5354703	0.0006481	0.5659650	0.6190279	0.6594671	0.7183156	0.0623603	0.7895186	0.0567885	0.6749167	0.4346119	0.7882973	0.0260847	0.0579801	0.3949201	0.0439167	0.6968264	0.5390821	0.0303288	0.4992728	0.6771620	0.6910380	0.0374643	0.2122233	0.3445471	0.1669057	0.6734294	0.0192956	0.5201041	0.5311470	0.6508045	0.0742980	0.6665424	0.5931764	0.0901549	0.6394747	0.6061676	0.0118547	0.6044213	0.5375829	0.5208616	0.5449145	0.4622554	0.6586067	0.7270752	0.6269037	0.6848295	0.5226925	0.1364842	0.3929322	0.5438923	0.0397006	0.2461890	0.3837894	0.0320335	0.5576274	0.6934058	0.5577696	0.0000047	0.7156113	0.0861196	0.0002123	0.6202219	0.6535216	0.0482670	0.7667083	0.2513754	0.5167234	0.3264665	0.0031434	0.0087710	0.0193338	0.1310034	0.7605109	0.6725218	0.7421581	0.3587142	0.6154667	0.2366396	0.0517609	0.0002952	0.6709305	0.3269813	0.0087083	0.2511595	0.4535485	0.6539529	0.5809639	0.8620177	0.0211067	0.3278719
100	0.1661873	0.7306106	0.7086285	0.0156386	0.2558265	0.0478955	0.5842763	0.3594545	0.7342266	0.3845900	0.0000343	0.4913154	0.7025639	0.6231929	0.6627857	0.0464618	0.5590442	0.0491727	0.6205865	0.3633558	0.6881834	0.0164463	0.0886623	0.4529394	0.0348709	0.6577990	0.6281308	0.0449735	0.5143995	0.0747190	0.6335066	0.0020196	0.2470611	0.2977239	0.2276412	0.7207261	0.0027182	0.5745758	0.5798818	0.1207445	0.1612674	0.6463094	0.6707498	0.1568482	0.6101422	0.6250323	0.0012309	0.7543343	0.5502190	0.5805038	0.6548075	0.0360253	0.7450851	0.2609340	0.2724570	0.5790993	0.5847567	0.0536153	0.5411066	0.6365339	0.0017695	0.3898011	0.4432052	0.0164275	0.5419535	0.4933109	0.6423959	0.0004438	0.0312596	0.0916607	0.0061114	0.6726771	0.6877230	0.0496464	0.4615674	0.3811236	0.3488055	0.5241491	0.0000000	0.0830803	0.0218112	0.1412289	0.6478389	0.5534850	0.6944667	0.2286150	0.5869803	0.3129542	0.0026548	0.0008461	0.6862206	0.4782213	0.0142193	0.0670108	0.3982968	0.6505878	0.6935609	0.6991224	0.0227235	0.2674667
200	0.1092180	0.7635138	0.6033820	0.0020806	0.2847428	0.0409531	0.6506039	0.5217692	0.5616922	0.3501740	0.0000000	0.4967316	0.7040723	0.6869087	0.6622792	0.0470201	0.5329397	0.0412615	0.6406476	0.3441205	0.6898119	0.1051173	0.1830661	0.3417727	0.0138474	0.7204012	0.7073178	0.0758893	0.5089090	0.0501227	0.5133024	0.0656967	0.0521478	0.2695642	0.1962472	0.5445468	0.0048990	0.6121470	0.7303200	0.1075150	0.3470492	0.6695153	0.7222154	0.2009765	0.5923286	0.6888226	0.0028264	0.6524794	0.5016406	0.6472744	0.5919139	0.0775976	0.5559362	0.0795129	0.3661775	0.5689807	0.4929952	0.1406242	0.5986410	0.4806511	0.0131234	0.5140285	0.5997163	0.0249825	0.6111081	0.5119294	0.5732512	0.0005350	0.0050889	0.0742323	0.0553590	0.6280514	0.5726935	0.0809866	0.5660897	0.3528075	0.3463824	0.4399560	0.0010797	0.0136414	0.0046309	0.1917657	0.6594823	0.4884304	0.7979919	0.2667211	0.6357034	0.2677836	0.0002639	0.0082764	0.5942830	0.3683636	0.0090442	0.0182064	0.4578516	0.6500126	0.4816890	0.6526725	0.0228197	0.2321521
300	0.1732879	0.7200660	0.6694735	0.0020305	0.5696959	0.0213431	0.6326143	0.6342184	0.6263287	0.4132741	0.0000930	0.4822501	0.6880849	0.4846317	0.6610548	0.0529576	0.7301839	0.0170840	0.6743467	0.4273717	0.7589081	0.5213849	0.1541295	0.4739436	0.0203695	0.7615235	0.5374680	0.0920532	0.5343008	0.0570261	0.5482198	0.3684664	0.0285834	0.3492756	0.3975778	0.7053956	0.0026071	0.5194889	0.7215112	0.0912848	0.0376412	0.7270090	0.6905152	0.0406705	0.6958383	0.7170282	0.0073168	0.7287519	0.5857335	0.6189770	0.5398178	0.0863949	0.4691113	0.1229750	0.3598048	0.4832610	0.5372696	0.1513372	0.3121118	0.5958692	0.0085217	0.4227896	0.5199027	0.0201615	0.6308941	0.4456602	0.6565570	0.0000000	0.0032773	0.0498108	0.1520506	0.5858690	0.3894629	0.0839894	0.6546411	0.3296092	0.4696411	0.5085680	0.0022251	0.0336810	0.0097877	0.1777340	0.6323222	0.5046529	0.6895900	0.2615711	0.5076926	0.2441326	0.0000812	0.0017029	0.5733507	0.4076407	0.0052151	0.0064706	0.5995330	0.6152693	0.4992271	0.7423575	0.0610394	0.2720285
400	0.1587381	0.6066174	0.6142172	0.0001981	0.6340928	0.0529866	0.6254312	0.7070519	0.4398502	0.3875548	0.0004332	0.4995598	0.6463035	0.5668581	0.5955799	0.0707818	0.5214596	0.0539111	0.6733091	0.4439650	0.6281511	0.3286160	0.0342157	0.6808127	0.0062447	0.6957836	0.5312710	0.1106873	0.5180931	0.0480389	0.4683290	0.3215456	0.0220663	0.3778290	0.4149684	0.3386025	0.0082091	0.6803206	0.8099105	0.1321178	0.0313043	0.6293267	0.7454648	0.0043860	0.6758133	0.6349768	0.0001309	0.5935021	0.5192068	0.6043540	0.5760185	0.0286593	0.5201165	0.0811848	0.4713551	0.4947212	0.4668477	0.0779757	0.2638716	0.7742862	0.0107165	0.4651951	0.7665154	0.0433125	0.5048195	0.5607007	0.5713256	0.0000000	0.0034120	0.0719203	0.1687050	0.6369125	0.3771075	0.0592707	0.4610413	0.2834271	0.4318267	0.7069972	0.0015480	0.0322883	0.0037694	0.1323491	0.4558785	0.5965211	0.6143928	0.3377149	0.5366899	0.1530347	0.0004496	0.0153283	0.6874923	0.5812206	0.0179921	0.0147623	0.6486943	0.6127200	0.4761697	0.5189353	0.0140117	0.3495395
500	0.1248660	0.6785041	0.6112648	0.0006923	0.5873342	0.0138692	0.7300718	0.3943398	0.6199529	0.3928333	0.0000615	0.5066884	0.7396524	0.5099478	0.6787563	0.0662564	0.6154997	0.0189891	0.7156272	0.4773036	0.5609259	0.2563914	0.0429455	0.5385793	0.0021279	0.7103814	0.5099302	0.1527611	0.4249665	0.0998901	0.5450104	0.2375327	0.0300231	0.3704463	0.3708709	0.3565054	0.0099870	0.7347956	0.7129472	0.1253907	0.0126669	0.7566507	0.6448487	0.0070282	0.4170301	0.7774324	0.0001071	0.6380659	0.4215873	0.6644377	0.5694419	0.0376815	0.6181248	0.1594879	0.3549806	0.5561374	0.5410634	0.1247425	0.1997500	0.7176213	0.0080794	0.4442396	0.4766812	0.0137209	0.6262598	0.4730480	0.6114602	0.0000454	0.0087297	0.0827524	0.1667923	0.6696606	0.3544327	0.1797317	0.5756709	0.4685397	0.4745019	0.5786418	0.0003291	0.0088456	0.0086859	0.1781689	0.4467152	0.4210664	0.4383917	0.2975529	0.5470910	0.2472649	0.0000239	0.0313981	0.6629325	0.5487383	0.0308484	0.0125876	0.5561743	0.5155779	0.4931675	0.7978808	0.0194201	0.2377582
600	0.1925564	0.7325432	0.6573187	0.0799944	0.5666953	0.3985528	0.5939379	0.4830566	0.7258703	0.5676403	0.0000238	0.5927515	0.5526329	0.6092826	0.5650035	0.0914160	0.6799348	0.0286247	0.6956991	0.5520429	0.5772769	0.0572933	0.0338259	0.5310061	0.0283833	0.5897798	0.4456876	0.0260600	0.4963574	0.7097592	0.6596751	0.0590099	0.0502926	0.3341345	0.3181720	0.5309729	0.0380867	0.4874956	0.5506217	0.5438467	0.0080743	0.7562060	0.7395356	0.0157420	0.4584929	0.6622182	0.0146375	0.5842303	0.3812289	0.5782610	0.5591514	0.1756052	0.6260198	0.5967898	0.5208802	0.4949275	0.6035152	0.1741963	0.2484000	0.6002333	0.0109624	0.2297809	0.4502256	0.0200070	0.6064141	0.4471830	0.5034802	0.0000026	0.6835705	0.1014033	0.0203755	0.6730110	0.6651368	0.1643639	0.6643097	0.2335457	0.4720128	0.3871545	0.0000000	0.0073680	0.0178665	0.3420496	0.6433556	0.5597313	0.5890138	0.2848595	0.5804842	0.2364319	0.0139912	0.0040387	0.6889293	0.5905905	0.0328837	0.2385281	0.6377043	0.6178190	0.6075653	0.7578449	0.0220570	0.2594332
700	0.1427574	0.6881353	0.7149828	0.0612071	0.5091589	0.1849849	0.5035281	0.6721519	0.6214389	0.4724505	0.0007994	0.5087252	0.7044567	0.5047499	0.6836825	0.1063181	0.5880966	0.0624678	0.6263517	0.3807063	0.5190009	0.0198308	0.0759886	0.4246113	0.0511592	0.7114271	0.5547279	0.0016189	0.4741737	0.4966579	0.5609909	0.0259236	0.2738741	0.2606686	0.1376972	0.7845481	0.0046842	0.4175172	0.5846841	0.7337631	0.0191959	0.7197502	0.6568338	0.0476251	0.5800072	0.7652295	0.0013281	0.5871731	0.4648246	0.5544644	0.4729846	0.1593161	0.6543586	0.7529522	0.6598365	0.6596314	0.5707617	0.0451970	0.4008419	0.5047018	0.0071032	0.2768002	0.4116495	0.0176010	0.6487206	0.5329776	0.6197834	0.0000173	0.6999045	0.1181776	0.0121631	0.6829875	0.6776318	0.1003586	0.6118420	0.1827912	0.4146660	0.3531108	0.0029160	0.0162779	0.0280121	0.2655569	0.6210425	0.5063879	0.5780543	0.2239632	0.6648898	0.2444687	0.0237071	0.0018123	0.6491135	0.6556914	0.0111004	0.2677701	0.3920354	0.6352287	0.6826634	0.6643179	0.0336833	0.2408747
800	0.1923717	0.7019395	0.6909149	0.0626068	0.2981877	0.2105814	0.5527452	0.4131383	0.6547374	0.4360674	0.0007213	0.5352013	0.7206647	0.4818387	0.6774463	0.0608169	0.7857501	0.0493860	0.6712921	0.4886017	0.6876360	0.0496917	0.0346305	0.3488130	0.0660783	0.6237499	0.4514575	0.0224187	0.4055919	0.6805760	0.5953679	0.0408060	0.2482179	0.2667140	0.1895486	0.6169197	0.0108848	0.4422254	0.6157906	0.6618221	0.0627645	0.5561101	0.6751158	0.1547978	0.6703324	0.6759867	0.0002947	0.6079479	0.4873981	0.6311168	0.5365770	0.2910862	0.6638644	0.7426853	0.5751681	0.5147563	0.6329971	0.0221048	0.4260231	0.4692439	0.0008915	0.2110650	0.4427575	0.0203226	0.6051555	0.6278063	0.6024763	0.0000000	0.6808445	0.0710936	0.0000000	0.6185975	0.7703354	0.0495170	0.6058133	0.1719401	0.4595229	0.3595236	0.0022016	0.0144269	0.0375700	0.2380522	0.7677392	0.6085813	0.7193706	0.3022029	0.6511857	0.1243376	0.0227077	0.0004716	0.7100739	0.5983775	0.0309734	0.3283014	0.4335435	0.6648007	0.5860128	0.6401047	0.0239483	0.2502484
900	0.2258495	0.6878540	0.5800314	0.0559861	0.4042976	0.1834586	0.4792617	0.4808648	0.5352240	0.5939426	0.0000000	0.5881729	0.7267921	0.6061642	0.6915189	0.0928655	0.5931305	0.0281056	0.6506428	0.4751908	0.6857541	0.0363105	0.0852702	0.4227467	0.0291549	0.7134260	0.4565300	0.0249781	0.5404409	0.5698796	0.5269085	0.0293067	0.1550453	0.3556071	0.2003292	0.6302790	0.0049329	0.4253564	0.5509963	0.7463296	0.1109901	0.6134702	0.6283804	0.1309829	0.8138373	0.5903905	0.0025288	0.5675715	0.5128218	0.5651247	0.5847824	0.4372794	0.7274740	0.5662588	0.6480290	0.6407834	0.6254676	0.0723880	0.4217369	0.5102351	0.0026602	0.1880976	0.3097341	0.0377343	0.5687724	0.5044543	0.5302272	0.0001391	0.6463995	0.0633899	0.0001754	0.7243957	0.6108664	0.0519966	0.5631757	0.2500776	0.3294355	0.3749696	0.0007597	0.0220059	0.0321710	0.2712916	0.6708863	0.5788485	0.6456993	0.3446746	0.6501948	0.1497922	0.0243205	0.0005799	0.5936068	0.5366673	0.0259859	0.2755479	0.3721196	0.5057706	0.5197488	0.6964846	0.0376875	0.2277341
1000	0.1062643	0.6355420	0.6794243	0.0819961	0.3034047	0.1300977	0.5677144	0.4982584	0.5551562	0.4690218	0.0001411	0.5109550	0.5518548	0.6241522	0.6719439	0.0918964	0.7679802	0.0622011	0.6836590	0.4170908	0.6556944	0.0908995	0.0973774	0.3931811	0.0695520	0.6926407	0.5398489	0.1185242	0.4103115	0.6817795	0.6258717	0.0556443	0.2509281	0.3210149	0.3648517	0.7738215	0.0516880	0.5857754	0.5978950	0.4864807	0.0732776	0.6559014	0.7239736	0.0655552	0.6805177	0.6811069	0.0046497	0.5841661	0.5034720	0.5192704	0.5244335	0.3959249	0.6580549	0.7522217	0.5997075	0.5178662	0.7309605	0.1350389	0.4837604	0.5449505	0.0244992	0.3279257	0.4471094	0.0235822	0.6248398	0.6303053	0.6005741	0.0000000	0.5742832	0.0785141	0.0004535	0.7232258	0.7193144	0.0442355	0.5716478	0.2679920	0.3096534	0.4271027	0.0009961	0.0955670	0.0187376	0.1735836	0.5506033	0.5583015	0.7081580	0.2640106	0.7111465	0.1130489	0.0487892	0.0018957	0.6276127	0.6199928	0.0049799	0.2587119	0.4400057	0.6719078	0.5696784	0.6642137	0.0154243	0.3104808

