	FOXA2	MLLT3	PCGF1	THAP11	KLF5	E2F6	SMC3	SMAD4	DNMT3B	PRDM1	RBBP5	GATA2	SUZ12	SP2	TBP	RNF2	UBTF	CREB1	CTCF	SMAD1	HDAC6	GATA4	EP300	PHF8	SOX2	HNF1B	AR	SOX17	CTBP2	HDAC2	CEBPB	NUP98	NR2F1	TCF12	SRF	FOXH1	TET1	RFX5	REST	CTNNB1	BRCA1	HAND1	FOXP1	NRF1	SAP30	HEY1	SMARCA4	TAL1	GATA3	MYC	SNAI2	TEAD4	USF2	SMAD2	PAX7	TRIM28	SP1	CHD7	PAX6	EOMES	SIX5	MAFK	EGR1	GTF2F1	USF1	PDX1	ATF2	HSF1	SMC1A	KDM5B	FOXM1	STAT3	SIRT6	GABPA	RYBP	RXRA	BRD1	NIPBL	LEF1	BCL11A	BCOR	BRD4	TFAP2C	JUN	SP4	TFAP2A	NANOG	ZFP42	HAND2	TAF2	KLF4	MXI1	SMAD3	SIN3A	KDM5A	JUND	FOXA1	TP63	ZNF274	RAD21	HNF4A	ATF3	TAF1	KDM2B	YY1	CHD2	KDM4A	SOX9	ZNF207	OTX2	FOSL1	NR5A2	BACH1	CHD1	EZH2	BRD2	GATA6	TCF4	ZNF143	MAX	POU5F1	TP53	TAF7
TRMT61B	0.0016465849026373637	0.008141780235339974	0.005619727883222718	0.009605499526636503	0.00399796683329151	0.005272366489804042	0.0159525844857239	0.010447033068364652	0.013581513016103141	0.007730952373096576	0.01992545395657187	0.004367228411864262	0.010064250011855213	0.006037310185299487	0.00844811493491195	0.015133117543551745	0.010848009023137236	0.015644485714157965	0.009976866759266768	0.006333468939742656	0.0071248518413567765	0.006175288568028541	0.008545755498613646	0.00683421621231825	0.004912477892415804	0.0008300568890240783	0.00374349931810992	0.004988977130874857	0.012017575892636427	0.01156747874398418	0.0040882070848663014	0.009129293655138253	0.0006209896841265595	0.010174352804160711	0.007294158714584877	0.006232590041606366	0.01618688405453949	0.005763217665076476	0.010511803444015583	0.011065869992469984	0.010259707240043143	0.008725200365485797	0.005521038687471254	0.006859683321732548	0.00398044773180173	0.004127276122485543	0.0103051251982751	0.004464371335647224	0.007169444515667337	0.014603845414451129	0.00544971215910443	0.00416817621228988	0.005104773410056374	0.013316521428541587	0.000187676935144497	0.013682660208229882	0.009417890117702764	0.010534427275289727	0.0019654362864385587	0.015860875559906784	0.005501759906294923	0.0005671044342644595	0.008975673160254362	0.008766523423158137	0.003091776795301538	6.068851475360539e-05	0.011787590329634907	0.0052118883883516	0.015705669206584328	0.010559336488851694	0.010318550892615493	0.01063053283587145	0.001761488810532619	0.006798941832866422	0.011831189607044422	0.006095843937940457	0.005809384514089666	0.009595255237578072	0.0066445547561034	0.011319253879044444	0.010345730311070098	0.01146028173518205	0.005643743625391561	0.006386838953452221	0.008130208035171149	0.00556276986382854	0.009097594537141153	0.01755003349550454	0.0015206357318735943	0.00770038776467113	0.004343362878144773	0.0063445735740683944	0.007470231717753164	0.010835890033143234	0.010956445389674139	0.011532718347379206	0.00011126171152840913	0.00029602144863603375	0.004670792703147568	0.012540481414896294	0.0006431545533063605	0.0023562402540053345	0.008823895782321227	0.00909536521665002	0.009253727582771149	0.01370943004457745	0.006966877983691842	0.0017335027463881516	0.013903759484534445	0.009727752406652112	0.0016716703956435085	0.005192290109597749	0.007332095855862081	0.01861465968357424	0.01114431889491693	0.011649834089774484	0.008986632313004053	0.010080740816116394	0.008035732624162703	0.008082009194682806	0.015570679749477876	0.010652955751104719	0.010953515296099331
TRNT1	0.0011647465596354833	0.007686300494436875	0.005808020099771879	0.008846131217772054	0.0026951007061201265	0.007490936398969318	0.011883622119053224	0.010849632368005745	0.009534321321287731	0.006920160163633326	0.01087441028370357	0.003984604914519238	0.012747006556679678	0.005657084214337557	0.012705081234559207	0.012101845045658617	0.011534239834981613	0.012906750259902738	0.011191592662547033	0.008130704979718975	0.007215394376143	0.00659119810703765	0.010507436400052188	0.007800810570331766	0.0035828419473388053	0.00031828218587676464	0.0035623910863949028	0.004583441940985721	0.010628550302920049	0.010657322445827242	0.005201734873115265	0.01052683519566692	0.0002853046692780177	0.011816315806177504	0.011040532148103977	0.009464532416105108	0.009933339094751973	0.0072914332324455385	0.008752628554110886	0.011463673842194875	0.011881061835744623	0.00593100759108011	0.0073455013690287225	0.007340939927239504	0.0051466968432271375	0.0038885462222747517	0.010821168101749958	0.004473220841955514	0.007580721836995427	0.011658056206340863	0.0032671314769748927	0.004661606726732978	0.007571060206406458	0.013364656645123962	7.692319746626653e-05	0.011405148593916425	0.013007738575206627	0.012577587232546025	0.0018346740960871251	0.008894518064281797	0.00436776955456781	0.00045445008257676104	0.006682942828909489	0.010083997491216053	0.0028477324708841467	5.7909272492482236e-05	0.010916734813963276	0.00827695508179866	0.013234842800463683	0.009814802683972551	0.009544004914370489	0.010026314925668517	0.002629819453491164	0.00929513380307754	0.011320186653969286	0.005046981717240599	0.006278326473967593	0.010487665980153956	0.005240067073708485	0.008858841616817046	0.009764311467616651	0.00963197316751219	0.008500263549501034	0.005417861313242723	0.012703509508460118	0.003788049408612832	0.011211063029060645	0.015034007606367368	0.00141507730638921	0.012968526781190872	0.0036442153942868425	0.007778953256507008	0.007371337021164511	0.013740498223073428	0.014473260017079149	0.01059113202016891	0.00021287145426461911	0.0006479877030047521	0.004594848863647116	0.011160254504263015	0.0005509438070336362	0.003113683346177826	0.00993550524460611	0.012789445571283151	0.010735875735602163	0.013376823350153002	0.0069517086926197775	0.0026672109445414795	0.013220751008673523	0.009266696195701783	0.0022323728726987204	0.004535375861199485	0.008305423048869958	0.01143814168562742	0.008179791308493898	0.01221769855995927	0.008501739277257244	0.014387942332649048	0.007434239024628147	0.01121615724781716	0.013670477613448494	0.01318392175422651	0.013308338007478288
TRPS1	0.0010809219313044876	0.016119208415539522	0.003617184007536529	0.00536617563043415	0.0030304549729613934	0.004327988013166589	0.009203073579569333	0.0077451200993569795	0.014171524068214114	0.02465893558213331	0.01313676747683191	0.00336340193605268	0.0065561433402714685	0.003234007242980313	0.005133429677388575	0.009151857280561742	0.005854804199141319	0.010060870191457957	0.007183903757797078	0.004400334662282669	0.005488059461464958	0.024830954898807905	0.00912162327806568	0.00524542584479978	0.012636443860461836	0.0006767391767759274	0.00347353788055106	0.0048332899522941924	0.007754134553201802	0.011464548146848082	0.003019750296087446	0.007376496355635279	0.00031541630314211254	0.010023185410113667	0.012508307634111827	0.0072460567473120125	0.008857345204878665	0.005217339740697201	0.0077949031889172305	0.010268489060445158	0.007755678515479427	0.017800311602768643	0.0050057809724349586	0.005116665553530212	0.0035406974926339638	0.0020024326353233306	0.007441447282447921	0.005064413799870505	0.008978327597384133	0.0059413439250442625	0.007442251301808436	0.00402279968307349	0.004926487496918544	0.028314085832536574	5.450258570328929e-05	0.016140144053149955	0.007304878539390264	0.008824960278520127	0.0014591771839539995	0.011903783449722217	0.004389350845206968	0.0005929476146530382	0.005028949195445643	0.00708817504758766	0.0024236169622207943	5.710813534100156e-05	0.00928827209095819	0.00526075203894744	0.010066025316480952	0.008834937456562822	0.009384762542753588	0.00969914242564248	0.001799877588436493	0.005562547272540775	0.006821947032746919	0.006100411171125554	0.004440663874231202	0.00764670389478068	0.004694990755833711	0.008252827650106973	0.005850537152771588	0.0063203773356129665	0.004504608846058239	0.0035302737142350257	0.008232331672221135	0.013891305127030955	0.04663842718419782	0.007625361722592594	0.0022250408715652455	0.00788208526471458	0.002845912773918307	0.008002812339997672	0.004669522043785871	0.008905186474669147	0.009610629342387664	0.011444930432287498	0.00028104258386252697	0.0004346953955101304	0.0028435890232213403	0.008495338878395386	0.0007620796321849583	0.0016267521270083513	0.0068048659188310705	0.005776566549404944	0.00708554352763362	0.010448384657380813	0.005966616814869902	0.004335304122257134	0.009607299403832292	0.01901863320143594	0.0014387326619935148	0.0043426485124976825	0.007517063132460864	0.007809265095438404	0.0055967027353313135	0.011726794180330888	0.04236801234228953	0.011917587545702279	0.006407100548152849	0.004799296270316434	0.04935714541945244	0.010201373870379346	0.008829891798888611
TRUB1	0.0016892906344596935	0.005846035948234431	0.004502956559819662	0.008253399635047577	0.0033429736246899226	0.006129446672706536	0.01010439817724708	0.010049628294422448	0.01655071082968224	0.007071916100423928	0.012497584001346778	0.005288290404157889	0.010143787001137687	0.006291961141277782	0.009808130443460546	0.011093850846830636	0.01079194867998209	0.013385819186441621	0.010632192453586915	0.006336307313636985	0.006626841665797393	0.007845153725109162	0.011125745028263648	0.0067048412191195415	0.00745159286739833	0.0009422677445931107	0.003624026532687046	0.005821170981107835	0.009209439552942976	0.010221849157090915	0.0036940373277846543	0.011002510457695631	0.0004938752619251724	0.01223147047887133	0.00918898576449695	0.006142382931402131	0.011850347002228355	0.006843942295308146	0.01146351042623472	0.013321646542141763	0.010416758651938945	0.005752040736022159	0.008110466758381226	0.007419106269918777	0.004510534927658528	0.002561175068174776	0.011123418543964637	0.004617266722196509	0.0082098548180376	0.013843979515557506	0.005030198926838966	0.005152644444371174	0.005504172780118259	0.010547688410854012	0.00011543024574680405	0.009220698104242689	0.010396963455685948	0.010756414093779186	0.0019777371519018247	0.02222356317010823	0.004795024207047537	0.0006598760141120771	0.00665188331533116	0.010125033152682164	0.003915487715920206	3.900230638742106e-05	0.011008955589710542	0.007197605009273366	0.01479702099182654	0.009433452159645923	0.009351156603788234	0.014950488359940345	0.0038262287905656126	0.007327027639517862	0.011738759587385527	0.01065598002170553	0.006106460600412669	0.011132451357036454	0.0068123547693258475	0.01092547166778422	0.0084417924892723	0.009058444417493204	0.007311225086336253	0.004846817683783246	0.01033323398665969	0.0037362716541519147	0.011815757056701298	0.01840111612128212	0.001226679123664416	0.00960174540020799	0.004407736354252718	0.005810383872176734	0.0060956485400824895	0.012695328175283672	0.010327364559430965	0.012408602286997045	4.410517754197883e-05	0.00020708823250960922	0.004545299626744237	0.012323928767792312	0.000686247738466147	0.003110827659073728	0.008133035772511926	0.007872342293718413	0.01093723284932148	0.01043015175259295	0.00801653527791565	0.0033243856029721596	0.018288794202577577	0.01048108309269751	0.0018019117332102787	0.005680094587694201	0.009953360400298756	0.009873447364477045	0.011310848212284999	0.011672660629759971	0.008223541260673947	0.012694636437685954	0.006398579484937171	0.01117939511411684	0.010835280372371366	0.01011871880976092	0.010782223172828702
TSPAN12	0.0010052165619681725	0.012521626896501452	0.005075086251640328	0.005751460771304676	0.0026658739552326643	0.007837567721233276	0.009960269771772128	0.008013523158088318	0.01114892257210856	0.014699958341928134	0.02151741451076572	0.0037610229047477252	0.00874809932810043	0.0050198256953495005	0.006495489099238212	0.009696606531226323	0.012188859015125463	0.008802527061032026	0.009711426594741425	0.006003993444110957	0.006315570270331679	0.01215711577629933	0.00864512235023157	0.0061129488790120454	0.005996718571098225	0.0005677952245881826	0.009122219989424049	0.006034252783589232	0.009900564232401567	0.00998937012392769	0.004125380722110088	0.008708889508621646	0.0006221320587153755	0.00849082836225927	0.015161516839978476	0.007663611430153802	0.00885440301556003	0.005390749617008008	0.00838669417854176	0.010629718159058683	0.00808003428042997	0.005597753889209316	0.0055506121847536775	0.004593392043757775	0.004094217654670302	0.0024730479947383272	0.009356178998711252	0.00606995454155268	0.008573004780886044	0.0068314919876587	0.005367808377021518	0.0044427306305098255	0.005588300581088748	0.025118714426501945	0.00018482843832925074	0.010328828625571341	0.00873464970195309	0.01724475856503312	0.0009455561759469041	0.012307734584876	0.005610535686772981	0.0005486289161001907	0.006484184440006604	0.007433795702330006	0.0025077740963179336	9.378829731340693e-05	0.011588106752306095	0.00463304733466415	0.008187856021226899	0.011157534723344695	0.009499539890917208	0.00836733283637516	0.0027038311805360244	0.00768268821795518	0.007723956536139114	0.006008014735926207	0.005665477254044199	0.009355123287474603	0.006818284481911524	0.007043579267933392	0.007376732468827346	0.00921490252281041	0.003930287507756692	0.0027948211395839623	0.010235549544038847	0.012745879739035466	0.035662228783207135	0.010001231577228068	0.0008530493199075499	0.009642005734105858	0.00347984952487193	0.007663595197570072	0.004948229474242054	0.00798454779303254	0.012502775104875477	0.01444730793098013	0.0002535598429217587	0.0002456352743582687	0.0032876582754170825	0.007137023146767759	0.0002376123025610019	0.0031731898147101052	0.008392372347978655	0.006910346335382254	0.0072543013990226625	0.013665286250310578	0.00688463046750611	0.00313100771959155	0.008915318773337864	0.017979152843704792	0.0014883402553485358	0.006999606679172707	0.007101097055097163	0.011044719132855296	0.00806101984716548	0.013176840487892303	0.025295624075063965	0.009833829575308473	0.005073037022373324	0.007364215615621114	0.03655492438853369	0.013916138681080888	0.009043468626921526
TTC14	0.002234252805401536	0.007606467692622158	0.005834120897198311	0.006610132208583508	0.004810416233574866	0.006266975614866953	0.012122733516504235	0.01052466662725428	0.01316952163975095	0.007335320834534517	0.009781158173221217	0.004517567763479286	0.01051137052061048	0.005432157282007207	0.008717612031582308	0.011929787642285517	0.009188119728152616	0.009397974103359553	0.010880304049093159	0.010488360726377403	0.005997637086032085	0.009289899947989101	0.010428714844840124	0.007015414042086703	0.0029705402911111203	0.0004779733496088207	0.0044351696162534095	0.005069595431625253	0.011760818642414118	0.012604772792494856	0.003860046870029967	0.00960096263977168	0.0002846758266401755	0.009266785886213942	0.008308972599364011	0.00829588298635693	0.00879665288775165	0.005914669018242092	0.008612318634838686	0.017775205446851405	0.009752780274445162	0.014431736782516675	0.006767521068112173	0.00759717705112891	0.004741973318797141	0.002583232913072592	0.010214460467169164	0.006477932012144692	0.0072246099594189565	0.010934262635503221	0.010503291606330878	0.005221051023254576	0.005724861916353625	0.01117876947665375	0.00011426762034600164	0.009458556127524526	0.010484294365377863	0.008894121201295114	0.0024858463262910596	0.008911572194288417	0.004321716260799355	0.0006205960511978482	0.006829896757622609	0.010194578386561294	0.004160036558073623	5.236122718892472e-05	0.010661953868600187	0.00581359336601684	0.009841907277175219	0.011013020996704915	0.00897430224008457	0.010897564603916174	0.0023033637803728494	0.009697481887396815	0.010355216473316727	0.007897604930440796	0.006479728382179988	0.010069881286407895	0.005821341986462773	0.009547374261431752	0.008460457901121198	0.013742642730909178	0.009716971079714701	0.004024572880046318	0.011181723393407636	0.0027429317690203458	0.00806935520289229	0.013806328645694387	0.00351181225366187	0.020110401604871625	0.003415501040111816	0.007351475256529732	0.007490317400552716	0.011289823487348116	0.012492430522842298	0.010573037022045713	0.00016347967851923256	0.0001732690243584491	0.0054114422479088695	0.008753469906925456	0.0007653310199553052	0.0032963827767526397	0.011958539310448315	0.008307048106715929	0.010251100880765314	0.015987498388538513	0.009983669364247235	0.004074697511528696	0.014656443834392578	0.00999347668533282	0.001599610941776549	0.0062229374512573175	0.01036971482043838	0.015164516676179225	0.007891110038034051	0.012202770387032593	0.011903339933671655	0.01578161169834201	0.00806054689043697	0.007285863651107206	0.010528525209066443	0.014651704100891692	0.009200549421654661
TTC27	0.0015986202672570228	0.00970017822223675	0.006068081072657815	0.0077699846450998335	0.004525521855525495	0.010861001630589255	0.009314678313168085	0.012247817711745669	0.01019029514183432	0.017164572018765416	0.009315858939728082	0.005251655782162578	0.009354773535110503	0.004368416949545224	0.007882408576051648	0.011270098046301663	0.013110221588803437	0.011216984855660687	0.010534372226472655	0.006591171364320472	0.006499992386614809	0.0070753734519103245	0.01072214387386007	0.00934862100082171	0.00501113557898446	0.0008877304670846511	0.0038258668118300583	0.006835282260120641	0.009958465830704033	0.01052655247896454	0.004510317073456566	0.011894499163447115	0.00035402589457532685	0.009823151264646491	0.011627816755068264	0.01057579425406812	0.009486945360997805	0.007123435972415305	0.011439383200897617	0.014068835050997153	0.01603277219349652	0.006102585435341085	0.006945428510604141	0.008665794949197461	0.004750620248176161	0.003579203436324663	0.009672074634382919	0.0047649222608062685	0.008779024024589799	0.009915720297144479	0.0038159921804382605	0.0058436914937570385	0.0054795744740909575	0.01481094385601648	3.1136919431621334e-05	0.01863113396080889	0.008771684766198906	0.009029610001621235	0.0012306626953266563	0.008689549306914856	0.004195035100632909	0.0009127370828595276	0.007357947533720276	0.010546849814131239	0.002984537618064985	0.00028100093777470186	0.009152697105063527	0.005688768251283343	0.010756105567997745	0.012491774096225455	0.012104612996185158	0.011225782124566095	0.0026953979141634884	0.009531327153887293	0.009023965984852904	0.0063462605033936335	0.005627504607120938	0.009528152483417193	0.00665213483821375	0.011979979679667102	0.007671544505266303	0.009201202304131621	0.0053525436739165376	0.0041817064913321645	0.011557906617987768	0.004019685838647509	0.011735699577056382	0.013053735324712303	0.0014715921741003798	0.00946033643573207	0.004658827424084849	0.006645236113438108	0.008189088034740442	0.011070247162112263	0.0093057354994563	0.018022549713363055	6.219921845462541e-05	0.0010088252496477563	0.006725774559622727	0.010960004043254132	0.0015496347150413395	0.003061708401753406	0.008722861587355635	0.011058366565955585	0.010557374008592392	0.008976814483281671	0.0075411026753367675	0.0030242106641106743	0.014251267346335248	0.011040535687396717	0.0016682673720011367	0.005344011779653183	0.007739149940881772	0.010901814381491442	0.008781468900093422	0.0103746977947325	0.009102105390908654	0.008865276498141715	0.0073304204830219885	0.008658441109112944	0.020866070751430783	0.010186968552602654	0.011486213037319778
TTC39B	0.0011115923257903728	0.014564859088916905	0.004379930660649751	0.007553288159279107	0.0040482705988645305	0.004300804858329039	0.007919373342014166	0.006330064869246304	0.024047395483504087	0.0315770730733504	0.013942673753665764	0.0030354575130687846	0.00675999765238051	0.003297316339898099	0.0058289772431690985	0.00825123977240664	0.006458474931230849	0.006855733758368944	0.0063239817183244635	0.004597670139723278	0.005033307121780676	0.023269434091154447	0.007801152279813839	0.005724789897947706	0.023600939815459677	0.0016553372965361233	0.0024291519771843743	0.005548876715681819	0.010091778096677127	0.008061852651937925	0.0030121688332220386	0.005270094682436845	0.0003708704872687045	0.007892683642885317	0.00706728228544564	0.005944408974477022	0.0072449786828028655	0.005383082445871166	0.008467626318384141	0.011882028760650485	0.006148914194559302	0.022848864983151675	0.005206026594600463	0.00632321157425469	0.0027171112109017816	0.0035690635386739344	0.008719195235451642	0.004400537467369857	0.00420064932092653	0.007188165601247912	0.006530840076030379	0.0029389586167253034	0.0027939054846395474	0.02708301802757025	0.0004052227316009061	0.017888593935280507	0.005670555220005419	0.007992363248850037	0.0015969103266804466	0.015926431033901584	0.0041977679781451845	0.0009676208551288287	0.0046596909716805565	0.007079888495129	0.002818315447962429	3.181553379500438e-05	0.010272088679445082	0.005440058291940962	0.008237449233199705	0.008337741928556188	0.005708186087360816	0.00800240237789195	0.003143158955672549	0.006011867342653342	0.007325116033165127	0.004074753877178766	0.004011049061618488	0.008126309412842668	0.004428335127487415	0.0069345959619099866	0.005552037320273201	0.006846520477511584	0.004439659438742446	0.00409640174649629	0.008962372734433819	0.00414692125359669	0.054856069367207404	0.011609852491300863	0.001667978479340937	0.007540374140674611	0.0026351463571327	0.007166450574500186	0.0048048765023005905	0.008559251317319048	0.009525896900644691	0.012217885280378113	4.133426093275592e-05	0.00019729605590946772	0.003107457447418056	0.008256063169633902	0.00026311317488823425	0.001192942345509533	0.0073502751044346275	0.006916733975325903	0.006327563138694778	0.013864631268783682	0.008752886172930697	0.002233760810348316	0.013107934139831362	0.01413531313060948	0.0020390708060260784	0.004935034468866604	0.0061952110902357424	0.009891605838832751	0.0048433505364384915	0.005255512878845044	0.030639554711612508	0.010968187629397356	0.00612385593829793	0.004377794734110003	0.05688129030523112	0.013921819956605627	0.0066599421134115695
TTK	0.0013212769737971815	0.00925451022263654	0.004026031198364481	0.00614544200753607	0.002926620450073222	0.008322304829502962	0.012259191472250406	0.0094229081286067	0.012251414398952781	0.018952636676324228	0.010042542609794283	0.0062674007619546125	0.009223070432667643	0.005687673239734499	0.00798163387870532	0.011287859354486549	0.01922468366784762	0.009803992590363422	0.01205033744084636	0.006072640127439376	0.0058061765359099645	0.006645854277269312	0.0090285472062003	0.007747491838667896	0.014697629894571866	0.0009493949839994488	0.003890653706107798	0.005447135588002702	0.010098389377212734	0.016042831869296094	0.0037150483754032847	0.01265679396318608	0.0005722700092814555	0.009138842570056177	0.009209374770386664	0.010485770076770018	0.00866300497861689	0.0068346596106727935	0.009562668119719203	0.012357086220548721	0.014875398823227796	0.008857099280417646	0.005816075646111731	0.004398122592494799	0.0033340332179776157	0.0030292883162664247	0.008507366231184827	0.005090556931717063	0.009546489256510011	0.01096898681784178	0.0054237133104315825	0.0037555072220127866	0.007131710306590851	0.01701702393424837	0.00010104086680522301	0.017157941098566255	0.008686438815342	0.008614022813234253	0.001012589905332994	0.011611062951196547	0.0053450648649755305	0.0006947507932039631	0.006534434838889017	0.00834836322454222	0.005331579466422083	3.9326253836022035e-05	0.00926836281225168	0.006245300819817848	0.010619733540287637	0.008423366134193467	0.011740204592181887	0.009846378695356695	0.0029914585788738857	0.00810520463189654	0.009484585764347127	0.004987043796168126	0.007439688956055981	0.008036329341071013	0.005955663138907881	0.011155330251862222	0.007758197003197449	0.00887012433971799	0.005658043846041362	0.004848240240317026	0.0065897199859020926	0.003320741414571897	0.016531225217223635	0.02158760086176411	0.0024560821436063894	0.009416503057736798	0.003970446906440862	0.0057744147059280776	0.006011595754650305	0.00965975577875829	0.008643512992732636	0.018157617216517725	0.00010098820253495463	0.0003800684803584133	0.003419509497579323	0.010231004998629896	0.00047966247134435016	0.003315331387451157	0.009562183396934095	0.00871128057037605	0.01246022872425841	0.010273615740245786	0.0070479677347896254	0.0030504536745648452	0.015736802264732525	0.010192897729580487	0.0010031274160726823	0.0037480438652479782	0.007873052344865553	0.008562493629535954	0.007978157787803954	0.011789247720179046	0.011366163421719786	0.011257765925185865	0.0051032828697842115	0.008755746060514064	0.024750564430260122	0.012099088381880289	0.009897016542049018
TUB	0.0015886488014685894	0.006140354128319633	0.004377753886313096	0.008127345080834483	0.004988592620993367	0.005869419017680256	0.01306378144033344	0.008828035370302106	0.009998693063707743	0.007999516235471358	0.028416451013574987	0.0039474647503501045	0.008427825782830802	0.00473413623526083	0.007120818522277342	0.010752777759276591	0.007984370424584658	0.010956855923595542	0.011558442877972874	0.0059772828699347965	0.008432053339383655	0.0063214793550719585	0.008407225558977612	0.010136573977093902	0.0028929060364257042	0.0008165478140146156	0.0036242175395012712	0.004905330961801488	0.011580304370504883	0.012862744887457209	0.003145109456935336	0.008427921678271331	0.0006929427323563582	0.0100399452696157	0.013698198049897513	0.00562177188980171	0.0174761375937266	0.007676054867928699	0.008697271512173397	0.012334935979576418	0.008541894762187812	0.01236496754371851	0.006257826033855462	0.005464735681643114	0.0038371776091179225	0.0033166013684095374	0.010590149002954805	0.0036984662887859076	0.006835347862777437	0.008865306803574717	0.00839499280296085	0.004175192111012552	0.007438126575188428	0.016249487337880605	2.1075387565883453e-05	0.015067493075128429	0.01052939536748096	0.008819260737245758	0.0011554841858364001	0.011429650072509602	0.004752497530082966	0.000981685297030116	0.005788618232989184	0.007461006290110232	0.0035300718840138245	6.579599217959226e-05	0.011255063668277578	0.006010021373305519	0.01451686659320337	0.017382847147541333	0.009240134249537837	0.009193877115944214	0.0036288996939727713	0.008449394463198688	0.013831245341627217	0.007058979811911756	0.006216669653740817	0.009257133642005115	0.004175875312102559	0.007606276559244368	0.007068153097607452	0.012082561220367672	0.006300320515864748	0.006406327150029684	0.015231127060376251	0.017873378680682842	0.008019114879523075	0.016681245181876563	0.0014628802046281178	0.008231310724262314	0.003149765869283728	0.005057043642610623	0.004756000880969231	0.00936362665251148	0.0126580496982988	0.007520617836309117	0.0004770584642742705	0.00019720464846065817	0.0033459969921851396	0.011700763006144373	0.0023086223236433493	0.002561918888475599	0.008654891404675267	0.0071090848864613304	0.010406598195730737	0.008226435950689788	0.009962012930007043	0.0019649959736743206	0.00972024517483232	0.010141416478214904	0.00124198747808798	0.006668497048992378	0.007833559832421354	0.00896529394272549	0.008184021513624719	0.010856258066691007	0.011153090266487753	0.011149752284089536	0.008050929303857117	0.016847387003025474	0.019455400637892126	0.01842393985067162	0.010427285021311022
TWF1	0.0016751910672559757	0.006100976642522773	0.005484724593375737	0.009017380106144193	0.003464968905258323	0.006635478473780911	0.009833221206433923	0.009527540267148317	0.011033312469726789	0.007669731831079552	0.01584603308512367	0.008051206461606614	0.01078916051893219	0.006306885230280967	0.008944153530379528	0.01288106274102426	0.012636844933492358	0.011802228791548994	0.01078874316198566	0.007439626675057521	0.007082539396616499	0.009693725740384837	0.011680852170287975	0.0066876289373719155	0.003822795044886169	0.0008209871991483701	0.004293612756927605	0.0047289310629845425	0.01073447200636577	0.015619291356961388	0.006488444801263044	0.01088148280315066	0.0004297815317418019	0.01139234825835273	0.007044591543844341	0.008707508723967056	0.011342673420343334	0.008005865722360443	0.01396412417059324	0.01127906866903027	0.012125821622591355	0.005265359786952264	0.008010478670867351	0.007107372726427511	0.003975188221323119	0.003549066682264283	0.012446989845594515	0.005094374649259187	0.008832685330368378	0.009023516806521423	0.0037039617062421004	0.009124693426941477	0.007070799971078495	0.010467820924821078	5.232139634465631e-05	0.00978765585017144	0.012519308075532323	0.01130175751587686	0.0018896212522835517	0.01042684467772623	0.007284895222515124	0.0008212865514535708	0.006861554844238342	0.009230375331858214	0.0033958337161214937	7.651705829588141e-05	0.008935858606422193	0.008214570819452632	0.011725350953327385	0.010432820964634807	0.009459005341360386	0.013828460857043107	0.004042455861686052	0.009314499263752937	0.009760790268919335	0.006798604114619643	0.006777289193869579	0.010581978639420906	0.006436204495478797	0.007996181402389	0.010474356079052064	0.011102918670052996	0.006340108130710913	0.006269683511939203	0.011147889085221893	0.003976578762418139	0.008794596351901957	0.0163582523470842	0.0016749975848553852	0.012510691523393154	0.0031101455532923377	0.005934100707827099	0.0071426400883216	0.010554761786830874	0.01131338435073208	0.00948444727526439	0.0007378874615937301	0.0013080620819647046	0.005150754924765563	0.010115457816804679	0.00030412783904132737	0.003715436536924951	0.011215554292481117	0.010503282572676374	0.011579725770700888	0.01141075817602575	0.008412993902684003	0.0028241569232178936	0.011892967254236237	0.010327340056469425	0.0014216232086729185	0.005913759903479498	0.009628736783628836	0.012847020382923754	0.011858236168144003	0.010409045016901281	0.006802451634579745	0.010619643161415804	0.008877128814619136	0.01020170153260818	0.009327617677820204	0.011063684467120909	0.010961925174813503
